bus_id,v_nom,x,y,x_3035,y_3035
142,380.0,13.142921900000001,53.9059092,,
7878,220.0,13.0773983,54.283167600000006,,
10740,220.0,11.8560397,53.090405600000004,,
39904,220.0,14.036612425613116,53.50603502593475,,
39230,380.0,12.10947649024139,53.24972122069687,,
40349,380.0,12.876404276581262,53.70764054130952,,
17963,380.0,10.108525,52.025766000000004,,
13974,380.0,11.012099000000001,52.190899,,
8719,380.0,7.310429,53.12789050000001,,
8339,380.0,7.309673900000001,53.124567600000006,,
18234,380.0,9.9017367,51.6889033,,
10007,220.0,9.847281800000001,51.47242060000001,,
19544,380.0,12.087530500000002,53.2501109,,
10739,220.0,11.881241800000002,53.0833613,,
5632,220.0,14.0327111,53.5064186,,
17964,380.0,10.079456,52.017063,,
13977,380.0,11.637418,52.270169,,
2082,380.0,7.867682500000001,52.385107500000004,,
19642,380.0,7.7497917,52.289210000000004,,
19545,380.0,12.014043000000001,53.070877,,
38637,380.0,12.087779430493127,53.250950768153636,,
10741,220.0,11.768915400000001,52.505529300000006,,
5636,220.0,13.9604952,53.2534506,,
17965,380.0,10.046167,52.001871,,
2078,380.0,7.3115896000000005,52.4756956,,
15308,380.0,8.6315668,51.9912543,,
10002,220.0,9.568805300000001,51.3246897,,
18227,380.0,9.9140333,51.7090052,,
1478,380.0,12.0123013,53.0686697,,
21175,220.0,11.768462000000001,52.5040951,,
5635,220.0,13.965914900000001,53.175865400000006,,
5439,380.0,11.642767000000001,52.269312600000006,,
12762,380.0,11.643498000000001,52.2674973,,
639,380.0,11.513539000000002,51.580281500000005,,
354,380.0,12.9076739,52.596929200000005,,
18223,380.0,7.996102100000001,53.4673164,,
635,220.0,8.087343,53.604992,,
22748,220.0,7.3064374,52.48014130000001,,
4598,220.0,7.050771800000001,51.699593300000004,,
2347,220.0,7.7008697,51.6903695,,
18226,380.0,9.9193373,51.719197400000006,,
1475,380.0,11.723987000000001,52.570332,,
1476,380.0,12.010374,53.070451000000006,,
355,380.0,13.211529700000002,52.58129,,
17701,380.0,7.253046400000001,52.9787606,,
2720,380.0,7.2573216,52.9793821,,
19082,380.0,8.1358914,53.571199400000005,,
18218,380.0,7.996835000000001,53.4883936,,
4029,380.0,7.3119012,52.474842,,
2686,380.0,7.311394000000001,52.476027,,
2916,380.0,7.311390100000001,52.4770471,,
3072,380.0,7.3120652,52.474356300000004,,
4599,220.0,7.063187200000001,51.6987065,,
2337,220.0,7.609865500000001,51.6888464,,
8353,220.0,7.713940900000001,51.673875200000005,,
15231,380.0,8.6925282,51.814723300000004,,
1471,380.0,11.881241800000002,53.0833613,,
18377,380.0,13.6857623,54.136754,,
38872,220.0,13.685367373727425,54.1388085028678,,
6104,220.0,13.9643619,53.173336000000006,,
17954,380.0,9.995589,51.969716000000005,,
20230,380.0,7.6499458,53.3570525,,
17702,380.0,7.1778579,52.8062344,,
2707,380.0,7.1915374000000005,52.872393,,
967,220.0,8.081571,53.605233000000005,,
1472,380.0,11.8560397,53.090405600000004,,
569,220.0,13.3087151,52.231073800000004,,
1152,380.0,12.9452379,52.5614658,,
13119,380.0,13.249183700000001,52.5328031,,
20228,380.0,7.3813421,53.3561531,,
2708,380.0,7.240032200000001,52.76060390000001,,
15307,380.0,8.5255173,51.9442851,,
664,380.0,9.2569079,51.0602725,,
12019,380.0,9.256637600000001,51.0592258,,
1590,380.0,9.2669519,51.0626619,,
189,380.0,8.7014166,51.7346049,,
1473,380.0,11.850354600000001,53.087246,,
18373,380.0,13.316053400000001,53.7366505,,
40387,220.0,13.8290392,54.6158226,,
19486,220.0,14.0740011,54.8346104,,
6099,220.0,13.7074505,52.5416539,,
