line_id,bus0,bus1,v_nom,parallel_count
22690,25912,37775,110,1
22695,25929,23957,110,1
22696,25936,37768,110,1
22697,9870,9872,110,2
22700,24942,36446,110,1
22703,25195,36074,110,1
22707,25960,37859,110,1
22708,34903,34904,110,1
22711,35610,25993,110,1
22712,34835,24871,110,12
22717,25989,25990,110,1
22719,38044,9949,110,4
22720,38044,9949,110,4
22721,9949,9951,110,3
22722,10578,36807,110,2
22723,14878,26006,110,1
22730,39237,35472,110,2
22732,36531,22748,220,2
22733,35046,24232,110,5
22736,36070,26020,110,1
22742,35705,39234,380,4
22744,26029,37372,110,1
22749,37878,39296,110,1
22752,39527,20281,110,1
22754,38199,38535,110,1
22755,26054,38240,110,1
22757,20203,38155,110,2
22758,34924,39275,380,4
22760,38831,26074,110,1
22761,23917,37302,110,1
22762,35014,14065,110,3
22763,35311,39281,380,3
22766,9646,39053,110,3
22767,39244,39247,110,3
22769,35006,39053,110,7
22770,35984,37944,110,1
22775,37378,26112,110,1
22778,13510,36603,110,3
22779,13515,26113,110,1
22780,37667,26123,110,1
22781,26121,26122,110,1
22784,17808,19299,110,1
22787,24282,26138,110,1
22788,26134,26135,110,1
22790,38306,36594,110,1
22794,35071,23945,110,6
22800,37649,26155,110,1
22801,26155,37687,110,1
22807,26175,36492,110,1
22808,35548,25414,110,4
22817,6649,6653,110,2
22818,6941,6940,220,2
22819,39203,39202,110,2
22821,36626,23968,110,2
22824,36655,38736,110,2
22827,38497,38498,110,2
22828,38497,26217,110,1
22832,26170,25697,110,1
22836,38527,37490,220,1
22837,8762,39292,110,10
22838,8762,39292,110,10
22839,35463,38521,110,2
22840,38641,38639,110,3
22841,38639,38641,110,3
22842,38641,38639,110,3
22843,37489,38528,110,1
22844,35320,39320,110,1
22846,20491,38169,110,2
22848,39211,39283,220,1
22851,35116,39262,110,5
22852,35116,39262,110,5
22853,39285,20049,110,8
22854,39285,20049,110,8
22855,35669,39285,110,4
22856,35669,39285,110,4
22857,39237,25601,110,2
22865,15542,15543,220,2
22874,39505,38566,110,2
22875,39505,38522,110,1
22880,38737,35677,220,2
22883,162,163,380,4
22884,26343,37762,110,1
22885,38847,39479,110,6
22886,35281,12481,110,2
22888,36173,38503,110,1
22895,37118,38716,110,1
22896,37860,38615,110,1
22897,19182,38318,110,2
22899,5846,5845,110,4
22900,39294,37949,110,5
22901,36369,25912,110,1
22904,37339,39328,220,4
22905,38675,26412,110,2
22906,37338,39330,110,3
22908,37474,9929,110,2
22911,25181,26420,110,1
22918,37187,26431,110,1
22922,39512,38187,110,1
22923,39454,37592,380,6
22924,37127,36341,110,1
22925,13910,15868,110,1
22929,38727,37295,110,1
22931,26447,26448,110,1
22932,38178,4733,110,2
22933,14922,38382,110,2
22934,26483,19640,110,1
22935,39326,37494,220,2
22938,14922,26478,110,1
22945,26494,37158,110,1
22949,35204,3559,110,2
22952,38039,34884,110,2
22956,34775,35350,110,1
22957,35350,35660,110,4
22961,38714,34939,110,4
22968,35578,23531,110,1
22969,35333,35334,110,1
22972,36063,24890,110,2
22975,37283,36839,110,1
22976,37283,26566,110,2
22977,38805,36285,110,1
22978,38155,37376,110,3
22980,16204,26571,110,1
22982,39398,38685,110,2
22984,25739,37172,110,1
22988,35121,34951,110,1
22989,35761,26515,110,1
22991,23556,36036,110,6
22992,36036,23556,110,6
22993,23556,36036,110,6
22995,36023,36452,380,4
22996,35006,39053,110,7
23000,25425,35119,110,3
23005,38856,26611,110,1
23012,26619,37251,110,1
23014,35245,26623,110,1
23015,24608,26623,110,1
23023,36313,38316,110,2
23025,37964,39363,110,2
23043,38893,38894,110,1
23044,34753,39311,110,3
23045,39311,34753,110,3
23046,3108,38930,110,1
23048,35679,39265,220,1
23052,39264,39267,110,2
23054,24607,39714,110,2
23057,26702,26703,110,1
23063,38556,11740,110,2
23072,26723,39398,110,2
23073,26723,39398,110,2
23082,24871,34835,110,12
23085,39461,39015,110,2
23087,26758,26759,110,1
23088,25166,25167,110,2
23089,38889,36469,110,1
23092,38529,38052,110,2
23096,39016,37106,110,1
23099,39454,37592,380,6
23100,39454,37592,380,6
23101,39454,37592,380,6
23102,39124,36291,110,2
23103,38480,25695,110,2
23105,37851,25512,110,2
23112,39098,38381,110,1
23128,39228,36474,110,4
23134,35962,38117,110,3
23135,38117,35962,110,3
23137,26878,26879,110,2
23138,39114,38882,110,1
23144,38235,38939,110,2
23145,35408,26892,110,1
23146,35779,26894,110,2
23147,35779,39253,110,8
23148,35779,39253,110,8
23149,35779,39253,110,8
23150,35779,39253,110,8
23151,38859,37644,110,1
23152,39280,35310,110,5
23162,39242,34833,110,1
23164,34833,35106,110,5
23165,34833,35106,110,5
23167,39237,26906,110,2
23168,39237,26917,110,2
23173,35460,39160,110,4
23174,35460,39160,110,4
23179,38904,38021,110,1
23181,26949,35811,110,2
23183,39427,38872,220,3
23184,39427,38872,220,3
23187,39098,39278,110,2
23188,39098,39278,110,2
23189,35532,38265,110,2
23190,35696,26952,110,4
23191,35696,26952,110,4
23192,3998,35107,110,14
23195,36838,37351,110,2
23196,39166,39230,380,2
23197,39166,39230,380,2
23198,26969,34931,110,4
23199,26969,34931,110,4
23205,38097,9660,110,4
23206,11740,38959,110,2
23207,39399,38918,380,5
23209,37318,38992,110,2
23212,39399,38918,380,5
23215,38008,39235,110,3
23216,38008,39235,110,3
23220,3557,3548,380,2
23224,39197,6830,110,2
23225,38003,13450,110,2
23230,1203,39306,110,2
23235,17900,17882,380,2
23237,39119,39120,110,5
23238,39120,39119,110,5
23241,39434,35171,110,5
23242,39434,35171,110,5
23244,17772,17778,110,1
23245,20368,27042,110,1
23247,39330,37338,110,3
23248,35304,39205,110,1
23251,39195,39456,110,2
23252,39195,39456,110,2
23253,27052,39290,110,2
23254,39214,35227,110,3
23255,39214,35227,110,3
23258,38778,39231,110,3
23259,38778,39231,110,3
23260,39304,35448,110,1
23262,8739,34999,380,5
23263,36147,39302,380,2
23274,38833,20174,110,2
23275,39241,27090,110,2
23276,39241,27091,110,2
23287,39416,19663,110,4
23288,39416,19663,110,4
23290,20173,38233,110,2
23298,34920,39268,110,3
23300,39268,27116,110,2
23301,27117,37659,110,1
23310,26044,39050,110,1
23311,39100,25331,110,1
23313,38092,39361,110,3
23318,37940,38015,110,1
23327,27199,24200,110,1
23331,9358,39177,110,2
23332,36147,39302,380,2
23334,37965,39057,110,2
23335,37965,39057,110,2
23336,36146,39198,110,2
23337,26066,27209,110,1
23338,38216,39380,110,2
23339,38216,39380,110,2
23358,37880,38835,110,3
23361,38535,39393,110,1
23365,8058,39335,380,4
23369,27277,38598,110,1
23372,16348,38628,110,4
23377,18239,36355,110,1
23379,38008,24607,110,8
23388,39255,26177,110,10
23393,35741,39288,110,1
23395,39418,35031,110,3
23396,39421,35390,110,2
23397,35494,39241,110,10
23412,38683,35268,110,1
23418,22748,37983,220,1
23421,39412,27422,110,2
23425,35426,39272,110,3
23426,19916,37820,380,1
23427,8357,37820,380,5
23433,37840,2059,110,6
23438,35541,36687,220,1
23444,39154,35354,110,2
23445,39154,35354,110,2
23448,36079,14643,380,3
23452,27515,36641,110,5
23453,39406,35402,380,1
23469,35187,2490,380,9
23472,21799,36479,380,1
23490,21881,39331,380,2
23491,21881,39331,380,2
23495,23945,35071,110,6
23496,670,36023,380,3
23506,39578,39463,110,1
23507,39578,39462,110,1
23513,37810,39180,220,3
23514,37810,39180,220,3
23515,37810,39180,220,3
23516,9402,35573,220,7
23517,9896,38821,110,7
23518,38821,9896,110,7
23519,38821,9896,110,7
23520,9402,35573,220,7
23522,9402,35573,220,7
23524,39053,35006,110,7
23527,38967,38966,380,1
23530,2274,35691,220,3
23531,36579,2911,220,4
23534,35620,39218,380,2
23539,38959,27880,110,1
23545,35728,35359,110,3
23546,35728,35359,110,3
23547,35351,35680,110,3
23550,27916,27917,110,1
23556,37464,27955,110,2
23557,27957,27955,110,1
23562,11902,37352,110,6
23563,37352,11902,110,6
23564,37352,39324,110,7
23568,36885,26122,110,1
23569,25673,28086,110,1
23571,28103,38477,110,2
23574,36739,36740,380,2
23575,36740,36739,380,2
23576,39415,36250,110,1
23584,441,39496,110,1
23620,36097,39309,380,6
23621,37754,35346,110,1
23630,39309,36097,380,6
23641,26217,38498,110,2
23642,37663,25916,110,2
23667,18226,18234,380,2
23669,39397,38867,380,4
23672,2138,35923,110,2
23673,35361,39333,220,1
23674,39289,37609,220,2
23682,34816,39246,380,9
23683,34816,39246,380,9
23684,34816,39246,380,9
23694,38918,39399,380,5
23695,39213,35228,220,3
23700,39155,36633,220,2
23703,21374,21376,380,2
23705,34924,39275,380,4
23706,34947,2119,110,2
23707,35677,38737,220,2
23708,39516,22241,380,1
23709,3556,3554,380,2
23710,3819,35053,220,3
23711,3819,3825,220,3
23715,28636,35160,110,1
23717,35118,11963,380,2
23718,3556,3557,380,2
23724,34927,39335,380,3
23725,34770,20759,380,2
23728,20760,20759,380,2
23730,3614,34794,380,3
23732,5609,22994,220,1
23733,10137,37607,380,3
23734,35047,13405,220,2
23737,38539,34964,220,3
23740,37063,3483,380,3
23742,36084,20760,380,2
23745,1249,36119,380,3
23746,1869,1871,110,3
23747,4490,16536,380,2
23749,35135,35132,220,1
23751,10621,36296,110,3
23753,15545,9402,220,2
23754,1265,1267,380,2
23755,4215,4217,220,2
23756,12801,12794,380,2
23758,25903,35484,110,1
23762,35765,38986,110,3
23764,12797,12800,380,2
23767,4497,4495,380,3
23769,2394,21799,380,1
23770,3039,36543,220,2
23771,36633,39155,220,2
23775,2538,37219,380,2
23776,35597,9814,220,4
23777,39430,35617,220,3
23782,36814,15328,380,2
23783,15544,15542,220,2
23784,38450,19915,380,1
23788,7446,35213,380,2
23789,36096,39307,220,3
23790,22300,9277,380,1
23792,13499,39417,380,2
23793,37027,25854,110,1
23794,36855,14105,220,4
23796,37467,39287,220,2
23797,35392,12801,380,2
23800,38028,22842,220,1
23805,35152,20293,380,2
23811,2233,5042,220,2
23816,36531,22748,220,2
23818,36732,13254,220,2
23819,35705,39234,380,4
23820,39136,39138,220,2
23822,35057,7445,380,2
23829,14023,14018,220,3
23833,38062,37863,220,3
23839,4654,4655,220,2
23846,28681,26483,110,1
23847,36023,36452,380,4
23848,916,34754,220,2
23850,35228,625,220,2
23851,35146,659,380,2
23854,5371,37256,380,3
23855,19691,19690,220,2
23857,39454,37592,380,6
23860,11998,11996,220,2
23861,38645,39148,380,4
23862,39411,37456,220,2
23864,39164,39130,380,4
23865,39164,39130,380,4
23872,20704,35057,380,2
23874,17898,17899,380,2
23875,39213,35228,220,3
23879,34895,36428,110,1
23880,28685,37988,110,1
23881,34742,38319,110,2
23882,38466,24954,110,1
23883,38521,35463,110,2
23885,34939,38714,110,4
23886,28713,28714,110,1
23887,38452,38666,110,1
23888,39909,28721,110,1
23889,38558,37623,110,1
23891,36232,38889,110,1
23894,37167,39416,110,4
23895,37623,36661,110,1
23896,16289,35574,110,4
23897,28773,37585,110,1
23899,34884,38039,110,2
23900,37383,37582,110,1
23901,34873,35841,110,1
23902,36188,35330,110,1
23905,36203,36351,110,2
23906,10573,36151,110,2
23907,35823,28802,110,1
23910,36245,25138,110,1
23911,36223,37459,110,1
23912,26745,38877,110,1
23914,28813,36666,110,1
23915,24452,36666,110,2
23916,25124,36666,110,1
23917,28819,38492,110,1
23918,35242,28821,110,1
23919,36706,25552,110,2
23920,36985,36984,110,1
23922,37614,35020,110,2
23923,24728,36921,110,1
23927,35340,36143,110,1
23929,37599,35481,110,2
23930,28875,28876,110,1
23934,38348,34782,110,1
23935,36246,38343,110,1
23936,36348,37349,110,1
23938,25180,28878,110,1
23940,26412,38675,110,2
23942,28945,38025,110,1
23944,26420,35244,110,1
23945,28957,35811,110,1
23946,28959,37572,110,1
23947,37572,38070,110,1
23948,35350,35660,110,4
23949,38784,38120,110,1
23950,36767,38785,110,1
23951,38786,38784,110,1
23952,38785,38786,110,1
23954,35250,36272,110,1
23955,34823,38927,110,1
23956,36520,34823,110,1
23957,24360,36212,110,1
23960,35655,25201,110,1
23965,39214,35227,110,3
23967,39129,37851,110,2
23970,39464,39567,110,1
23971,39130,39164,380,4
23972,37339,39328,220,4
23973,38482,37471,110,2
23974,38175,38176,110,1
23975,9396,10401,380,2
23983,38867,22404,380,2
23989,37854,29039,110,2
23990,37854,29039,110,2
23993,39210,39282,110,2
23997,29070,9630,110,1
24001,38672,38271,110,1
24005,37960,36192,110,6
24006,37960,36192,110,6
24007,37960,36192,110,6
24014,29113,36971,110,1
24019,36745,10949,110,1
24024,35701,25446,110,2
24026,29132,35812,110,1
24028,35910,24563,110,1
24031,29136,35688,110,1
24034,35287,29148,110,1
24042,37161,29148,110,1
24047,25115,36035,110,1
24050,29179,37432,110,1
24053,38875,37477,110,2
24055,29179,26322,110,1
24063,36676,37675,110,1
24067,35811,26949,110,2
24068,24431,25115,110,2
24070,37856,25791,110,1
24074,37525,28855,110,1
24078,38470,25783,110,1
24084,37455,39412,110,1
24086,35665,38667,110,1
24087,38159,35813,110,1
24090,34870,8463,110,2
24097,39143,24411,110,2
24101,10769,10768,220,2
24102,17899,17896,380,2
24103,28821,24822,110,2
24104,28821,24822,110,2
24106,35779,29264,110,2
24110,38971,13209,110,2
24111,38971,13209,110,2
24113,37935,39261,110,3
24118,39271,24140,110,2
24120,160,37666,380,4
24122,34816,39246,380,9
24123,35321,39321,220,4
24124,36977,29292,110,1
24125,29293,38144,110,1
24126,37552,39579,110,1
24128,13119,36150,380,3
24132,29301,29302,110,1
24135,38645,39148,380,4
24136,38645,39148,380,4
24138,35779,39253,110,8
24139,29321,35524,110,6
24142,24737,34738,110,4
24148,34968,39419,110,4
24149,34968,39419,110,4
24159,4898,39322,220,5
24160,4898,39322,220,5
24164,35888,35151,110,1
24165,29354,35990,110,1
24166,39104,29357,110,1
24167,29358,37331,110,1
24168,25574,27912,110,1
24169,4587,34769,220,3
24170,39192,20145,110,4
24173,39138,39136,220,2
24174,39210,39282,110,2
24178,38629,39316,380,1
24179,22407,36079,380,1
24180,36078,23211,220,1
24187,12391,12392,110,2
24188,12795,12797,380,2
24189,1267,16916,380,2
24193,36814,1265,380,2
24194,2820,2819,110,5
24195,36814,38812,380,2
24196,39293,34946,380,5
24197,39400,36480,110,3
24200,25606,25616,110,1
24205,36655,38736,110,2
24208,36929,36928,110,1
24219,38563,29489,110,1
24221,37875,25511,110,1
24228,35494,39241,110,10
24233,29567,37538,110,2
24234,37538,29567,110,2
24237,13992,13993,110,2
24239,29615,34881,110,1
24240,35494,39241,110,10
24247,29113,37614,110,1
24248,34870,27626,110,2
24249,1584,35279,110,2
24251,39280,35310,110,5
24255,35095,35096,110,1
24256,29704,35109,110,1
24258,37065,28670,110,1
24262,29764,37909,110,1
24265,35935,35126,110,1
24266,1216,38904,110,1
24267,29798,1216,110,1
24272,29801,35633,110,1
24273,29801,37116,110,1
24274,29802,26326,110,2
24278,38186,35989,110,1
24282,38540,26167,110,1
24284,37619,29813,110,1
24287,9868,9869,110,3
24289,36274,35497,110,1
24291,39241,35494,110,10
24292,39241,35494,110,10
24293,37379,36885,110,1
24296,37701,29899,110,1
24298,27407,25660,110,1
24300,12902,39820,110,2
24302,25781,36977,110,1
24303,37043,29354,110,1
24305,38647,29937,110,1
24306,29939,37011,110,1
24308,29938,36989,110,1
24309,29637,37011,110,1
24310,39400,36480,110,3
24311,27266,37107,110,1
24312,28229,37615,110,2
24313,29955,25738,110,1
24314,8459,8458,110,3
24318,29990,37229,110,1
24320,39110,39111,110,1
24321,29860,36783,110,1
24322,23583,29998,110,2
24324,37382,37366,110,1
24325,2034,2184,110,3
24326,30026,37381,110,1
24329,26321,29802,110,1
24330,37416,27912,110,1
24331,23731,29925,110,1
24333,29933,30050,110,1
24334,30050,37504,110,1
24339,36459,30061,110,2
24340,30064,25811,110,1
24341,29663,29043,110,1
24342,37661,37433,110,1
24350,35524,29321,110,6
24356,39108,23708,110,1
24357,23708,34951,110,1
24359,37890,30166,110,1
24360,30179,23871,110,1
24361,36239,23716,110,2
24363,29582,30200,110,1
24367,30231,36539,110,1
24368,38205,30234,110,1
24369,30216,38207,110,1
24370,30229,38224,110,1
24372,38236,30250,110,1
24373,13993,34846,110,2
24377,38244,29577,110,1
24379,29988,38649,110,1
24382,38394,30303,110,1
24385,36901,28904,110,1
24394,38667,36117,110,2
24395,37676,10180,110,1
24398,34991,12222,110,2
24399,37156,30040,110,1
24400,37183,36552,110,1
24402,38206,30397,110,1
24403,28069,38700,110,1
24405,38676,38675,110,2
24406,38676,38675,110,2
24407,36604,2350,110,1
24409,38044,10652,110,3
24410,35350,35660,110,4
24423,30420,35740,110,1
24426,38632,7589,110,3
24427,7601,38632,110,3
24428,35779,38286,110,2
24429,35779,38286,110,2
24430,27880,13951,110,1
24433,35779,30451,110,2
24434,35779,30451,110,2
24435,35831,23815,110,1
24437,39315,38628,110,1
24443,9764,28685,110,1
24445,38992,37318,110,2
24456,29634,34848,110,2
24462,36301,36298,380,1
24467,1812,39406,380,1
24474,23532,30589,110,1
24475,23587,29798,110,1
24476,36340,37162,110,2
24477,37206,25753,110,2
24478,36738,7709,110,2
24480,34833,35106,110,5
24492,38626,3433,110,1
24493,39306,7592,110,6
24494,39306,7592,110,6
24495,39306,7592,110,6
24496,9583,10648,110,2
24497,37338,39330,110,3
24498,38008,24607,110,8
24501,27960,36963,110,1
24502,30617,38315,110,1
24508,25881,27293,110,1
24515,7532,38928,110,1
24519,35367,30633,110,1
24520,2724,2725,110,2
24521,35020,24612,110,2
24522,30660,39172,110,1
24524,30654,35742,110,1
24525,34876,30651,110,1
24526,39068,17826,110,3
24531,24354,24710,110,1
24533,35090,28773,110,1
24537,34802,35242,110,1
24538,35760,25568,110,1
24540,35439,35337,110,2
24542,38049,14137,110,2
24543,38921,35106,110,2
24545,29928,30687,110,1
24547,30698,35688,110,1
24548,30697,39484,110,1
24549,38988,30700,110,2
24552,5278,5276,110,2
24554,30711,30712,110,1
24555,24799,36189,110,1
24560,10309,10359,110,2
24561,30737,37643,110,1
24562,36522,37540,110,1
24566,36606,30753,110,1
24568,30745,30746,110,1
24570,23945,27515,110,1
24571,35033,30757,110,1
24573,35591,36461,110,2
24576,30780,30781,110,1
24580,30770,35750,110,1
24582,30788,28714,110,1
24583,25519,38511,110,1
24585,30809,38287,110,1
24591,37468,28861,110,1
24596,37636,25938,110,1
24597,37211,7640,110,1
24598,15870,37722,110,2
24603,35334,36864,110,1
24604,35217,30832,110,1
24606,36971,30781,110,1
24607,30781,36937,110,1
24608,30844,38243,110,1
24613,15019,37286,110,2
24615,25933,37737,110,1
24622,7592,39306,110,6
24623,27422,37533,110,1
24624,28550,36681,110,1
24628,37465,15029,110,2
24639,18656,18652,110,3
24641,25499,36163,110,1
24651,37863,518,220,3
24653,39431,8275,110,9
24655,18440,18442,110,3
24661,8275,39431,110,9
24662,912,913,220,2
24663,21212,21211,110,2
24666,5531,5534,110,5
24667,5531,5534,110,5
24680,38111,25910,110,1
24689,34931,26969,110,4
24692,1995,35738,110,1
24694,36638,5180,110,2
24695,5181,5182,110,2
24697,36289,30982,110,1
24699,25748,23732,110,1
24700,30984,37393,110,1
24703,26066,38947,110,1
24706,3540,35799,380,4
24709,36401,30995,110,1
24711,36756,30987,110,1
24712,25866,30988,110,1
24713,25771,35112,110,1
24714,5216,36992,220,2
24715,36993,36992,220,1
24717,35250,36228,110,1
24719,39472,23260,220,2
24720,31019,37102,110,1
24722,37240,25832,110,1
24727,29945,37306,110,1
24728,37930,31030,110,1
24729,39313,31033,110,2
24733,35705,39234,380,4
24734,39329,39331,380,1
24735,25105,35569,110,1
24736,35741,37608,110,2
24737,35741,37608,110,2
24739,38322,35984,110,1
24743,31047,34795,110,4
24744,39410,39222,110,3
24749,39289,37609,220,2
24751,35273,34891,110,1
24757,37969,37968,110,1
24759,39322,37353,220,1
24760,39326,37494,220,2
24761,26448,37874,110,1
24772,39411,37456,220,2
24773,25167,25202,110,1
24774,36264,25200,110,1
24785,38867,39397,380,4
24786,38867,39397,380,4
24792,5371,34965,380,3
24794,39420,35391,220,1
24798,35962,38117,110,3
24816,37215,28883,110,2
24821,18231,18228,380,2
24825,15197,15196,380,2
24827,22404,22526,380,1
24831,34795,36205,110,1
24832,36238,25196,110,1
24833,36201,34747,110,1
24834,38102,36280,110,1
24835,35794,36074,110,1
24841,29882,31315,110,2
24842,31309,31310,110,1
24847,34927,39335,380,3
24850,37866,38760,110,1
24851,7982,38795,110,1
24856,34816,39246,380,9
24858,24871,34835,110,12
24861,29636,37046,110,1
24862,31405,37495,110,1
24864,30161,37315,110,1
24872,34771,2006,110,12
24873,34771,2006,110,12
24877,37337,39311,110,1
24878,38734,35014,110,1
24879,35477,30635,110,4
24880,36251,30667,110,1
24882,36018,26494,110,1
24884,31486,36561,110,1
24885,38866,8217,110,2
24887,36759,39375,110,1
24894,37614,35020,110,2
24899,30700,38988,110,2
24902,39336,38638,380,1
24904,36990,31515,110,1
24905,25526,25616,110,1
24906,36398,36170,110,1
24910,35580,2382,110,1
24913,38087,25677,110,1
24917,36097,39309,380,6
24918,36097,39309,380,6
24919,39472,39467,220,3
24920,35027,31538,110,1
24925,39868,36897,110,2
24926,39868,36897,110,2
24928,13517,36645,110,2
24932,35071,23945,110,6
24934,39255,37970,110,4
24935,25289,38949,110,1
24938,38217,35420,110,3
24940,35116,39262,110,5
24941,39238,37529,110,5
24943,35620,39218,380,2
24944,39457,35703,110,2
24945,38569,38570,110,1
24946,31432,31433,110,1
24947,35354,39224,110,1
24948,36320,31590,110,1
24949,39294,37949,110,5
24951,37728,31601,110,2
24952,31599,35200,110,1
24954,31602,36762,110,1
24958,30422,36733,110,1
24960,36023,36452,380,4
24964,34848,29634,110,2
24965,38370,31433,110,1
24966,31615,37652,110,1
24969,31590,31617,110,1
24973,36814,38812,380,2
24977,36814,1265,380,2
24979,38830,38693,110,1
24982,38235,37857,110,1
24991,37592,39454,380,6
24992,38645,39148,380,4
24997,36474,39228,110,4
24998,36511,38841,110,2
25000,39427,38872,220,3
25001,39472,39467,220,3
25002,35532,38265,110,2
25003,34931,26969,110,4
25005,34999,12972,380,2
25007,39295,37950,380,3
25008,39418,35031,110,3
25010,39241,26071,110,2
25011,27116,39268,110,2
25012,35448,39303,110,1
25013,36622,38491,110,2
25015,35524,29321,110,6
25023,36241,39355,110,3
25024,39384,37791,110,2
25025,39384,37791,110,2
25036,39432,38898,110,3
25037,39432,31778,110,2
25048,37121,38579,220,1
25050,15316,8058,380,2
25051,36023,36452,380,4
25056,37290,29945,110,1
25057,37167,39416,110,4
25059,39125,39126,380,4
25061,29778,29780,110,1
25064,8556,37813,110,1
25065,35772,38311,110,1
25066,38867,22404,380,2
25067,31908,31909,110,1
25070,35187,39174,380,1
25071,36809,22773,220,1
25072,31396,31910,110,1
25076,38008,39235,110,3
25078,31917,37074,110,1
25088,29292,24478,110,1
25091,30116,37648,110,1
25098,39510,25582,110,1
25101,36261,35317,110,1
25102,25781,36980,110,1
25105,35705,39234,380,4
25109,39241,27091,110,2
25111,36511,38841,110,2
25114,39399,38918,380,5
25115,39399,38918,380,5
25118,38010,28399,110,2
25119,35640,38277,110,1
25121,36204,34795,110,1
25124,37862,37866,110,2
25125,38363,35802,110,1
25127,36200,32098,110,1
25128,22576,39336,380,1
25129,38882,38437,110,1
25136,37105,31464,110,1
25137,29641,35206,110,2
25144,37346,31464,110,1
25147,29641,35206,110,2
25149,36300,36297,220,4
25153,3988,36717,110,1
25154,9647,28471,110,1
25155,37119,9818,110,1
25156,36438,32189,110,1
25160,37950,12755,380,2
25162,122,39181,380,1
25164,38297,32251,110,1
25166,8837,36680,110,1
25172,16177,35286,220,3
25194,35409,25466,110,1
25198,27955,37464,110,2
25199,36190,25791,110,1
25205,29264,38286,110,1
25206,26894,35779,110,2
25218,26113,35964,110,2
25221,39196,22650,380,1
25222,39239,605,220,1
25225,36866,36340,110,2
25226,8120,37430,110,2
25227,37927,37206,110,2
25228,37927,37206,110,2
25229,8120,37430,110,2
25234,25695,29070,110,2
25236,13211,37088,110,2
25241,36866,37927,110,2
25242,36866,37927,110,2
25246,9607,29859,110,1
25248,3613,3614,380,3
25250,13405,35038,220,2
25255,35684,9270,380,2
25256,9869,9870,110,3
25257,18233,18231,380,2
25267,17902,17903,380,2
25268,20291,20293,380,2
25271,35593,34835,110,1
25272,13,35149,380,5
25273,34909,35148,220,3
25275,34909,35148,220,3
25276,2122,35308,110,1
25278,29764,30455,110,1
25279,36828,9868,110,5
25283,5180,5181,110,2
25284,36614,39442,380,2
25289,35695,14082,220,3
25290,39334,34926,220,1
25291,17896,17897,380,2
25293,3084,37344,380,4
25294,3475,37343,220,4
25296,30024,30026,110,1
25298,1099,35792,110,2
25299,7445,7446,380,2
25301,36336,25554,110,2
25304,34837,163,380,4
25312,35834,30788,110,1
25313,28713,35735,110,1
25315,24730,36904,110,1
25317,31538,24611,110,1
25320,24474,36374,110,1
25321,37506,25615,110,2
25322,35583,32547,110,1
25323,24903,37502,110,1
25325,37853,39868,110,1
25326,2819,2818,110,3
25327,8879,8878,380,3
25328,38034,10177,110,1
25331,36371,36370,110,2
25333,35100,32753,110,1
25334,32753,35554,110,1
25335,16204,36636,110,1
25340,29148,35256,110,1
25341,8458,34867,110,3
25342,35493,32734,110,1
25343,24617,35863,110,1
25344,32630,36998,110,1
25346,4370,4371,110,3
25351,34965,5374,380,3
25358,35603,29701,110,2
25361,10149,10137,380,3
25362,257,39575,110,2
25363,1045,37547,110,1
25364,2913,39405,220,3
25366,30791,29932,110,1
25368,30764,36860,110,1
25371,27167,36292,110,1
25373,24953,26316,110,1
25374,11776,39324,110,6
25375,39324,11776,110,6
25377,15545,15544,220,2
25378,28399,30859,110,1
25379,28654,25650,110,1
25385,39175,39298,380,1
25392,12061,35525,380,3
25393,15235,15236,380,3
25394,15236,15232,380,3
25400,35595,30982,110,1
25403,35187,2490,380,9
25404,3554,35187,380,2
25405,22300,22483,380,1
25411,31118,31117,110,2
25414,39130,39164,380,4
25415,39397,38867,380,4
25416,39298,39299,380,1
25418,36097,39309,380,6
25419,39517,39516,380,3
25420,39517,39516,380,3
25421,39516,39517,380,3
25422,22241,22576,380,1
25423,37467,39287,220,2
25424,35286,39314,220,2
25428,36300,36297,220,4
25429,36297,36300,220,4
25432,25138,31047,110,1
25433,35567,37876,110,1
25434,34737,29732,110,1
25435,32649,34740,110,1
25436,24401,25033,110,2
25438,34910,28792,110,1
25440,25644,37720,110,1
25442,37492,35209,110,1
25443,35567,7580,110,1
25444,34745,34841,110,1
25448,34749,26177,110,1
25450,2724,37642,110,1
25451,34768,34774,110,3
25454,34847,39248,110,1
25457,32678,34821,110,1
25459,32670,35639,110,1
25461,36196,34346,110,1
25462,36253,28888,110,1
25463,37946,32677,110,1
25464,34855,30291,110,1
25466,34848,24737,110,2
25467,24737,34848,110,2
25468,27290,29634,110,1
25470,25331,34873,110,1
25472,37601,34876,110,1
25473,34908,24822,110,2
25474,23774,31174,110,1
25475,27626,37692,110,1
25476,36284,35323,110,1
25477,28064,24252,110,1
25481,38974,35545,110,1
25482,26969,29636,110,1
25483,35217,25518,110,1
25485,24888,29641,110,1
25486,34982,34981,110,2
25487,34982,34981,110,2
25489,38078,29647,110,1
25490,35269,32676,110,1
25495,39357,35297,110,1
25496,32677,35014,110,1
25498,35375,30258,110,1
25501,39187,21211,110,1
25502,35225,24493,110,1
25503,34841,23774,110,1
25504,32711,35074,110,1
25505,37808,36630,110,1
25507,34919,37658,110,1
25508,2866,2867,110,5
25509,36478,39459,110,10
25510,35099,34841,110,1
25511,36861,30764,110,1
25512,35094,32772,110,2
25513,36353,32757,110,1
25514,32757,32730,110,1
25515,32730,32774,110,1
