unit_id,capacity_kw,lat,lon,mounting_type,voltage_level
SEE945858833151,10150.0,51.819097,8.080731,,MV
SEE936208745835,5400.0,49.989605,10.073176,,MV
SEE961188858688,6300.0,49.989079,10.069821,,MV
SEE991214583536,1110.0,51.032165,6.604325,,MV
SEE906836006684,5000.0,48.723352,12.267439,,MV
SEE931015195194,1625.0,51.540175,7.134695,,MV
SEE982232770367,2362.0,51.815486,14.178744,,MV
SEE959677107393,2300.0,48.066412,11.015183,,MV
SEE903029720143,2550.0,48.066412,11.015183,,MV
SEE927103983545,1014.0,48.066996,11.017358,,MV
SEE922772694181,7375.0,49.571292,6.874256,,MV
SEE970000320579,1375.0,48.304496,11.629409,,MV
SEE995808211577,1500.0,51.13201,12.516178,,MV
SEE967389055758,1479.945,49.303468,11.046236,,MV
SEE985975855780,3150.0,50.177823,10.716321,,MV
SEE994677962795,16133.0,54.512279,9.038226,,MV
SEE945164842274,2697.3,49.183714,10.338064,,MV
SEE969249890349,26500.0,48.345788,9.866139,,110
SEE919987484737,4000.0,50.098328,10.747481,,MV
SEE948627847717,6720.0,50.244076,12.064276,,MV
SEE921498662931,3825.0,54.112645,9.081551,,MV
SEE998734860352,1749.6,49.157118,12.431792,,MV
SEE919158714052,1705.0,49.745607,10.199894,,MV
SEE906844327528,2790.0,52.718288,7.179973,,MV
SEE998058252284,1500.0,54.502825,9.295837,,MV
SEE951281194851,9000.0,51.166872,12.323311,,MV
SEE919943503670,10200.0,48.801051,12.410391,,MV
SEE968280533840,2695.0,52.02663,8.37616,,MV
SEE973712429257,8400.0,48.666327,10.608783,,MV
SEE943110724124,1320.0,48.607992,11.582349,,MV
SEE996690182310,2500.0,52.038903,8.378655,,MV
SEE910774441865,2200.0,53.51827,13.95148,,MV
SEE928599714286,4950.0,48.88634,9.91929,,MV
SEE922168810218,4104.0,48.47,10.81,,MV
SEE954682987633,1200.0,48.732263,9.020066,,MV
SEE962958221947,2310.0,49.63,7.53,,MV
SEE938326179523,5115.0,48.532596,8.658575,,MV
SEE939164782647,1000.0,49.560165,6.844207,,MV
SEE929719610365,1700.0,50.911432,10.424119,,MV
SEE928741363706,2700.0,47.863577,12.749846,,MV
SEE958041272071,1420.0,52.018984,7.429461,,MV
SEE918397113015,2000.0,52.560013,13.606031,,MV
SEE990362840058,6600.0,50.176606,9.478401,,MV
SEE908660055814,3990.0,48.036705,11.602492,,MV
SEE923596478315,12000.0,53.846865,9.488403,,MV
SEE952443385711,3870.0,49.023965,11.071166,,MV
SEE957873432097,10500.0,48.57935,11.25315,,MV
SEE938126160424,1948.0,53.021156,8.642746,,MV
SEE982102466840,3200.0,52.653631,9.125032,,MV
SEE925896584536,16985.0,50.040003,7.335831,,MV
SEE961717909232,9000.0,50.37214,10.288931,,MV
SEE991586307983,2731.5,48.547965,12.551323,,MV
SEE901093374200,1800.0,49.400418,11.911106,,MV
SEE952597421877,1398.8,48.528412,10.37113,,MV
SEE918523854324,1320.0,47.485014,8.521639,,MV
SEE979912757251,3250.0,54.265545,13.085031,,MV
SEE961909862758,3300.0,49.419351,9.932733,,MV
SEE934609528200,8130.0,49.66275,11.050535,,MV
SEE963301356903,1919.0,48.964662,9.426844,,MV
SEE996455446145,3000.0,49.79247,8.361735,,MV
SEE984024944062,2397.6,51.001846,10.449221,,MV
SEE974635961114,4600.0,47.997158,9.436498,,MV
SEE971034023085,2244.0,51.889646,12.452005,,MV
SEE989734244556,1239.5,53.086018,11.786699,,MV
SEE927467584303,3885.0,53.119176,9.207519,,MV
SEE908720514916,2625.0,51.676977,7.928018,,MV
SEE901539630051,1500.0,48.485623,7.93081,,MV
SEE990367975199,1000.0,49.754158,11.967071,,MV
SEE907269280979,2000.0,49.69076,11.97522,,MV
SEE940085529310,1500.0,50.811768,12.848438,,MV
SEE991825505934,2000.0,51.976627,8.737912,,MV
SEE982280844799,2580.0,52.651938,11.629433,,MV
SEE941250262292,17600.0,49.549627,9.485624,,MV
SEE981581526458,5270.0,49.139046,9.037017,,MV
SEE900493244052,2170.0,48.868608,12.864881,,MV
SEE966135503963,1800.0,53.365952,10.105772,,MV
SEE956342230370,3625.0,48.205418,11.348204,,MV
SEE989725575850,1262.0,53.473549,9.782754,,MV
SEE941526946017,6600.0,48.846294,10.688413,,MV
SEE952300152821,1276.74,51.493411,7.283631,,MV
SEE981196775142,2100.0,48.897705,12.716055,,MV
SEE956100014334,11806.0,54.352079,9.681219,,MV
SEE912605150977,5975.0,48.083399,9.275621,,MV
SEE998199040252,19029.28,50.06067,7.287314,,MV
SEE994208086938,17127.04,50.052259,7.328474,,MV
SEE932846867175,8000.0,49.41592,11.40243,,MV
SEE994039029920,1100.0,51.331836,9.478869,,MV
SEE996037663502,3750.0,48.855075,8.17891,,MV
SEE987112273396,1250.0,48.213604,9.905117,,MV
SEE942678042398,1350.0,48.713596,8.13344,,MV
SEE961708125047,2750.0,48.931482,12.091723,,MV
SEE969671452443,1260.0,49.249852,10.45301,,MV
SEE960393322007,10350.0,49.700221,10.590267,,MV
SEE909666288589,1600.0,52.466696,12.248196,,MV
SEE924449960643,1650.0,51.484818,12.074076,,MV
SEE950101189428,17600.0,50.922393,6.525157,,MV
SEE955515840583,1260.0,50.988958,6.267044,,MV
SEE971621497008,1236.68,49.919785,6.855158,,MV
SEE938011539243,6949.8,48.47514,12.54834,,MV
SEE984779408970,1625.0,53.118126,7.946284,,MV
SEE989191818260,3300.0,48.471183,12.546499,,MV
SEE911828851586,1500.0,48.47121,12.54314,,MV
SEE903431916059,2108.9,48.273194,12.27374,,MV
SEE941385338275,1980.0,51.889586,8.441464,,MV
SEE915059679957,1375.0,51.924232,8.426428,,MV
SEE904079238930,3003.0,51.564892,7.931838,,MV
SEE917261348614,1250.0,51.922553,8.594155,,MV
SEE952842144971,1226.34,50.952496,7.994451,,MV
SEE986565271775,5632.0,49.043871,9.644915,,MV
SEE911545580974,8800.0,54.508601,9.240662,,MV
SEE981507110778,19800.0,52.632257,10.245586,,MV
SEE908547503018,6525.0,48.485586,12.125659,,MV
SEE953142538255,1210.0,49.858037,7.875221,,MV
SEE942452700063,1375.0,47.95781,12.51485,,MV
SEE985494739035,8800.0,49.502693,9.500671,,MV
SEE991930088025,1000.0,48.20517,10.092986,,MV
SEE983966621482,8525.0,48.986845,12.655546,,MV
SEE978681318595,4600.0,54.615887,9.344689,,MV
SEE980152016510,11160.0,54.361793,9.853376,,MV
SEE994442979454,18000.0,49.882153,10.743732,,MV
SEE959843387611,31200.0,54.257895,9.802885,,110
SEE924800030572,3300.0,49.366549,10.15622,,MV
SEE999775052034,8500.0,53.269229,7.488351,,MV
SEE916433661049,3796.2,48.250928,12.42816,,MV
SEE907856809750,1400.0,49.484932,10.953895,,MV
SEE964049878542,5375.0,49.661211,8.026135,,MV
SEE945475286439,4860.0,54.361934,9.839425,,MV
SEE963860666116,4500.0,50.880595,10.923545,,MV
SEE934329257015,5940.0,54.36228,9.833622,,MV
SEE933002104431,1800.0,52.482859,7.203074,,MV
SEE918409178902,1321.925,51.30438,11.45463,,MV
SEE911080030972,1430.0,50.771417,7.233575,,MV
SEE954070517435,8750.0,49.50274,10.83788,,MV
SEE966664708150,1320.0,53.35009,10.205889,,MV
SEE901499856416,9500.0,49.177068,11.221229,,MV
SEE930525704247,4900.0,48.851373,12.011428,,MV
SEE975068908295,4950.0,47.913117,9.032892,,MV
SEE968264547450,1350.0,50.850427,10.934688,,MV
SEE969172203063,2495.0,50.142608,9.406776,,MV
SEE938999875975,4400.0,49.255813,9.804692,,MV
SEE927885598821,13776.84,53.345538,11.829827,,MV
SEE983965732608,1385.0,53.996557,9.107026,,MV
SEE995395186371,23450.0,52.408318,14.296291,,110
SEE976695450164,1500.0,48.216883,10.123023,,MV
SEE905458763401,22750.0,52.408091,14.296709,,110
SEE943046483614,16565.0,48.18447,10.171407,,MV
SEE907328271900,5600.0,48.177371,10.17478,,MV
SEE980975259774,8205.0,48.177371,10.17478,,MV
SEE927673128858,1130.0,48.782726,11.510282,,MV
SEE945995639982,8550.0,49.48125,11.85168,,MV
SEE985453768199,1426.89,50.079972,8.478775,,MV
SEE976228919571,1606.0,51.564043,7.92993,,MV
SEE904106122607,1379.52,51.209303,12.378942,,MV
SEE948005890281,1650.0,48.9968,12.20945,,MV
SEE941644062682,5100.12,47.905761,12.716946,,MV
SEE970002317720,17700.0,48.729774,12.967897,,MV
SEE943881209905,2400.0,49.264542,12.646946,,MV
SEE900457834756,9900.0,48.335355,11.724903,,MV
SEE962345003217,5610.0,48.030502,11.669597,,MV
SEE931040531776,1088.0,51.554567,14.543365,,MV
SEE918253629964,2275.0,48.343888,12.904601,,MV
SEE962103202654,1375.0,48.30801,12.77531,,MV
SEE907383993564,2310.0,51.60001,14.141409,,MV
SEE922044470642,15400.0,50.190286,10.774658,,MV
SEE941563221641,3500.0,49.647796,7.490427,,MV
SEE974984827635,1650.0,50.756394,13.496964,,MV
SEE932219552127,6600.0,52.58135,11.76828,,MV
SEE982162040707,1698.3,49.993314,10.852281,,MV
SEE927307690492,5688.71,49.19457,11.679099,,MV
SEE982922041333,1700.0,48.951388,11.531583,,MV
SEE947946784789,1780.82,50.358441,10.916159,,MV
SEE997926797179,1400.0,48.246829,8.614476,,MV
SEE919997955432,8750.0,54.1126,9.0817,,MV
SEE933023134585,2475.0,49.437443,8.324051,,MV
SEE964246398485,11250.0,50.321754,12.273533,,MV
SEE997954322978,2500.0,51.005816,6.939663,,MV
SEE909024240051,6900.0,48.216886,11.198854,,MV
SEE993037490824,1210.0,52.760708,10.95669,,MV
SEE995003850656,1750.0,49.200096,8.310463,,MV
SEE913294064170,1625.0,49.231298,8.38113,,MV
SEE918318690588,2500.0,51.484041,6.554034,,MV
SEE948562663441,1000.0,48.673831,13.049398,,MV
SEE915881100322,4000.0,49.708334,9.488491,,MV
SEE906820995406,11100.0,50.29531,11.344666,,MV
SEE987235001425,12000.0,50.917763,6.516164,,MV
SEE941938339025,1400.0,48.158838,7.637667,,MV
SEE931130946268,3800.0,52.338128,14.323818,,MV
SEE953259289033,1848.0,48.345954,9.53963,,MV
SEE916159556544,7750.0,53.510176,13.760457,,MV
SEE919771272960,5246.08,50.218058,8.248713,,MV
SEE994742106826,1320.0,51.506869,13.801551,,MV
SEE932348414181,1540.78,50.364558,6.560097,,MV
SEE914410365409,2125.0,50.782446,6.51025,,MV
SEE982524344382,1001.395,54.297906,13.099603,,MV
SEE975915836733,9500.0,51.38675,10.44441,,MV
SEE966554568598,1900.0,47.790038,10.927023,,MV
SEE976937853524,1835.0,52.191242,7.962271,,MV
SEE972785686369,1250.0,48.898908,12.662898,,MV
SEE985526015441,1400.0,47.737789,10.330992,,MV
SEE974755750766,3875.0,48.43692,12.355463,,MV
SEE956802322416,6000.0,50.727041,12.545523,,MV
SEE912468990383,1750.0,50.847535,12.649483,,MV
SEE992556851970,4400.0,50.949822,6.119059,,MV
SEE985550443555,1500.0,49.240909,11.980547,,MV
SEE957851509735,1750.0,52.322028,7.454327,,MV
SEE974075440064,11700.0,49.739897,11.645837,,MV
SEE901945842574,9400.0,49.7375,11.658164,,MV
SEE965536403971,7600.0,49.735776,11.645845,,MV
SEE927205437960,10000.0,49.753756,11.626349,,MV
SEE988680395282,12100.0,49.771221,11.722401,,MV
SEE912363044778,14200.0,49.744928,11.69202,,MV
SEE940496491251,6900.0,48.520177,9.09341,,MV
SEE970811065621,15900.0,52.404052,11.307841,,MV
SEE917214392336,1800.0,48.623645,13.471522,,MV
SEE977383652075,1601.0,51.830637,8.135206,,MV
SEE944377812449,2150.0,53.756058,13.111579,,MV
SEE910174449218,7590.0,48.175083,8.579138,,MV
SEE943503436986,1750.0,51.396245,7.083062,,MV
SEE931818648057,1519.56,53.562417,11.423367,,MV
SEE951913791380,1125.0,53.004381,9.925683,,MV
SEE908261819525,13545.0,52.480454,12.315847,,MV
SEE904612019293,13545.0,52.47966,12.310266,,MV
SEE912826957553,2000.0,47.94024,10.72442,,MV
SEE955100620002,1875.0,47.94024,10.72442,,MV
SEE906156374326,1012.39,48.740774,11.469546,,MV
SEE989656935037,3416.0,48.997264,12.206551,,MV
SEE944596351477,5375.0,51.81433,11.079214,,MV
SEE919033603563,8000.0,50.00939,9.699428,,MV
SEE969454133446,8600.0,51.81433,11.079214,,MV
SEE970168401646,5375.0,51.81433,11.079214,,MV
SEE939094157362,1399.8,51.81433,11.079214,,MV
SEE990190093800,4800.0,48.884134,8.875709,,MV
SEE939482480362,7250.0,50.34966,10.91335,,MV
SEE944758238493,2340.0,53.019821,11.726973,,MV
SEE941441401110,13800.0,48.6541,13.5468,,MV
SEE934095954460,1100.0,50.791424,6.1099,,MV
SEE948188808554,1200.0,48.25478,12.40413,,MV
SEE934186586679,1800.0,48.20541,13.00489,,MV
SEE951994133727,8000.0,48.195545,8.95073,,MV
SEE981661522752,2310.0,50.083802,7.11015,,MV
SEE900594679500,1300.0,48.633169,10.952206,,MV
SEE946385806915,1500.0,50.087841,8.768959,,MV
SEE912290789995,1125.0,50.642083,7.347347,,MV
SEE950862473699,2100.0,48.43223,12.66071,,MV
SEE912394646217,11174.0,53.206198,10.131907,,MV
SEE994957793040,4730.0,50.27004,9.351658,,MV
SEE995448381142,8700.0,51.971848,13.808827,,MV
SEE953545483329,1965.0,51.971848,13.808827,,MV
SEE981478300871,7200.0,51.971848,13.808827,,MV
SEE989459973489,2700.0,54.822904,8.858447,,MV
SEE909590678500,2100.0,48.938823,11.671484,,MV
SEE989945163943,5875.0,48.624619,11.497213,,MV
SEE994165940113,17340.0,48.584163,11.196304,,MV
SEE922937676427,1806.0,48.584163,11.196304,,MV
SEE963230468807,7350.0,49.49572,10.865336,,MV
SEE944221566634,6300.0,49.059357,10.37792,,MV
SEE957298386944,10822.15,50.374273,9.401002,,MV
SEE972694076527,3480.0,51.406344,12.192385,,MV
SEE932604035891,2750.0,52.319086,9.986486,,MV
SEE930312845818,3300.0,49.029434,12.951186,,MV
SEE911526734228,6050.0,50.670572,11.656357,,MV
SEE984397955566,3000.0,53.378534,12.241798,,MV
SEE911554234196,4805.0,48.113391,9.977646,,MV
SEE967669730931,1500.0,49.232794,11.964051,,MV
SEE934626859660,3250.125,50.375901,9.947199,,MV
SEE997992854165,1455.3,48.557962,10.863894,,MV
SEE981835049658,3600.0,48.459412,9.984892,,MV
SEE994568777590,1013.15,50.579972,10.991167,,MV
SEE974807152807,1492.8,48.707231,13.553118,,MV
SEE992170035183,2100.0,49.637683,11.889062,,MV
SEE928225471941,7750.0,49.364789,11.604043,,MV
SEE941764873526,2000.0,49.364789,11.604043,,MV
SEE980447571359,3800.0,49.247909,12.531261,,MV
SEE936231096089,3092.652,47.826843,11.131343,,MV
SEE951663856049,1750.0,49.134044,11.932745,,MV
SEE921541894593,1625.0,49.438889,8.514259,,MV
SEE990537337208,3000.0,48.205282,12.837845,,MV
SEE975235033706,4408.0,51.284558,7.270696,,MV
SEE906609632348,3780.0,52.550738,13.113966,,MV
SEE965902914766,1000.0,51.77997,9.39202,,MV
SEE906511719052,1520.0,48.379503,8.895278,,MV
SEE906283259015,2062.0,51.928111,10.421974,,MV
SEE962134218556,6900.0,47.931089,9.735247,,MV
SEE924121975583,13800.0,51.580007,13.090447,,MV
SEE915993105796,12600.0,51.56773,13.10561,,MV
SEE953672626781,3750.0,50.21285,11.722841,,MV
SEE910944035139,1500.0,50.307799,7.307984,,MV
SEE960921999626,1059.85,51.629254,8.33869,,MV
SEE963279720355,1260.0,52.320685,13.300326,,MV
SEE988569440355,4500.0,51.628329,8.335941,,MV
SEE913743614635,1200.0,48.217199,10.1229,,MV
SEE941319573321,4300.0,51.810169,12.343602,,MV
SEE905646245481,6499.8,48.911016,11.134845,,MV
SEE966138062696,3300.0,48.844658,10.688148,,MV
SEE987750795595,17820.0,52.984906,12.976381,,MV
SEE996563199209,2170.0,50.296936,10.188398,,MV
SEE994822194590,1280.0,52.526544,7.166089,,MV
SEE913788393083,13440.0,50.051483,12.029798,,MV
SEE975557032722,3870.0,52.815904,9.004313,,MV
SEE973367181203,3300.0,52.112712,8.050211,,MV
SEE955581619014,2700.0,49.05568,12.826291,,MV
SEE987041963405,2000.0,48.156001,8.554616,,MV
SEE997074333991,2640.0,52.986504,12.976741,,MV
SEE987726040827,1633.0,51.290644,6.549337,,MV
SEE960510476347,4800.0,48.99231,12.264797,,MV
SEE978055468796,5610.0,51.649366,11.931828,,MV
SEE969287191538,2310.0,49.15741,8.50135,,MV
SEE923904898255,5000.0,49.164258,10.360654,,MV
SEE978581769688,22000.0,50.004353,6.82311,,110
SEE934519505346,16000.0,50.051323,12.023179,,MV
SEE963918094526,4200.0,48.165344,8.396156,,MV
SEE969794806710,19800.0,53.068087,11.818202,,MV
SEE999025201793,2100.0,53.393563,8.11979,,MV
SEE930088012902,3500.0,48.883821,13.329887,,MV
SEE979813874057,1400.0,52.822292,10.082749,,MV
SEE927660801634,2898.45,48.991854,12.262976,,MV
SEE979489284884,1300.0,48.020159,12.550284,,MV
SEE942287548946,1000.0,47.861234,9.912138,,MV
SEE937193067186,6900.0,49.416204,11.419796,,MV
SEE909833218524,1290.0,51.831937,6.259642,,MV
SEE943118598130,1125.0,52.538171,13.228139,,MV
SEE959881699271,2400.0,49.416204,11.419796,,MV
SEE968388367484,1100.0,49.29907,9.34362,,MV
SEE985732199546,11970.0,48.544358,12.56551,,MV
SEE909463009851,1056.0,49.0,9.0,,MV
SEE954745108388,1056.0,49.0,9.0,,MV
SEE969605800180,1980.0,50.758031,11.963247,,MV
SEE955549121368,2450.0,51.386992,12.766377,,MV
SEE934906313363,1290.0,51.708518,11.540544,,MV
SEE950401205637,1557.0,53.970565,11.157443,,MV
SEE968421891297,2200.0,48.666047,13.675933,,MV
SEE911638636885,1870.0,53.513907,11.657671,,MV
SEE910435419479,2700.0,49.898352,12.212978,,MV
SEE994726561948,5760.0,50.657614,6.818897,,MV
SEE947036893957,12900.0,49.5282,9.0536,,MV
SEE979681046020,6930.0,53.619451,8.660129,,MV
SEE905829235728,5100.0,49.5151,9.0544,,MV
SEE983695812595,4730.0,50.003323,6.820195,,MV
SEE905041952830,16917.296,50.921334,13.271349,,MV
SEE959212916053,11880.0,51.442555,14.129489,,MV
SEE989230404676,6000.0,48.362345,9.78684,,MV
SEE909752826190,1050.0,48.607929,11.657183,,MV
SEE947980633852,8580.0,50.093175,8.963758,,MV
SEE931759786313,1250.0,50.775802,6.212295,,MV
SEE954592854964,1452.85,52.389505,9.805632,,MV
SEE964927172588,1500.0,50.401671,10.791506,,MV
SEE952759347120,4808.1,48.286607,9.293801,,MV
SEE911007222916,41600.0,53.432838,13.361112,,110
SEE928016918945,9180.0,51.709668,11.866344,,MV
SEE964357352130,1254.0,51.776031,11.337184,,MV
SEE926738187144,1680.0,50.642083,7.347347,,MV
SEE933455633045,3630.0,52.28491,9.605252,,MV
SEE996964411856,12500.0,48.853315,11.70985,,MV
SEE935950806290,1001.0,47.990439,10.854092,,MV
SEE922577547279,1900.0,48.848947,11.691353,,MV
SEE921937965845,3119.8,47.990529,10.853808,,MV
SEE945982822588,1000.0,49.457673,10.30715,,MV
SEE982909222489,8682.13,53.751652,13.806409,,MV
SEE947160383126,5412.5,53.753705,13.805014,,MV
SEE909160128695,5494.0,51.360324,8.237235,,MV
SEE986608825491,8660.0,53.751441,13.813122,,MV
SEE954203071018,8236.53,53.751441,13.813122,,MV
SEE926073141719,1540.0,49.771342,10.496477,,MV
SEE983022655666,1750.0,47.739313,10.84048,,MV
SEE913530753912,3653.0,52.543647,13.077786,,MV
SEE915922712002,1250.0,50.843801,6.465789,,MV
SEE970015188058,3060.0,51.894948,9.081164,,MV
SEE966718199187,4795.2,52.055843,11.570945,,MV
SEE962802017429,1890.0,48.443293,12.573247,,MV
SEE982094125411,1200.0,49.706626,11.055498,,MV
SEE921653729462,6882.805,49.973745,6.204754,,MV
SEE917330394344,1200.0,48.608661,11.660686,,MV
SEE986026126224,1260.0,51.54124,7.502353,,MV
SEE917986848642,1300.0,48.170656,10.462287,,MV
SEE951173152822,1100.0,48.180215,12.844163,,MV
SEE971126836845,24750.0,50.911546,13.273821,,110
SEE950767886129,2816.0,47.972708,9.169051,,MV
SEE920742521581,1394.0,49.040659,10.969933,,MV
SEE998538877358,2000.0,53.024736,8.904065,,MV
SEE981980426632,2000.0,52.163871,9.081183,,MV
SEE975613616231,1800.0,49.312722,10.762068,,MV
SEE932060464426,4960.0,49.78265,6.676629,,MV
SEE929797045899,3038.602,49.97906,6.200548,,MV
SEE982876011871,9775.0,50.054398,7.225268,,MV
SEE984920856377,9333.0,50.054294,7.222805,,MV
SEE945100822681,10800.0,49.207496,8.622842,,MV
SEE995010399476,1050.0,51.98897,8.62186,,MV
SEE999870702117,4928.0,49.468102,9.387865,,MV
SEE955256969727,3200.0,52.836961,11.206402,,MV
SEE920596784088,17500.0,48.025642,10.141196,,MV
SEE925241463042,10000.0,48.025686,10.144147,,MV
SEE906956377008,2500.0,54.509796,9.242879,,MV
SEE978126189087,1500.0,48.793481,9.860981,,MV
SEE926290338558,2940.0,48.48369,12.330257,,MV
SEE956987182836,13200.0,54.516941,9.250735,,MV
SEE994203918715,1250.0,48.552664,12.072113,,MV
SEE960737104986,3750.0,52.101298,8.561936,,MV
SEE979151141682,5270.0,49.059453,12.619674,,MV
SEE940195034377,1050.0,49.431392,10.946701,,MV
SEE992440872531,4430.0,51.290033,12.937515,,MV
SEE984217403369,1240.0,49.347488,9.96257,,MV
SEE942110429404,46500.0,52.646927,14.269131,,110
SEE936364194294,2051.0,52.456581,10.550277,,MV
SEE956091770295,3200.0,48.5195,9.8647,,MV
SEE998091364289,1625.0,49.94938,9.087669,,MV
SEE959551762335,12600.0,51.573353,13.097393,,MV
SEE970957265411,2427.2,49.913379,12.147537,,MV
SEE903958892782,1235.0,52.607972,9.732662,,MV
SEE935897796258,2194.92,47.991683,12.458205,,MV
SEE959213280375,1650.0,50.76658,6.148648,,MV
SEE995463693756,9800.0,51.572246,13.102471,,MV
SEE963531268496,5940.0,53.241883,12.057335,,MV
SEE961730168388,1980.0,53.241883,12.057335,,MV
SEE922260893447,4465.0,48.993831,12.257102,,MV
SEE920589066641,3900.0,48.270831,9.410679,,MV
SEE908989618226,14415.0,48.94204,12.674,,MV
SEE953226393565,3600.0,54.124444,13.034944,,MV
SEE991364598985,1035.0,51.147306,7.255594,,MV
SEE925732001463,1500.0,51.044745,7.533295,,MV
SEE951373656496,2000.0,48.646081,13.79491,,MV
SEE903798987938,2640.0,49.799,7.71,,MV
SEE999519939553,1605.0,48.47772,13.26282,,MV
SEE988252903792,14500.0,51.027,6.457,,MV
SEE959100466943,6831.0,50.130263,8.938883,,MV
SEE906209409661,4625.55,53.404916,12.442911,,MV
SEE961354776341,4500.0,50.700033,8.312528,,MV
SEE920143572281,1650.0,51.548732,12.33924,,MV
SEE945868734103,1650.0,51.547261,12.342351,,MV
SEE998440264109,1000.0,50.246378,12.023645,,MV
SEE989180416071,2590.0,50.259343,12.045193,,MV
SEE934627317473,2700.0,48.121437,9.677266,,MV
SEE930405230651,6600.0,48.121737,9.665749,,MV
SEE917861094812,4200.0,48.121301,9.66945,,MV
SEE928312071245,11250.0,52.894817,12.686817,,MV
SEE937304632494,2475.0,52.311892,10.097054,,MV
SEE980338299805,14100.0,48.374145,9.480666,,MV
SEE988234487968,2780.0,51.239392,10.158222,,MV
SEE967530568182,1903.0,49.981228,8.905331,,MV
SEE991077976179,2090.0,51.775047,11.480524,,MV
SEE945239933760,3300.0,51.045051,11.039179,,MV
SEE967701981512,6880.0,51.813992,9.040637,,MV
SEE959250412920,2924.0,51.816029,9.042162,,MV
SEE985148131567,1210.0,54.5242,9.496306,,MV
SEE996749421124,19712.0,50.11563,6.16135,,MV
SEE987270220959,7800.0,53.650106,9.204386,,MV
SEE957648821323,7040.0,50.76275,8.661476,,MV
SEE925241964495,1500.0,48.645229,8.07694,,MV
SEE966359633026,1801.0,50.71728,11.984387,,MV
SEE986529138960,2700.0,48.734645,13.54979,,MV
SEE945267723203,1156.0,51.78381,14.168601,,MV
SEE960259034877,4400.0,53.940437,9.460005,,MV
SEE915909078589,4400.0,53.9409,9.462394,,MV
SEE930905447085,1800.0,48.430928,13.382998,,MV
SEE915769963254,3875.0,48.668369,10.817389,,MV
SEE994796234827,3000.0,48.666691,10.806051,,MV
SEE962239734142,1100.0,53.277463,8.043546,,MV
SEE962702337955,1500.0,49.664969,8.353599,,MV
SEE955713848473,1250.0,49.646145,8.36779,,MV
SEE990780619595,48400.0,53.85725,13.00776,,110
SEE958807531343,2500.0,48.963312,12.176313,,MV
SEE957394278372,1430.0,51.697922,7.778904,,MV
SEE988494998013,1500.0,47.770452,11.183877,,MV
SEE925531162198,2500.0,49.629665,8.236856,,MV
SEE912716069434,1125.0,51.483408,12.007731,,MV
SEE917074952831,2500.0,50.162672,8.957877,,MV
SEE958736083715,1112.0,51.549969,13.361208,,MV
SEE934676453542,1650.0,50.667731,11.487637,,MV
SEE976049461587,6044.94,47.99461,10.68922,,MV
SEE977785994056,8960.0,49.548495,10.859514,,MV
SEE942794362448,3200.0,49.545983,10.882127,,MV
SEE918373669659,4950.0,49.196796,11.292629,,MV
SEE926054732028,10411.47,52.563889,9.78453,,MV
SEE972413748001,13695.0,47.835917,8.882961,,MV
SEE929642088927,2750.0,51.844,11.7525,,MV
SEE945781879059,2240.0,48.1957,10.4969,,MV
SEE929844607704,1221.0,52.35462,11.360362,,MV
SEE975612273619,5115.0,47.688507,9.789481,,MV
SEE905425794308,2969.0,51.915272,7.396873,,MV
SEE929190089599,2050.0,50.5139,8.0451,,MV
SEE971604989520,12750.0,51.768355,14.517855,,MV
SEE936633808662,6400.0,49.740568,12.052304,,MV
SEE953886440968,9373.0,50.146963,7.59796,,MV
SEE974279384997,8750.0,48.321902,10.298212,,MV
SEE955637442412,1050.0,49.600945,10.36531,,MV
SEE950825326512,7744.0,53.252954,14.022033,,MV
SEE922438678722,44000.0,53.857,13.0078,,110
SEE927723063788,7744.0,53.25459,14.001612,,MV
SEE917941561692,5400.0,54.29,10.95,,MV
SEE948723481365,6713.363,49.14511,10.52418,,MV
SEE973058284831,1430.0,50.579457,6.269827,,MV
SEE902007085380,1375.0,49.624558,12.070345,,MV
SEE902249269074,4550.0,48.557981,10.971765,,MV
SEE909931036860,2519.16,52.883209,8.229747,,MV
SEE936260355775,74274.165,51.418669,9.842482,,220
SEE938510972312,3625.0,53.92103,13.03887,,MV
SEE917787787652,8111.04,53.350943,11.813205,,MV
SEE903654693768,9200.0,53.345324,11.833056,,MV
SEE947049426197,18400.0,53.352079,11.806897,,MV
SEE907192996282,7500.8,51.582459,8.304403,,MV
SEE905696426601,5760.0,50.348645,10.881763,,MV
SEE992802649801,2000.0,52.44205,7.06575,,MV
SEE999713385118,1896.0,49.467355,6.981832,,MV
SEE901373945731,1000.0,48.29158,12.95334,,MV
SEE903360598449,1000.0,48.29158,12.95334,,MV
SEE986031550250,1000.0,48.795095,13.017324,,MV
SEE901971245653,1880.0,53.704462,7.927807,,MV
SEE939761025932,1856.0,49.069697,8.296508,,MV
SEE976087413883,3960.0,48.71328,12.80586,,MV
SEE977062923502,10496.64,52.198527,8.416802,,MV
SEE903790722537,1800.0,48.937,11.574,,MV
SEE920502119133,4950.0,49.161816,11.012509,,MV
SEE982809178558,1075.0,48.496917,11.593977,,MV
SEE991067005636,2750.0,48.936814,11.575445,,MV
SEE911825678681,6256.92,50.321802,10.951791,,MV
SEE906979844082,1838.3,48.403517,11.591579,,MV
SEE977667538903,17100.0,52.403463,11.307249,,MV
SEE975562524748,15000.0,52.407341,11.315289,,MV
SEE956325629016,3490.7,48.772178,12.192965,,MV
