jao_name,jao_eic,egon_line_id,jao_r,jao_x,jao_b,jao_s_nom,jao_length_km,jao_v_nom,new_r,new_x,new_b,new_s_nom,path_hops,length_ratio,length_warning,imax_a
Schuby/W - Handewitt gelb,11T0-0000-1472-5,10964.0,0.354,6.459,0.000125739,1339.6,26.8,380,0.335513,6.121688,0.00011917,2204.2,2,1.004,,3349.0
Schuby/W - Handewitt rot,11T0-0000-1471-8,19975.0,0.354,6.459,0.000125739,1339.6,26.8,380,0.335513,6.121688,0.00011917,2204.2,2,1.004,,3349.0
Goettingen - Hardegsen 3,11TD2L0000000803,6399.0,1.26,6.35,4.3982e-05,183.48,15.462,220,1.26,6.35,4.398e-05,317.8,1,0.989,,
Hardegsen - Goettingen 1,11T0-0000-0997-0,16598.0,1.295,6.179,4.2509e-05,146.74,15.203,220,1.295,6.179,4.251e-05,254.2,1,1.006,,667.0
Y-Erzhausen (-Hardegsen - Lehrte) 2,11T0-0000-1111-A,33599.0,2.613,12.876,8.2668e-05,183.48,30.599,220,2.613,12.876,8.267e-05,317.8,1,0.974,,
Wahle - Helmstedt 1,11TD2L000000245Y,34078.0,0.714,6.512,0.000118658,1260.0,62.318,380,0.29659,2.705033,4.929e-05,2182.4,3,1.003,,
Wahle - Helmstedt 1,11TD2L000000245Y,3816.0,0.714,6.512,0.000118658,1260.0,62.318,380,0.003354,0.03059,5.6e-07,2182.4,3,1.003,,
Wahle - Hattorf 2,11TD2L0000002431,11856.0,0.987,9.035,0.000162559,1200.0,36.185,380,0.007768,0.07111,1.28e-06,2078.5,2,1.009,,
Wahle - Helmstedt 1,11TD2L000000245Y,33316.0,0.714,6.512,0.000118658,1260.0,62.318,380,0.414056,3.776377,6.881e-05,2182.4,3,1.003,,
Suederdonn - Heide/W blau,11T0-0000-0971-Q,33895.0,0.303,5.469,0.000105086,1339.6,22.621,380,0.249879,4.5102,8.666e-05,2204.2,2,0.97,,3349.0
Suederdonn - Heide/W blau,11T0-0000-0971-Q,33894.0,0.303,5.469,0.000105086,1339.6,22.621,380,0.053121,0.9588,1.842e-05,2204.2,2,0.97,,3349.0
Siems - Herrenwyk/Baltic Cable gelb,11TD2L0000002148,10987.0,0.074,0.93,1.2566e-05,679.6,3.479,380,0.074,0.93,1.257e-05,1118.2,1,0.816,,1699.0
Heide/W - Husum/N weiss,11T0-0000-1635-2,33830.0,0.611,11.021,0.0002141,1339.6,45.842,380,0.026509,0.478161,9.29e-06,2204.2,2,1.002,,3349.0
Heide/W - Husum/N weiss,11T0-0000-1635-2,33831.0,0.611,11.021,0.0002141,1339.6,45.842,380,0.584491,10.542839,0.00020481,2204.2,2,1.002,,3349.0
Ingolstadt - Raitersaich 266,11TD2L0000001168,32216.0,4.557,34.542,0.0002561,242.66,92.944,220,4.557,34.542,0.0002561,420.3,1,0.998,,1103.0
Maade - Inhausen schwarz,11TD2L000000168Q,3742.0,0.215,2.509,3.163e-05,316.8,8.361,220,0.053875,0.62871,7.93e-06,548.7,2,0.907,,1440.0
Voslapp - Inhausen rot,11TD2L000000237X,11759.0,0.066,0.768,9.682e-06,316.8,2.524,220,0.066,0.768,9.68e-06,548.7,1,0.753,,1440.0
Maade - Inhausen schwarz,11TD2L000000168Q,33233.0,0.215,2.509,3.163e-05,316.8,8.361,220,0.161125,1.88029,2.37e-05,548.7,2,0.907,,1440.0
Irsching - Raitersaich 425,11TD2L000000121F,7279.0,2.435,26.763,0.000494729,881.6,100.789,380,0.189027,2.077586,3.841e-05,1450.6,2,1.001,,2204.0
Irsching - Raitersaich 425,11TD2L000000121F,32029.0,2.435,26.763,0.000494729,881.6,100.789,380,2.245973,24.685414,0.00045632,1450.6,2,1.001,,2204.0
Irsching - Ottenhofen 421,11TD2L0000001192,32062.0,2.09,22.738,0.000291226,881.6,76.162,380,1.973509,21.470644,0.00027499,1450.6,2,0.994,,2204.0
Irsching - Ottenhofen 421,11TD2L0000001192,3206.0,2.09,22.738,0.000291226,881.6,76.162,380,0.116491,1.267356,1.623e-05,1450.6,2,0.994,,2204.0
Oberbachern - Ottenhofen 462,11TD2L000000196L,3409.0,1.2,13.127,0.000166819,881.6,44.118,380,0.122774,1.34305,1.707e-05,1450.6,2,0.946,,2204.0
Isar - Ottenhofen 444,11TD2L0000001249,7261.0,1.41,17.291,0.000256668,960.0,61.314,380,1.41,17.291,0.00025667,1579.6,1,1.002,,2400.0
Isar - Pleinting 451,11TD2L0000001265,7453.0,1.43,15.587,0.000287142,960.0,63.465,380,1.43,15.587,0.00028714,1579.6,1,0.991,,2400.0
Brunsbuettel - Itzehoe/W rot,11TD2L0000000390,32092.0,0.475,5.551,6.9985e-05,373.78,18.254,220,0.475,5.551,6.998e-05,647.4,1,1.031,,1699.0
Handewitt - Jardelund gruen,11T0-0000-0925-Y,33926.0,0.422,4.724,6.1164e-05,886.4,15.958,380,0.422,4.724,6.116e-05,1458.5,1,0.996,,2216.0
Y-Frankfurt/SW (-Karben - Kriftel) 2,11T0-0000-0989-Z,34117.0,0.628,5.498,9.7933e-05,1048.0,21.203,380,0.628,5.498,9.793e-05,1724.4,1,0.9,,2620.0
Grosskrotzenburg - Karben 3,11TD2L0000003136,34111.0,0.587,4.94,8.8291e-05,1046.4,19.602,380,0.587,4.94,8.829e-05,1721.8,1,1.002,,2616.0
Audorf/S - Kiel/S gelb/421,11T0-0000-1622-F,2491.0,2.1177,12.232,9.38865e-05,208.78,31.98826,220,0.903924,5.221134,4.007e-05,361.6,3,0.969,,949.0
Kiel/W - Kiel/S blau,11TD2L0000001346,13691.0,1.297,7.492,5.7491e-05,208.78,19.34,220,0.961688,5.555101,4.263e-05,361.6,2,0.923,,949.0
Audorf/S - Kiel/S gelb/421,11T0-0000-1622-F,33795.0,2.1177,12.232,9.38865e-05,208.78,31.98826,220,1.182107,6.827944,5.241e-05,361.6,3,0.969,,949.0
Kiel/W - Kiel/S blau,11TD2L0000001346,18209.0,1.297,7.492,5.7491e-05,208.78,19.34,220,0.335312,1.936899,1.486e-05,361.6,2,0.923,,949.0
Audorf/S - Kiel/W rot/422,11T0-0000-1621-I,30674.0,1.6498,9.531,7.315198999999999e-05,208.78,25.07566,220,0.311146,1.797512,1.38e-05,361.6,3,0.893,,949.0
Kriegenbrunn - Raitersaich 438,11TD2L0000001362,8675.0,0.756,6.898,0.0001231689999999,882.4,27.381,380,0.074304,0.677975,1.211e-05,1451.9,2,0.982,,2206.0
Kriegenbrunn - Redwitz 432,11TD2L0000001370,18095.0,2.158,20.365,0.000364494,882.4,80.82,380,0.071194,0.671859,1.202e-05,1451.9,3,0.991,,2206.0
Raitersaich - Wuergau 431,11TD2L0000002067,18103.0,2.309,20.282,0.0003740129999999,1099.2,81.255,380,0.693207,6.089055,0.00011229,1808.7,2,0.993,,2748.0
Kriegenbrunn - Raitersaich 438,11TD2L0000001362,18266.0,0.756,6.898,0.0001231689999999,882.4,27.381,380,0.681696,6.220025,0.00011106,1451.9,2,0.982,,2206.0
Kruemmel - Lueneburg gruen,11TD2L000000166U,33415.0,0.765,7.117,0.000124998,1099.2,28.016,380,0.765,7.117,0.000125,1808.7,1,1.006,,2748.0
Stadorf - Lueneburg 1,11TD2L000000228Y,33163.0,0.687,6.462,0.0001134869999999,1099.2,25.438,380,0.687,6.462,0.00011349,1808.7,1,0.995,,2748.0
Kummerfeld - Dollern gruen,11T0-0000-0969-6,10323.0,0.415,7.13,0.000120131,1261.6,27.469,380,0.218747,3.758225,6.332e-05,2075.9,3,0.699,,3154.0
Hamburg/N - Dollern blau,11T0-0000-0966-F,19505.0,0.314,5.502,9.7798e-05,1261.6,43.248,380,0.093288,1.634615,2.906e-05,2075.9,5,0.788,,3154.0
Kummerfeld - Dollern gruen,11T0-0000-0969-6,33123.0,0.415,7.13,0.000120131,1261.6,27.469,380,0.146785,2.521877,4.249e-05,2075.9,3,0.699,,3154.0
Kummerfeld - Dollern gruen,11T0-0000-0969-6,3283.0,0.415,7.13,0.000120131,1261.6,27.469,380,0.049468,0.849898,1.432e-05,2075.9,3,0.699,,3154.0
Hamburg/N - Dollern blau,11T0-0000-0966-F,11160.0,0.314,5.502,9.7798e-05,1261.6,43.248,380,0.021096,0.369658,6.57e-06,2075.9,5,0.788,,3154.0
Landesbergen - Grohnde 1,11TD2L0000001419,33186.0,2.137,18.4,0.000322956,1260.0,72.421,380,2.137,18.4,0.00032296,2182.4,1,1.001,,
Landesbergen - Hannover/W 3,11TD2L0000001435,31647.0,2.552,12.718,0.000169888,264.0,43.243,220,0.072354,0.360578,4.82e-06,457.3,2,1.018,,
Lehrte - Landesbergen 1,11TD2L000000158T,5157.0,4.38,21.84,0.000292168,264.0,74.386,220,0.065926,0.328727,4.4e-06,457.3,4,1.02,,
Landesbergen - Hannover/W 3,11TD2L0000001435,33434.0,2.552,12.718,0.000169888,264.0,43.243,220,2.485766,12.387921,0.00016548,457.3,2,1.018,,
Lehrte - Landesbergen 1,11TD2L000000158T,3792.0,4.38,21.84,0.000292168,264.0,74.386,220,1.647009,8.212481,0.00010986,457.3,4,1.02,,
Lehrte - Landesbergen 1,11TD2L000000158T,31731.0,4.38,21.84,0.000292168,264.0,74.386,220,1.866476,9.306813,0.0001245,457.3,4,1.02,,
Lehrte - Landesbergen 1,11TD2L000000158T,31732.0,4.38,21.84,0.000292168,264.0,74.386,220,0.800589,3.99198,5.34e-05,457.3,4,1.02,,
Hamburg/N - Luebeck rot,11TD2L0000001087,7950.0,3.22,18.91,0.000145267,264.0,48.772,220,0.018224,0.107022,8.2e-07,457.3,4,1.067,,
Hamburg/N - Luebeck gelb,11TD2L0000001079,18174.0,3.22,18.91,0.000145267,264.0,48.775,220,0.018047,0.105981,8.1e-07,457.3,4,1.067,,
Hamburg/N - Luebeck rot,11TD2L0000001087,18178.0,3.22,18.91,0.000145267,264.0,48.772,220,2.639732,15.502277,0.00011909,457.3,4,1.067,,
Hamburg/N - Luebeck gelb,11TD2L0000001079,30267.0,3.22,18.91,0.000145267,264.0,48.775,220,2.631252,15.452478,0.00011871,457.3,4,1.067,,
Hamburg/N - Luebeck rot,11TD2L0000001087,34151.0,3.22,18.91,0.000145267,264.0,48.772,220,0.359988,2.114088,1.624e-05,457.3,4,1.067,,
Lehrte - Godenau 1,11TD2L000000157V,5646.0,4.04,20.36,0.000137288,183.48,48.611,220,4.04,20.36,0.00013729,317.8,1,0.991,,
Y-Erzhausen (-Lehrte - Hardegsen) 2,11T0-0000-1109-R,15917.0,5.205,25.647,0.0001646699999999,183.48,60.949,220,4.111176,20.257317,0.00013006,317.8,2,1.0,,
Ludersheim - Raitersaich 237,11TD2L0000001621,34033.0,1.677,7.63,0.000224014,318.34,78.632,220,1.677,7.63,0.00022401,551.4,1,0.484,short,1447.0
Ludersheim - Sittling 221,11TD2L000000165W,31990.0,3.36,16.867,0.000383903,242.44,147.064,220,3.36,16.867,0.0003839,419.9,1,0.501,,
Marienberg - Neufinsing 251,11TD2L000000172Z,33612.0,2.32,19.15,0.00015865,242.44,51.423,220,2.32,19.15,0.00015865,419.9,1,0.993,,1102.0
Mecklar - Dipperz 2,11TD2L000000178N,33988.0,1.495,12.873,0.000226085,881.6,50.574,380,1.495,12.873,0.00022608,1450.6,1,0.986,,2204.0
Lehrte - Mehrum 1,11TD2L000000159R,8417.0,1.151,5.788,4.5047e-05,264.0,14.71,220,1.151,5.788,4.505e-05,457.3,1,1.003,,
Lehrte - Mehrum 2,11TD2L0000001605,21658.0,1.151,5.788,4.5047e-05,264.0,14.715,220,1.151,5.788,4.505e-05,457.3,1,1.003,,
Y-Hallendorf (-Mehrum - Gleidingen) 2,11T0-0000-1053-U,33856.0,2.407,11.29,8.4823e-05,183.48,29.22,220,2.407,11.29,8.482e-05,317.8,1,1.007,,
Meissen - Veltheim A08,11TD2L000000338R,7828.0,0.84,3.326,4.2443e-05,243.76,11.14,220,0.84,3.326,4.244e-05,422.2,1,0.986,,
Meissen - Veltheim A09,11TD2L000000339P,18165.0,0.84,3.326,4.2443e-05,243.76,11.137,220,0.84,3.326,4.244e-05,422.2,1,0.986,,
Neufinsing - Ottenhofen 287,11TD2L000000187M,25273.0,0.15,1.564,2.1363e-05,397.54,5.453,220,0.15,1.564,2.136e-05,688.6,1,0.774,,1807.0
Neufinsing - Ottenhofen 286,11TD2L000000186O,3779.0,0.15,1.564,2.1363e-05,397.54,5.447,220,0.15,1.564,2.136e-05,688.6,1,0.775,,1807.0
Neufinsing - Zolling 258,11TD2L000000188K,7063.0,0.89,9.742,0.000138544,484.88,32.77,220,0.89,9.742,0.00013854,839.8,1,0.961,,2204.0
Neufinsing - Oberbachern 264,11TD2L000000185Q,33360.0,1.07,11.503,0.0001539379999999,440.0,39.265,220,1.07,11.503,0.00015394,762.1,1,0.961,,2000.0
Oberbachern - Oberbrunn 270,11TD2L000000194P,30494.0,0.84,9.469,0.0001152969999999,440.0,30.918,220,0.14959,1.686271,2.053e-05,762.1,2,1.0,,2000.0
Oberbachern - Oberbrunn 270,11TD2L000000194P,33224.0,0.84,9.469,0.0001152969999999,440.0,30.918,220,0.69041,7.782729,9.476e-05,762.1,2,1.0,,2000.0
Oberbachern - Ottenhofen 462,11TD2L000000196L,33087.0,1.2,13.127,0.000166819,881.6,44.118,380,1.078615,11.799153,0.00014994,1450.6,2,0.946,,2204.0
Landesbergen - Ohlensehlen 1,11TD2L0000003322,15356.0,0.496,4.267,7.476999999999999e-05,944.0,16.71,380,0.234222,2.01497,3.531e-05,1553.3,3,1.01,,2360.0
Landesbergen - Ovenstaedt 4,11TD2L000000149U,5139.0,0.716,6.482,0.000113851,1260.0,25.688,380,0.238606,2.160116,3.794e-05,2182.4,3,1.002,,
Ovenstaedt - Sottrum 3,11TD2L000000200J,15354.0,2.76,30.01,0.000420973,1260.0,104.959,380,0.225965,2.456957,3.447e-05,2182.4,4,0.998,,
Landesbergen - Ovenstaedt 4,11TD2L000000149U,5138.0,0.716,6.482,0.000113851,1260.0,25.688,380,0.009323,0.084402,1.48e-06,2182.4,3,1.002,,
Landesbergen - Sottrum 2,11TD2L0000001508,5373.0,2.032,24.247,0.000296252,1260.0,79.141,380,0.004344,0.051833,6.3e-07,2182.4,3,1.007,,
Ovenstaedt - Eickum 4,11TD2L000000199F,5048.0,1.248,11.452,0.0002022529999999,1250.4,45.381,380,1.248,11.452,0.00020225,2057.5,1,0.995,,3126.0
Ovenstaedt - Eickum 3,11T0-0000-1547-Y,15210.0,1.248,11.452,0.0002022529999999,1250.4,45.304,380,1.248,11.452,0.00020225,2057.5,1,0.996,,3126.0
Landesbergen - Ovenstaedt 4,11TD2L000000149U,4761.0,0.716,6.482,0.000113851,1260.0,25.688,380,0.468071,4.237482,7.443e-05,2182.4,3,1.002,,
Ovenstaedt - Sottrum 3,11TD2L000000200J,15355.0,2.76,30.01,0.000420973,1260.0,104.959,380,0.443273,4.819793,6.761e-05,2182.4,4,0.998,,
Ovenstaedt - Sottrum 3,11TD2L000000200J,33187.0,2.76,30.01,0.000420973,1260.0,104.959,380,2.083868,22.658288,0.00031784,2182.4,4,0.998,,
Ovenstaedt - Sottrum 3,11TD2L000000200J,24734.0,2.76,30.01,0.000420973,1260.0,104.959,380,0.006894,0.074963,1.05e-06,2182.4,4,0.998,,
Pirach - Pleinting 257,11TD2L000000201H,7235.0,4.769,25.987,0.000328504,440.0,86.119,220,2.570398,14.006484,0.00017706,762.1,4,0.996,,
Pirach - Pleinting 257,11TD2L000000201H,7001.0,4.769,25.987,0.000328504,440.0,86.119,220,0.274038,1.493277,1.888e-05,762.1,4,0.996,,
Pirach - Pleinting 257,11TD2L000000201H,7002.0,4.769,25.987,0.000328504,440.0,86.119,220,1.333328,7.265506,9.184e-05,762.1,4,0.996,,
Raitersaich - Wuergau 431,11TD2L0000002067,34130.0,2.309,20.282,0.0003740129999999,1099.2,81.255,380,1.615793,14.192945,0.00026173,1808.7,2,0.993,,2748.0
Raitersaich - Trennfeld 211,11TD2L0000002075,17674.0,5.065,26.435,0.00057734,328.24,229.808,220,4.922304,25.690249,0.00056107,568.5,2,0.494,short,1492.0
Mechlenreuth - Redwitz 469,11T0-0000-0104-B,33964.0,1.296,14.666,0.0001888789999999,1260.0,49.314,380,1.296,14.666,0.00018888,2182.4,1,1.018,,
Ludersheim - Schwandorf 223,11TD2L000000164Y,32050.0,4.931,18.545,0.000239829,240.68,63.425,220,4.931,18.545,0.00023983,416.9,1,0.99,,1094.0
Pleinting - Schwandorf 226,11TD2L000000204B,32193.0,6.16,45.833,0.000317929,242.44,112.554,220,6.16,45.833,0.00031793,419.9,1,1.0,,1102.0
Etzenricht - Schwandorf 457,11TD2L0000000706,32060.0,1.18,12.832,0.000164305,993.6,42.951,380,1.18,12.832,0.0001643,1634.9,1,1.007,,2484.0
Brunsbuettel - Suederdonn blau,11TD2L000000344W,33712.0,0.193,3.491,6.4403e-05,1339.6,14.103,380,0.193,3.491,6.44e-05,2204.2,1,0.933,,3349.0
Audorf/S - Schuby/W schwarz,11T0-0000-1475-X,34082.0,0.552,9.879,0.000196925,1339.6,41.64,380,0.552,9.879,0.00019692,2204.2,1,0.991,,3349.0
Y-Simbach (-Simbach - St. Peter - Altheim) 233/230,11T0-0000-0985-A,7160.0,0.207,1.58,1.1168e-05,264.0,3.961,220,0.207,1.58,1.117e-05,457.3,1,0.658,,
Y-Simbach (-Simbach - St. Peter - Altheim) 234/230,11T0-0000-0987-4,17012.0,0.2065,1.58,1.116836e-05,264.0,3.959,220,0.2065,1.58,1.117e-05,457.3,1,0.658,,
Ingolstadt - Sittling 228,11TD2L0000001184,33951.0,1.36,7.311,9.3305e-05,299.2,24.388,220,1.36,7.311,9.33e-05,518.2,1,0.98,,1360.0
Sottrum - Dollern gruen,11TD2L0000002180,33992.0,1.34,15.41,0.000201062,1260.0,52.592,380,1.333917,15.340049,0.00020015,2182.4,2,1.096,,
Sottrum - Dollern schwarz,11TD2L000000219Z,33231.0,1.34,15.41,0.000201062,1260.0,52.582,380,1.232668,14.175686,0.00018496,2182.4,2,1.096,,
Sottrum - Blockland blau,11TD2L0000002164,33790.0,2.71,14.98,0.000114982,208.78,38.713,220,2.060704,11.390901,8.743e-05,361.6,2,0.995,,949.0
Sottrum - Blockland blau,11TD2L0000002164,3916.0,2.71,14.98,0.000114982,208.78,38.713,220,0.649296,3.589099,2.755e-05,361.6,2,0.995,,949.0
Y-Huntorf (-Blockland - Conneforde) weiss,11T0-0000-1123-0,12004.0,3.402,18.983,0.000145468,208.78,47.427,220,0.681035,3.800143,2.912e-05,361.6,3,0.972,,949.0
Wahle - Stadorf 2,11TD2L000000248S,7505.0,2.528,21.765,0.000382269,1046.4,85.798,380,2.528,21.765,0.00038227,1721.8,1,1.0,,2616.0
Wahle - Stadorf 1,11TD2L000000247U,17403.0,2.528,21.765,0.000382269,997.6,85.74,380,2.528,21.765,0.00038227,1641.5,1,1.001,,2494.0
Elsfleth/W - Unterweser rot,11T0-0000-0981-M,33359.0,0.706,7.979,0.000104593,886.4,27.132,380,0.706,7.979,0.00010459,1458.5,1,0.997,,2216.0
Wahle - Hallendorf 3,11TD2L0000002423,3838.0,0.94,4.64,6.236062e-05,299.2,15.96661,220,0.028431,0.140342,1.89e-06,518.2,3,0.929,,
Wahle - Gleidingen 2,11TD2L0000002415,10872.0,0.36,1.83,2.6358e-05,299.2,6.545,220,0.015417,0.078372,1.13e-06,518.2,2,1.033,,
Wahle - Braunschweig/N 1,11TD2L000000239T,7436.0,0.842,4.237,3.1733e-05,183.48,10.568,220,0.807636,4.064079,3.044e-05,317.8,2,1.041,,
Wahle - Braunschweig/N 2,11TD2L0000002407,17349.0,0.842,4.237,3.1733e-05,183.48,10.574,220,0.807636,4.064079,3.044e-05,317.8,2,1.04,,
Wahle - Hallendorf 3,11TD2L0000002423,7109.0,0.94,4.64,6.236062e-05,299.2,15.96661,220,0.399847,1.973713,2.653e-05,518.2,3,0.929,,
Wahle - Gleidingen 2,11TD2L0000002415,16960.0,0.36,1.83,2.6358e-05,299.2,6.545,220,0.336101,1.708515,2.461e-05,518.2,2,1.033,,
Wahle - Hallendorf 3,11TD2L0000002423,7030.0,0.94,4.64,6.236062e-05,299.2,15.96661,220,0.511722,2.525945,3.395e-05,518.2,3,0.929,,
Y-Hallendorf (-Gleidingen - Mehrum) 2,11T0-0000-1054-R,16943.0,0.58,2.81,3.6003e-05,239.36,8.427,220,0.58,2.81,3.6e-05,414.6,1,0.959,,1088.0
Lehrte - Wahle 1,11TD2L0000001613,33326.0,1.601,7.7,0.000178534,183.48,62.223,220,1.601,7.7,0.00017853,317.8,1,0.531,,834.0
Y-Waldeck (-Waldeck - Borken - Twistetal) 3,11T0-0000-1016-0,33240.0,0.1,0.83,1.5388e-05,960.0,3.364,380,0.1,0.83,1.539e-05,1579.6,1,1.014,,2400.0
Dollern - Wilster/W rot,11TD2L000000059V,33121.0,1.474,16.99,0.000219057,1117.6,57.4,380,0.153866,1.773526,2.287e-05,1839.0,6,0.883,,2794.0
Brokdorf - Wilster/W weiss,11TD2L0000000366,11152.0,0.208,2.399,3.1187e-05,886.4,8.195,380,0.077503,0.893896,1.162e-05,1458.5,2,1.029,,2216.0
Buettel - Wilster/W gelb,11TD2L0000000439,33105.0,0.234,2.9,3.9898e-05,1048.0,9.312,380,0.184585,2.287591,3.147e-05,1724.4,2,0.979,,2620.0
Dollern - Wilster/W rot,11TD2L000000059V,3286.0,1.474,16.99,0.000219057,1117.6,57.4,380,0.121653,1.402225,1.808e-05,1839.0,6,0.883,,2794.0
Wilster/W - Stade/W gelb,11T0-0000-1569-K,11158.0,1.42,18.168,0.000259492,1039.2,62.548,380,0.103761,1.327555,1.896e-05,1709.9,6,0.916,,2598.0
Dollern - Wilster/W rot,11TD2L000000059V,3291.0,1.474,16.99,0.000219057,1117.6,57.4,380,0.06245,0.719826,9.28e-06,1839.0,6,0.883,,2794.0
Wilster/W - Stade/W gelb,11T0-0000-1569-K,11156.0,1.42,18.168,0.000259492,1039.2,62.548,380,0.053265,0.681494,9.73e-06,1709.9,6,0.916,,2598.0
Dollern - Wilster/W rot,11TD2L000000059V,11148.0,1.474,16.99,0.000219057,1117.6,57.4,380,0.872068,10.051859,0.0001296,1839.0,6,0.883,,2794.0
Wilster/W - Stade/W gelb,11T0-0000-1569-K,25162.0,1.42,18.168,0.000259492,1039.2,62.548,380,0.219535,2.808817,4.012e-05,1709.9,6,0.916,,2598.0
Grohnde - Wuergassen 2,11TD2L000000092X,7051.0,1.674,14.412,0.000253118,1260.0,57.347,380,0.066905,0.576005,1.012e-05,2182.4,3,0.979,,
Grohnde - Wuergassen 2,11TD2L000000092X,8067.0,1.674,14.412,0.000253118,1260.0,57.347,380,0.863473,7.433912,0.00013056,2182.4,3,0.979,,
Y-Voerden (-Grohnde - Bergshausen) 1,11T0-0000-1037-Q,18262.0,0.84,7.231,0.000127005,1260.0,28.938,380,0.84,7.231,0.000127,2182.4,1,1.001,,
Y-Erzhausen (-Godenau - Hardegsen - Goettingen) 3,11T0-0000-1034-Z,15899.0,1.03,5.18,3.5186e-05,183.48,13.314,220,1.03,5.18,3.519e-05,317.8,1,0.962,,
Y-Erzhausen (-Lehrte - Hardegsen) 2,11T0-0000-1109-R,16581.0,5.205,25.647,0.0001646699999999,183.48,60.949,220,1.093824,5.389683,3.461e-05,317.8,2,1.0,,
Y-Huntorf (-Blockland - Conneforde) weiss,11T0-0000-1123-0,33367.0,3.402,18.983,0.000145468,208.78,47.427,220,0.581033,3.242134,2.484e-05,361.6,3,0.972,,949.0
Y-Huntorf (-Blockland - Conneforde) weiss,11T0-0000-1123-0,33366.0,3.402,18.983,0.000145468,208.78,47.427,220,2.139932,11.940723,9.15e-05,361.6,3,0.972,,949.0
Y-Huntorf (-Conneforde - Blockland) weiss,11T0-0000-1121-6,33364.0,1.76,10.165,7.7991e-05,208.78,26.344,220,1.76,10.165,7.799e-05,361.6,1,1.006,,949.0
Y-Huntorf (-Huntorf - Conneforde - Sottrum) weiss,11T0-0000-1122-3,3924.0,0.367,2.12,1.6335999999999997e-05,208.78,5.523,220,0.367,2.12,1.634e-05,361.6,1,0.984,,949.0
Y-Huntorf (-Huntorf - Conneforde - Sottrum) gelb,11T0-0000-1119-N,11998.0,0.744,4.3,3.3068e-05,208.78,5.522,220,0.744,4.3,3.307e-05,361.6,1,0.984,,949.0
Hanekenfaehr - Doerpen/W EWBL,11T-D2-D7-00002F,33631.0,1.128,10.92,0.000164934,1359.6,73.05039586943188,380,0.18505,1.791438,2.706e-05,2354.9,5,1.087,,
Y-Waldeck (-Borken - Twistetal) 3,11T0-0000-1015-3,3588.0,0.514,4.675,8.4176e-05,1261.6,18.632,380,0.514,4.675,8.418e-05,2185.2,1,0.995,,
Y-Waldeck (-Borken - Twistetal) 2,11T0-0000-1465-0,11571.0,0.55,4.735,8.3152e-05,1260.0,18.639,380,0.55,4.735,8.315e-05,2182.4,1,0.995,,
Y-Waldeck (-Twistetal - Borken) 3,11T0-0000-1017-Y,33241.0,0.6371,5.9284,0.0001041187,1261.6,23.32891,380,0.6371,5.9284,0.00010412,2185.2,1,1.005,,
Y-Wechold (-Landesbergen - Sottrum) rot/1,11T0-0000-1049-G,34271.0,3.346,12.87,0.000168468,243.76,42.692,220,0.060461,0.232555,3.04e-06,422.2,3,1.046,,
Y-Wechold (-Landesbergen - Sottrum) rot/1,11T0-0000-1049-G,34270.0,3.346,12.87,0.000168468,243.76,42.692,220,3.199994,12.308403,0.00016112,422.2,3,1.046,,
Y-Wechold (-Sottrum - Landesbergen) rot/1,11T0-0000-1052-X,5147.0,2.613,10.05,0.000131554,208.78,33.806,220,2.552099,9.815766,0.00012849,361.6,2,1.025,,
Y-Wechold (-Sottrum - Landesbergen) gelb/2,11T0-0000-1048-J,15363.0,2.613,10.05,0.000131554,208.78,33.801,220,2.552099,9.815766,0.00012849,361.6,2,1.025,,
Irsching - Zolling 262,11TD2L000000122D,32027.0,1.117,12.212,0.000155647,352.0,40.15,220,1.117,12.212,0.00015565,609.7,1,0.992,,1600.0
Guetersloh - Bechterdissen SN2,11T0-0000-0072-V,34167.0,0.346,3.26,5.9847e-05,1088.0,39.77695260722605,380,0.342384,3.225931,5.922e-05,1790.2,2,0.586,,2720.0
Hamburg/S - Dollern 982,11T-D2-D8-000051,33977.0,0.45,3.535,6.520099999999999e-05,1032.0,57.287000000000006,380,0.45,3.535,6.52e-05,1698.1,1,0.488,short,2580.0
Dettingen - Grosskrotzenburg US1,11T-D2-D7-00030A,34248.0,0.061,0.564,9.896e-06,1088.0,6.641055322667617,380,0.061,0.564,9.9e-06,1790.2,1,0.584,,2720.0
Helmstedt - Wolmirstedt 492,11T-D2-D8-000213,34029.0,0.755,6.805,0.000105642,1207.2,48.692,380,0.755,6.805,0.00010564,1986.4,1,0.993,,3018.0
Mecklar - Vieselbach 449,11T-D2-D8-000302,33247.0,1.775,16.325,0.000267108,1099.2,129.724,380,0.774323,7.121589,0.00011652,1808.7,2,0.978,,2748.0
Redwitz - Remptendorf 414,11T-D2-D8-00051V,33824.0,0.731,7.214,0.000126606,1440.0,55.969,380,0.72829,7.187251,0.00012614,2494.2,2,0.993,,
Altenfeld - Redwitz 460,11T-D2-D8-001015,33110.0,0.472,7.084,0.000132855,1440.0,56.752,380,0.472,7.084,0.00013286,2369.4,1,0.993,,3600.0
Audorf/S - Hamburg/N weiss,11T0-0000-0032-A,18344.0,0.458,8.247,0.000164148,1440.0,69.045,380,0.0014,0.025218,5e-07,2369.4,2,0.994,,3600.0
Hamburg/N - Dollern blau,11T0-0000-0966-F,9012.0,0.314,5.502,9.7798e-05,1261.6,43.248,380,0.001935,0.033904,6e-07,2075.9,5,0.788,,3154.0
