unit_id,capacity_mw,fuel_type,commissioning_date,lat,lon
SEE903093275709,0.00541,Erdgas,2018-03-07,,
SEE901256189399,0.05,Erdgas,2018-08-24,49.286,8.688
SEE909395552715,0.0055,Erdgas,2018-04-03,,
SEE919494695992,0.05,Erdgas,2018-12-14,49.125,8.606
SEE934328230989,1.95,Erdgas,2017-12-13,51.338126,11.995512
SEE995943794058,106.0,Mineralölprodukte,1998-06-04,53.098691,14.23483
SEE953037897993,0.16,andere Gase,2018-04-26,52.11571,10.057913
SEE911342135056,0.02,Erdgas,2016-01-07,,
SEE949160569968,0.528,Mineralölprodukte,1991-01-01,51.537,7.686
SEE975430843544,0.02,Erdgas,2015-03-06,,
SEE940216298603,1.96,Erdgas,2011-12-09,51.361055,11.988731
SEE908165857005,0.112,Erdgas,2013-02-21,51.930887,8.559643
SEE951072928740,0.02,Erdgas,2019-01-08,,
SEE967944796027,0.015,Erdgas,2016-01-07,,
SEE930003427521,0.049,Erdgas,2015-07-22,51.600519,7.450798
SEE977424339477,0.0055,Erdgas,2011-07-21,,
SEE911817816930,0.0125399999999999,Erdgas,2015-11-12,,
SEE925477345297,0.02,Erdgas,2017-02-22,,
SEE988114750960,0.02,Erdgas,2016-04-29,,
SEE902336625332,0.0047,Erdgas,2015-10-01,,
SEE927326630431,0.02,Erdgas,2014-06-26,,
SEE926548760407,0.015,Erdgas,2019-01-14,,
SEE974592471602,0.015,Erdgas,2013-03-07,,
SEE963223807569,0.005,Erdgas,2009-12-11,,
SEE981092551413,1.999,Erdgas,2011-12-09,51.356222,11.979314
SEE970727760634,0.0054,Erdgas,2005-01-14,,
SEE908619790094,1.96,Erdgas,2004-12-01,51.3575,11.97316
SEE956736976921,0.05,Erdgas,2018-10-17,51.179,9.368
SEE925811351465,0.846,Mineralölprodukte,2002-09-25,51.53723,7.684798
SEE905878068872,0.0056,Erdgas,2013-04-12,,
SEE962705345551,0.025,Mineralölprodukte,2015-03-18,,
SEE908265436933,0.0055,Erdgas,2012-09-25,,
SEE907414493094,0.00075,Erdgas,2019-01-30,,
SEE910399364624,1.2,Erdgas,2016-01-08,51.213535,11.96956
SEE967236001013,0.0054,Erdgas,2006-04-28,,
SEE971168486848,0.011,Erdgas,2015-12-23,,
SEE968990528020,0.015,Erdgas,2012-01-31,,
SEE958642110826,0.00075,Erdgas,2018-07-25,,
SEE918273352088,0.00075,Erdgas,2018-11-30,,
SEE901373930485,1.999,Erdgas,2014-11-25,51.19243,11.963164
SEE919085445432,0.0055,andere Gase,2013-09-04,,
SEE989911196593,1.999,Erdgas,2014-10-14,51.202569,11.943814
SEE963726257823,0.0054,Erdgas,2006-04-28,,
SEE936988344426,0.016,Erdgas,2018-05-24,,
SEE959588506599,0.05,Erdgas,2012-04-26,50.629,7.245
SEE974281435670,0.4,Erdgas,2014-07-30,52.234,7.359
SEE947228036124,0.02,Erdgas,2015-06-01,,
SEE951648072822,12.1,nicht biogener Abfall,2007-10-15,50.638,10.688
SEE949691880051,0.00075,Erdgas,2017-03-28,,
SEE919968045889,0.05,Erdgas,2016-10-10,51.19944,11.979448
SEE982572867253,0.019,Erdgas,2017-10-07,,
SEE981032898219,0.02,Erdgas,2017-12-20,,
SEE922138320600,0.02,Erdgas,2017-06-29,,
SEE949741704511,0.049,Erdgas,2013-06-14,54.892,8.367
SEE984380762775,0.006,Erdgas,2018-04-10,,
SEE929808661773,4.472,Erdgas,2018-12-05,50.905,12.064
SEE986848363593,0.0047,Erdgas,2018-03-26,,
SEE906981828827,0.00075,Erdgas,2018-09-26,,
SEE911456782894,0.0085,Erdgas,2016-01-22,,
SEE912255807801,0.08,andere Gase,2011-05-18,50.319334,7.592883
SEE955318906424,0.02,Erdgas,2018-10-26,,
SEE900781922846,0.022,Erdgas,2018-07-11,,
SEE900559860912,4.41,Erdgas,2018-10-01,50.042318,12.032669
SEE956319788644,0.001,Erdgas,2012-12-18,,
SEE953826000719,0.006,Erdgas,2016-02-18,,
SEE949053370633,0.048,Erdgas,2008-06-03,51.161953,11.822441
SEE907220853464,0.02,Erdgas,2012-09-11,,
SEE926582462244,4.41,Erdgas,2018-10-01,50.042327,12.033044
SEE932127408097,27.2,nicht biogener Abfall,2005-06-06,51.18179,12.018939
SEE908799916949,0.0059,Erdgas,2017-08-04,,
SEE991312524318,0.02,Erdgas,2015-09-17,,
SEE910299438449,0.001,andere Gase,2018-08-16,,
SEE908384425320,0.02,Erdgas,2016-03-31,,
SEE968548006239,0.00075,Erdgas,2018-11-15,,
SEE955127861754,0.015,Erdgas,2017-04-26,,
SEE967203939196,0.46,Erdgas,2012-11-29,47.788,9.62
SEE930752371380,0.0055,Erdgas,2012-10-23,,
SEE936962907586,0.0055,Erdgas,2007-09-22,,
SEE937616508098,0.0047,Erdgas,2014-03-06,,
SEE962179003599,0.0055,Erdgas,2010-12-08,,
SEE998870207608,0.00075,Erdgas,2018-11-27,,
SEE909417281418,0.14,Erdgas,2018-09-05,47.614648,7.658185
SEE945656414958,0.05,Erdgas,2019-01-30,49.066,9.134
SEE905614529001,0.05,Erdgas,2003-12-03,51.137827,11.775436
SEE950352325941,0.009,Erdgas,2014-02-05,,
SEE902578481390,0.0055,Erdgas,2007-09-22,,
SEE941561332219,0.0047,Erdgas,2018-11-26,,
SEE933841377911,0.001,Erdgas,2015-05-06,,
SEE911611879575,0.0055,Erdgas,2009-05-19,,
SEE915973607609,0.0055,Erdgas,2010-12-08,,
SEE925595087864,0.015,Erdgas,2015-05-12,,
SEE965512498793,0.1,Erdgas,2014-07-30,51.5,6.978
SEE922713345028,0.006,andere Gase,2018-04-03,,
SEE984740003944,0.00075,Wärme,2019-02-05,,
SEE920570782543,0.02,Erdgas,2018-11-16,,
SEE917692347804,0.00075,Erdgas,2018-11-30,,
SEE969200513317,0.999,Erdgas,2018-12-19,51.428187,6.866393
SEE956303539016,0.011,Erdgas,2014-07-04,,
SEE945881009165,0.0055,Mineralölprodukte,2006-03-07,,
SEE993279678110,0.0038,Erdgas,2014-07-17,,
SEE926411349814,0.00075,Erdgas,2018-10-16,,
SEE902969543270,0.0048,Erdgas,2013-05-07,,
SEE914157747179,0.047956,Erdgas,2018-11-05,48.650256,9.301621
SEE936764175640,0.0008,Erdgas,2018-08-31,,
SEE944682436392,0.0055,Erdgas,2012-02-09,,
SEE989388525919,0.00075,Erdgas,2019-02-05,,
SEE950367987738,0.00075,Erdgas,2018-11-27,,
SEE919192420780,0.00075,Erdgas,2018-10-22,,
SEE972894416826,0.0015,Erdgas,2018-09-10,,
SEE970747633970,0.02,Erdgas,2014-07-24,,
SEE980138566497,0.28,Mineralölprodukte,1995-05-22,50.899,11.593
SEE933965629286,0.05,Erdgas,2014-12-01,51.465,12.608
SEE964884083118,0.0053,Mineralölprodukte,2003-11-21,,
SEE963076379732,0.0047,Erdgas,2014-10-21,,
SEE925459307886,0.015,Erdgas,2017-10-24,,
SEE965298933914,0.015,Erdgas,2019-01-30,,
SEE984550953569,0.0055,Erdgas,2018-01-23,,
SEE981932983947,0.845,Erdgas,2017-09-12,51.512,11.567
SEE945128513080,0.19,Erdgas,2018-10-19,48.696529,13.262945
SEE913084939107,0.0055,Erdgas,2013-04-10,,
SEE937431653492,0.0026,Erdgas,2018-12-19,,
SEE944449552419,0.0055,Erdgas,2014-02-19,,
SEE976904930746,0.00597,Erdgas,2017-07-05,,
SEE993233325265,0.005,Erdgas,2015-01-08,,
SEE927880013169,0.00075,Erdgas,2018-09-10,,
SEE972240147145,0.0055,Erdgas,2015-11-12,,
SEE923593077399,0.0055,Erdgas,2017-01-26,,
SEE929799940819,0.01979,Erdgas,2018-08-02,,
SEE991679450169,0.00075,Erdgas,2011-10-13,,
SEE934315593592,0.0053,Mineralölprodukte,2015-05-13,,
SEE998878527272,0.0045,Erdgas,2012-04-30,,
SEE907359466146,0.00095,Erdgas,2014-07-11,,
SEE994970915832,0.35,andere Gase,2012-05-22,51.076203,12.197054
SEE943584342374,0.0055,Erdgas,2016-11-29,,
SEE932827699399,0.00075,Erdgas,2018-12-11,,
SEE983343592008,0.00075,Erdgas,2018-10-28,,
SEE966027783275,0.019,Erdgas,2014-07-30,,
SEE976835069706,0.05,Erdgas,2014-02-21,51.854079,13.702776
SEE912899893635,0.00095,Erdgas,2014-07-11,,
SEE950705518587,0.0055,Erdgas,2009-10-19,,
SEE902209413851,0.0055,Erdgas,2017-11-17,,
SEE975820290170,0.15,Mineralölprodukte,2018-09-01,50.764,6.153
SEE909403980943,0.05,Erdgas,2014-12-15,48.105,7.969
SEE929518762111,0.019,Erdgas,2012-07-04,,
SEE949041853179,0.0055,Erdgas,2017-12-21,,
SEE967958949853,0.01,Mineralölprodukte,2018-01-01,,
SEE965980835885,0.356,Erdgas,2017-09-12,48.188341,11.857164
SEE963241892226,0.00541,Erdgas,2009-02-11,,
SEE947408083894,0.12159,Erdgas,2003-11-13,49.866189,8.638941
SEE909742470549,0.138094,Erdgas,2013-12-09,51.311,7.39384
SEE917116606876,0.238,Erdgas,2014-07-30,49.274,7.16
SEE913153695408,0.006,Erdgas,2018-12-05,,
SEE999019959532,0.05,Erdgas,2017-10-11,51.811,8.132
SEE968424980721,1.708,Erdgas,2014-07-10,49.434,11.865
SEE932463206937,0.015,Erdgas,2018-11-08,,
SEE970580023402,0.0047,Erdgas,2013-09-16,,
SEE948515895325,0.009,Erdgas,2019-01-22,,
SEE987482781149,0.001,Erdgas,2014-12-16,,
SEE952571563210,0.0053,Erdgas,2014-01-31,,
SEE947790310868,0.0055,Erdgas,2003-05-22,,
SEE978112300885,0.02,Erdgas,2017-11-14,,
SEE949740642876,0.00075,Erdgas,2018-07-05,,
SEE962964018081,0.12,Mineralölprodukte,2011-02-11,50.951631,7.510602
SEE940136921414,0.00075,Erdgas,2018-09-25,,
SEE949673437181,0.00075,Erdgas,2017-12-15,,
SEE982512881400,20.4,Erdgas,1976-12-15,48.363869,10.927486
SEE950128499333,0.00075,Erdgas,2018-03-21,,
SEE944043378460,0.05,Erdgas,2014-11-04,52.494,13.343
SEE974844286916,0.00075,Erdgas,2019-01-21,,
SEE985376488631,0.0055,Erdgas,2009-12-04,,
SEE945305747147,0.25,Mineralölprodukte,2010-10-11,51.423,7.704
SEE981890388020,0.0036,Erdgas,2012-11-27,,
SEE920544663298,0.0055,Mineralölprodukte,2009-01-26,,
SEE906772302888,0.009,Mineralölprodukte,2018-10-30,,
SEE978932420282,0.14,Erdgas,2018-11-28,49.297,8.679
SEE968635428005,0.059,Erdgas,2019-04-11,52.28104,10.530475
SEE920556024391,0.05,Erdgas,2009-12-10,47.461968,10.274759
SEE911194293829,0.02,Erdgas,2014-07-30,,
SEE967078081228,0.006,Erdgas,2018-02-27,,
SEE959576093780,0.239,Erdgas,2016-03-17,51.090708,6.593377
SEE937961586093,0.02,Erdgas,2014-11-19,,
SEE997504964702,0.02,Erdgas,2017-04-25,,
SEE965294259704,0.02,Erdgas,2015-12-02,,
SEE997359467304,0.0055,Erdgas,2005-11-18,,
SEE939984537960,0.02,Erdgas,2014-04-29,,
SEE989717387270,0.775,Erdgas,2016-11-30,51.114799,12.484467
SEE997738174762,2.5,Mineralölprodukte,1989-07-04,48.374757,10.902725
SEE985453684055,0.006,Erdgas,2018-12-04,,
SEE911801557801,0.0193999999999999,Erdgas,2016-05-17,,
SEE938501208024,0.05,Erdgas,2014-07-25,53.864,8.688
SEE948035907416,0.015,Erdgas,2018-03-01,,
SEE900505462061,0.00075,Erdgas,2018-09-12,,
SEE982652465911,0.015,Erdgas,2010-01-14,,
SEE964971280451,0.012,Erdgas,2018-09-27,,
SEE988298227784,0.05,Erdgas,2011-10-19,53.527,8.599
SEE963503265782,0.00075,Erdgas,2018-10-09,,
SEE918373264410,30.7,Erdgas,2004-01-15,48.4009,10.93575
SEE956522526408,0.022,Mineralölprodukte,2014-07-23,,
SEE912906735019,0.009,Erdgas,2018-10-24,,
SEE991057879629,1.28,Erdgas,2015-12-15,48.638285,9.122562
SEE905526515598,0.0055,Erdgas,2009-09-08,,
SEE910777686164,0.02,Erdgas,2012-04-11,,
SEE946886363948,0.006,Erdgas,2018-11-23,,
SEE941194235840,0.00075,Erdgas,2018-05-07,,
SEE925068566957,0.521,Erdgas,2016-09-04,50.203,12.095
SEE923762038299,0.0055,Erdgas,2014-08-25,,
SEE940009163477,2.5,Mineralölprodukte,1989-07-04,48.374757,10.902725
SEE952134873879,0.0056,Erdgas,2017-06-14,,
SEE918073324452,0.00075,Erdgas,2019-01-09,,
SEE935073661424,0.00075,Erdgas,2018-12-14,,
SEE952355286090,0.237,Erdgas,2016-05-18,50.967,6.947
SEE954663944235,0.015,Erdgas,2016-01-22,,
SEE986640232813,0.14,Erdgas,2018-10-19,49.675113,8.627854
SEE986776155697,0.00075,Erdgas,2018-12-17,,
SEE988432141419,0.0055,Erdgas,2016-02-02,,
SEE976959003822,0.02,Erdgas,2017-07-05,,
SEE978737602388,0.0081,Erdgas,2017-12-29,,
SEE952924969911,0.02,Erdgas,2018-06-07,,
SEE974488765389,0.00075,Erdgas,2019-04-16,,
SEE929703667382,0.001,Erdgas,2016-07-20,,
SEE913452999528,0.00075,Erdgas,2019-01-22,,
SEE905036246128,0.001,Erdgas,2015-12-11,,
SEE969935123065,0.001,Erdgas,2013-03-28,,
SEE905719697155,0.001,Erdgas,2018-10-09,,
SEE969721345930,0.0055,Erdgas,2019-02-06,,
SEE924394599912,0.00075,Erdgas,2018-07-20,,
SEE907261036741,0.005965,Erdgas,2018-07-23,,
SEE998650931990,0.0053,Mineralölprodukte,2005-10-27,,
SEE967858085118,0.969,Erdgas,2016-09-06,51.067729,12.19727
SEE914867229354,0.969,Erdgas,2016-09-06,51.067729,12.197328
SEE961385873972,0.015,Erdgas,2018-11-14,,
SEE934818753226,0.009,Erdgas,2018-11-13,,
SEE960403005364,0.009,Erdgas,2018-12-03,,
SEE918336494991,0.1,Mineralölprodukte,2017-07-22,51.003669,10.446218
SEE964149104268,0.0055,andere Gase,2011-03-15,,
SEE901608416166,0.034,Erdgas,2014-06-18,48.638,9.601
SEE965186146389,0.015,Erdgas,2018-12-20,,
SEE935414912734,0.00075,Erdgas,2018-12-12,,
SEE982818151252,0.015,Erdgas,2019-01-15,,
SEE910373132539,0.05,Erdgas,2015-11-06,50.9,8.047
SEE927297763497,0.07,Erdgas,2016-09-01,51.8,10.355
SEE999463583932,0.05,Erdgas,2013-12-19,50.144,8.829
SEE907553095494,0.02,Erdgas,2013-05-06,,
SEE942954514045,3.04,Erdgas,2014-07-11,49.898,8.654
SEE927633217042,0.02,Erdgas,2014-07-28,,
SEE998965944982,0.005,Erdgas,2013-08-05,,
SEE933481827555,0.0054,Erdgas,2010-09-20,,
SEE960852385697,0.001,Erdgas,2014-01-30,,
SEE911871060232,0.02,Erdgas,2018-02-01,,
SEE980207264842,0.0055,Erdgas,2014-07-09,,
SEE980477271083,0.006,Erdgas,2015-02-16,,
SEE961620762023,10.0,Erdgas,1999-12-20,49.898,8.654
SEE940993602426,0.13,Erdgas,2012-07-19,48.063683,8.458949
SEE979864290691,0.02,Erdgas,2018-01-17,,
SEE989409659678,0.002,Erdgas,2017-05-30,,
SEE984703443619,0.00075,Erdgas,2018-12-28,,
SEE955922657859,0.02,Erdgas,2017-10-18,,
SEE909081566095,0.0055,Erdgas,2008-02-20,,
SEE978770625573,0.02,Erdgas,2018-12-05,,
SEE931891022867,0.13,Erdgas,2011-01-20,48.291,8.325
SEE966071453384,0.0015,Erdgas,2009-11-30,,
SEE939200006300,0.02,Erdgas,2019-02-06,,
SEE916897630322,0.02,Erdgas,2011-09-20,,
SEE957864279212,0.0055,Erdgas,2015-10-06,,
SEE910437995124,0.00093,Erdgas,2016-07-04,,
SEE956248454900,0.495,Erdgas,2015-12-31,48.934,9.44
SEE900765297397,0.0188,Erdgas,2012-03-22,,
SEE900806044096,0.495,Erdgas,2015-12-31,48.934,9.44
SEE974000798260,0.495,Erdgas,2017-10-06,48.933475,9.438944
SEE914909181831,0.68,Mineralölprodukte,2003-05-26,48.139,11.623
SEE954390373476,0.68,Mineralölprodukte,2003-05-26,48.139,11.623
SEE935833655250,0.495,Erdgas,2017-10-06,48.933502,9.438904
SEE931439538560,0.0055,Erdgas,2013-01-18,,
SEE900400059717,0.0152,andere Gase,2011-07-13,,
SEE936028350448,0.017,Erdgas,2010-10-28,,
SEE977172269798,0.073,Erdgas,2014-07-24,53.081,8.809
SEE935570284300,0.0055,andere Gase,2012-06-28,,
SEE961696289622,0.0055,Erdgas,2007-01-24,,
SEE987170772619,0.00075,Erdgas,2018-12-10,,
SEE965967383644,0.00075,Erdgas,2021-03-25,,
SEE925294617638,0.00075,Erdgas,2018-09-05,,
SEE945326217599,0.0055,Erdgas,2019-02-06,,
SEE944778932524,0.0152,Erdgas,2009-03-04,,
SEE964552859205,0.0209,Erdgas,2014-11-06,,
SEE932985424055,0.004,Erdgas,2019-01-29,,
SEE994100305939,0.0054,Erdgas,2013-11-20,,
SEE941824831589,0.138,Erdgas,2016-09-20,51.884605,10.16014
SEE983246842514,0.025,Erdgas,2017-09-11,,
SEE938019334994,0.00075,Erdgas,2018-10-01,,
SEE901865486858,0.0118,Erdgas,2014-07-17,,
SEE988532929337,0.365,Erdgas,2014-04-09,51.248919,7.589349
SEE908758478617,0.138,Erdgas,2016-09-20,51.884589,10.160083
SEE925401704084,0.0055,Erdgas,2017-12-12,,
SEE969413312974,0.05,Erdgas,2014-07-16,50.657,10.664
SEE991777259725,0.009,Erdgas,2017-02-28,,
SEE948415014543,0.00075,Erdgas,2018-12-11,,
SEE905136504098,0.365,Erdgas,2014-04-09,51.248968,7.589437
SEE917134828397,0.015,Erdgas,2017-03-03,,
SEE986030121901,0.0054,Erdgas,2016-08-10,,
SEE980901971763,0.00075,Erdgas,2018-04-12,,
SEE954370500779,0.8,andere Gase,2014-04-30,48.18786,7.711594
SEE996718883229,0.045,Erdgas,2010-02-18,53.867,10.714
SEE928368067001,0.00075,Erdgas,2019-01-21,,
SEE902562140784,0.0499,Erdgas,2014-04-03,48.227,9.881
SEE916946567074,0.0055,andere Gase,2017-12-11,,
SEE999514598113,0.05,Erdgas,2018-06-21,48.345,13.31
SEE918263783038,0.00075,Erdgas,2012-08-28,,
SEE994756377205,0.00075,Erdgas,2019-04-02,,
SEE946675767063,0.009,Erdgas,2017-12-06,,
SEE956969925437,0.015,Erdgas,2011-07-21,,
SEE903255726889,0.0055,Erdgas,2009-07-01,,
SEE977198648737,0.0054,Erdgas,2014-07-22,,
SEE967153149577,0.015,Erdgas,2015-02-04,,
SEE924624640193,0.14,Erdgas,2012-12-07,48.26,8.488
SEE911541382527,2.01,Erdgas,2013-07-02,49.769,8.478
SEE918595749177,0.112,Erdgas,2017-09-19,48.939114,9.443279
SEE914207320291,0.0298,Erdgas,2013-12-05,,
SEE985272571611,2.01,Erdgas,2013-06-11,49.769,8.478
SEE942895365454,0.0118,Erdgas,2017-01-12,,
SEE978265395592,0.006,Erdgas,2017-02-02,,
SEE965507422949,0.0055,Erdgas,2011-03-01,,
SEE960018910541,0.2,Erdgas,2016-09-29,47.92853,12.377278
SEE904552522754,0.112,Erdgas,2018-11-27,48.939124,9.443271
SEE955761012468,0.02,Erdgas,2017-09-28,,
SEE955753732534,0.0105,Mineralölprodukte,2012-03-20,,
SEE941324768064,0.006,Erdgas,2018-10-25,,
SEE996541703091,0.015,Erdgas,2016-12-21,,
SEE961331113725,0.009,Erdgas,2015-10-06,,
SEE998100694277,0.009,Erdgas,2018-01-09,,
SEE909242638586,0.02,Erdgas,2017-07-13,,
SEE955562895543,0.02,Erdgas,2014-04-30,,
SEE923343172824,0.019,Erdgas,2017-08-23,,
SEE998764241312,0.05,Erdgas,2016-02-02,48.2342,8.4375
SEE991076525330,0.015,Erdgas,2012-12-16,,
SEE947673132259,0.05,Erdgas,2012-08-09,48.944334,9.430462
SEE918233858803,0.015,Erdgas,2014-11-11,,
SEE968448483437,0.00075,Erdgas,2019-02-06,,
SEE903714355896,0.05,Erdgas,2011-04-29,48.95278,9.458347
SEE979267369307,0.02,Erdgas,2015-01-15,,
SEE987915274910,0.0054,Erdgas,2009-09-18,,
SEE977187181061,0.009,Erdgas,2015-05-12,,
SEE992762355507,0.02,Erdgas,2012-01-01,,
SEE964113391656,0.02,Erdgas,2014-07-11,,
SEE986487471802,0.067,Erdgas,2014-04-08,48.539,12.143
SEE989087578124,0.02,Erdgas,2013-02-07,,
SEE920713577197,0.033,Erdgas,2018-09-12,49.141,8.412
SEE991907258970,0.0055,Erdgas,2012-02-17,,
SEE921363625313,0.00075,Erdgas,2019-01-22,,
SEE904065536101,0.001,Erdgas,2011-02-16,,
SEE932769085205,0.001,Erdgas,2016-06-30,,
SEE936656164677,0.0047,Erdgas,2014-10-07,,
SEE921479798321,9.376,nicht biogener Abfall,2017-12-20,51.225311,7.142821
SEE908568380094,0.00075,Erdgas,2018-06-18,,
SEE980201691521,0.004,Erdgas,2017-10-06,,
SEE913644628885,0.00075,Erdgas,2018-10-10,,
SEE965403195770,0.0055,Erdgas,2009-06-17,,
SEE919545510441,0.00075,Erdgas,2019-01-10,,
SEE982592165742,0.00075,Erdgas,2018-11-27,,
SEE923257986036,0.0055,Mineralölprodukte,2004-01-16,,
SEE941915141177,0.0053,Mineralölprodukte,2006-11-07,,
SEE959786688189,0.02,Erdgas,2017-12-20,,
SEE952495669142,0.009,Erdgas,2018-11-29,,
SEE937527307759,0.05,Erdgas,2015-12-04,50.907,8.024
SEE928129581715,0.009,Erdgas,2017-10-19,,
SEE946950098233,0.02,Erdgas,2018-01-30,,
SEE996634736777,0.009,Erdgas,2015-05-29,,
SEE976166760051,0.015,Erdgas,2018-02-05,,
SEE991079340411,0.006,Erdgas,2019-09-05,,
SEE919620664410,0.015,Erdgas,2018-06-29,,
SEE934804015260,0.0152,Erdgas,2013-09-19,,
SEE985644860275,0.015,Erdgas,2018-01-31,,
SEE964745752825,35.0,Erdgas,1974-12-01,51.39025,6.748049
SEE922453376726,0.015,Erdgas,2011-09-15,,
SEE920404793110,0.01925,Erdgas,2018-05-28,,
SEE930660113553,0.006,Erdgas,2017-12-12,,
SEE966696600446,0.001,Erdgas,2013-10-18,,
SEE915576368662,0.0055,Erdgas,2019-02-06,,
SEE938073005755,0.00075,Erdgas,2018-10-10,,
SEE983847098921,0.716,andere Gase,2008-04-15,48.187909,7.71144
SEE998497510846,0.00075,Erdgas,2019-04-01,,
SEE904362995625,0.626,andere Gase,2001-02-19,48.187824,7.711675
SEE943414412505,0.0053,Mineralölprodukte,2002-11-18,,
SEE984079114885,0.00075,Erdgas,2018-12-14,,
SEE965860503071,0.00075,Erdgas,2019-01-14,,
SEE971084951451,0.4,andere Gase,2014-07-30,52.733959,7.441991
SEE948197190749,0.005,Erdgas,2012-06-20,,
SEE984037349700,0.034,Erdgas,2018-03-13,50.962521,7.031127
SEE955992639694,0.008,Erdgas,2018-10-18,,
SEE939996562363,1.2,Mineralölprodukte,1992-01-01,48.190241,7.709536
SEE935695859605,0.976,Erdgas,1991-03-14,48.761271,9.154046
SEE998187059129,0.00075,Erdgas,2018-11-29,,
SEE931408983933,0.0055,Erdgas,2013-02-11,,
SEE923353142497,0.005,Erdgas,2007-07-17,,
SEE903806195522,0.0055,Erdgas,2011-10-28,,
SEE908549545443,0.0053,Mineralölprodukte,2002-02-19,,
SEE957368924267,0.009,Erdgas,2018-03-22,,
SEE970766694341,0.0053,Mineralölprodukte,2011-05-26,,
SEE986758720813,0.02,Erdgas,2018-09-19,,
SEE931387096006,0.0055,andere Gase,2009-03-11,,
SEE908094318554,0.009,Erdgas,2017-09-06,,
SEE911399359450,0.0055,andere Gase,2011-10-28,,
SEE927420302913,4.875,Erdgas,2010-03-01,52.948,12.397
SEE945245494118,0.0495,Erdgas,2014-12-15,52.901,8.429
SEE991188326023,0.006,Erdgas,2016-08-11,,
SEE995463685560,0.0055,Erdgas,2011-10-28,,
SEE998476568615,0.385,Erdgas,2014-07-30,52.354,8.959
SEE914189273394,0.009,Erdgas,2014-07-07,,
SEE920379453460,0.00075,Erdgas,2018-12-05,,
SEE935439150630,0.001,Erdgas,2014-06-16,,
SEE944830546546,0.05,Erdgas,2017-09-20,52.99342,7.955558
SEE978972003681,0.0055,Erdgas,2010-02-25,,
SEE917284181816,0.396,Erdgas,2011-09-22,51.486288,8.327355
SEE923061647758,0.704,Mineralölprodukte,2012-11-30,54.322621,10.138923
SEE940501628276,1.166,Erdgas,2014-07-29,51.842,6.273
SEE968337753900,0.14,Erdgas,2014-04-07,52.523,11.382
SEE924176175730,0.02,Erdgas,2015-11-12,,
SEE927359144158,0.0055,Erdgas,2008-02-08,,
SEE987187038050,0.0055,andere Gase,2021-05-03,,
SEE919076285238,0.25,Mineralölprodukte,1996-09-15,52.523,11.382
SEE990582407024,0.00075,Erdgas,2018-08-09,,
SEE908588583864,0.0197,Erdgas,2019-01-24,,
SEE990565192954,0.015,Erdgas,2018-10-10,,
SEE938074522602,0.003,Erdgas,2013-10-17,,
SEE940267681812,0.00075,Erdgas,2018-12-14,,
SEE909774863050,0.02,Erdgas,2014-07-28,,
SEE988130241602,0.02,Erdgas,2017-11-15,,
SEE955152731725,0.0009,Erdgas,2015-01-02,,
SEE927235094188,0.0055,Erdgas,2009-10-02,,
SEE967623132696,0.239,Erdgas,2013-12-17,53.452094,8.690334
SEE960505858585,0.009,Erdgas,2018-10-23,,
SEE951725253212,0.0152,Erdgas,2017-11-24,,
SEE950509320799,0.00075,Erdgas,2018-08-22,,
SEE904885819590,0.006,Erdgas,2017-05-16,,
SEE966311066541,0.239,Erdgas,2013-12-17,53.452094,8.690334
SEE978973099645,0.00075,Erdgas,2018-08-22,,
SEE980642705832,0.003,Erdgas,2014-04-23,,
SEE966690784340,0.001,Erdgas,2018-05-03,,
SEE969713060759,0.2236,Erdgas,2014-07-30,52.946,8.017
SEE998120371738,0.8426,Erdgas,2013-07-18,52.946,8.017
SEE919345248865,0.991,Erdgas,2016-06-24,52.947,8.018
SEE906659633685,0.006,Erdgas,2018-05-08,,
SEE961583124395,0.238,Erdgas,2019-01-02,49.814736,9.883223
SEE943310543402,1.2,Mineralölprodukte,1996-09-01,52.513,13.39
SEE954456206502,0.02,Erdgas,2018-06-19,,
SEE940410081971,0.02,Erdgas,2018-07-02,,
SEE998824374363,0.00075,Erdgas,2018-08-13,,
SEE937669267959,0.02,Erdgas,2018-10-04,,
SEE976814560156,0.006,Erdgas,2018-11-13,,
SEE945058176959,0.0015,Erdgas,2018-05-17,,
SEE966163248560,0.00075,Erdgas,2018-09-18,,
SEE935997755841,0.00075,Erdgas,2018-11-30,,
SEE918274334373,0.00075,Erdgas,2017-09-28,,
SEE967975002654,0.00075,Erdgas,2018-10-15,,
SEE991351395535,0.00075,Erdgas,2018-12-13,,
SEE995638537762,0.00075,Erdgas,2018-08-21,,
SEE981526292875,0.0033,andere Gase,2015-06-12,,
SEE965307818584,0.0055,Erdgas,2008-12-17,,
SEE922102804617,0.00075,Erdgas,2018-11-19,,
SEE956589223036,0.027,Mineralölprodukte,2015-08-06,,
SEE990050801941,0.00075,Erdgas,2017-10-06,,
SEE916861240274,0.0053,Mineralölprodukte,2006-04-07,,
SEE911654540449,0.0055,Erdgas,2013-12-18,,
SEE979638879237,0.0055,Erdgas,2014-07-30,,
SEE942775431309,0.048,Erdgas,2018-11-14,49.439,11.054
SEE906031355297,0.001,Erdgas,2014-01-21,,
SEE916995818967,0.00075,Erdgas,2018-09-17,,
SEE987593311334,0.14,andere Gase,2010-07-07,48.953,8.57
SEE992799662777,0.018,Erdgas,2010-07-19,,
SEE917307406698,0.0053,Mineralölprodukte,2010-06-21,,
SEE933418398998,0.00075,Erdgas,2018-09-03,,
