bus_id,carrier,n_units,is_aggregated,p_nom_mw,component
7794,battery,1,True,0.05,storage
7804,battery,0,True,0.516,storage
7809,battery,0,True,12.0,storage
7835,battery,1,True,0.05,storage
7859,battery,0,True,12.0,storage
7869,battery,1,True,0.031,storage
7885,battery,1,True,1.54125,storage
7887,battery,1,True,1.54125,storage
7890,battery,0,True,1.54125,storage
7922,battery,0,True,0.19999999999999998,storage
7930,battery,0,True,0.075,storage
7944,battery,1,True,0.030000000000000006,storage
7952,battery,1,True,0.010714285714285714,storage
7956,battery,0,True,0.010714285714285714,storage
7972,battery,1,True,0.1,storage
7975,battery,1,True,0.0445,storage
7980,battery,0,True,0.030000000000000006,storage
7982,battery,0,True,0.030000000000000006,storage
7983,battery,1,True,0.0445,storage
7986,battery,1,True,0.0445,storage
7989,battery,0,True,0.044,storage
8016,battery,1,True,0.23976,storage
8019,battery,1,True,0.12735,storage
8031,battery,1,True,0.050333333333333334,storage
8095,battery,1,True,0.031,storage
8119,battery,1,True,0.11,storage
8164,battery,0,True,0.009090909090909092,storage
8166,battery,0,True,0.009090909090909092,storage
8169,battery,1,True,0.05833333333333333,storage
8171,battery,0,True,0.0445,storage
8178,battery,1,True,0.1952380952380952,storage
8206,battery,0,True,1.54125,storage
8304,battery,1,True,0.025,storage
8326,battery,1,True,0.18333333333333335,storage
8423,battery,3,True,0.30000000000000004,storage
8429,battery,1,True,0.08333333333333333,storage
8430,battery,1,True,0.08333333333333333,storage
8434,battery,0,True,0.08333333333333333,storage
8457,battery,0,True,0.0445,storage
8459,battery,0,True,0.0445,storage
8463,battery,1,True,0.05833333333333333,storage
8473,battery,0,True,0.1952380952380952,storage
8476,battery,0,True,0.732608695652174,storage
8520,battery,0,True,0.0445,storage
8526,battery,0,True,0.1952380952380952,storage
8528,battery,0,True,0.1952380952380952,storage
8530,battery,0,True,0.1952380952380952,storage
8531,battery,1,True,0.3032380952380952,storage
8554,battery,1,True,0.1,storage
8627,battery,0,True,12.0,storage
8630,battery,0,True,0.010714285714285714,storage
8632,battery,0,True,0.010714285714285714,storage
8636,battery,0,True,0.010714285714285714,storage
8744,battery,1,True,1.9866666666666666,storage
8745,battery,0,True,1.9866666666666666,storage
8747,battery,0,True,1.9866666666666666,storage
8750,battery,0,True,1.9866666666666666,storage
8754,battery,0,True,0.031,storage
8755,battery,0,True,0.031,storage
8760,battery,1,True,0.04466666666666667,storage
8764,battery,0,True,0.025,storage
8831,battery,0,True,0.031,storage
8837,battery,0,True,0.031,storage
8840,battery,0,True,1.54125,storage
8841,battery,0,True,0.009696969696969697,storage
8844,battery,0,True,0.031,storage
8845,battery,0,True,0.0175,storage
8847,battery,0,True,0.0175,storage
8980,battery,1,True,0.37666666666666665,storage
8983,battery,1,True,0.37666666666666665,storage
9009,battery,1,True,0.18766666666666665,storage
9016,battery,0,True,0.009090909090909092,storage
9017,battery,0,True,0.009090909090909092,storage
9019,battery,0,True,0.009090909090909092,storage
9020,battery,0,True,0.009090909090909092,storage
9021,battery,0,True,0.009090909090909092,storage
9029,battery,0,True,0.009090909090909092,storage
9092,battery,0,True,0.0445,storage
9224,battery,0,True,0.031,storage
9329,battery,1,True,0.055,storage
9330,battery,0,True,0.055,storage
9335,battery,0,True,0.37666666666666665,storage
9354,battery,1,True,0.228,storage
9589,battery,1,True,0.1,storage
9591,battery,2,True,0.72,storage
9595,battery,0,True,0.010714285714285714,storage
9597,battery,0,True,0.010714285714285714,storage
9619,battery,1,True,0.176,storage
9639,battery,0,True,0.01,storage
9654,battery,1,True,1.0,storage
9682,battery,1,True,0.446,storage
9719,battery,1,True,0.016666666666666666,storage
9737,battery,1,True,0.06666666666666667,storage
9740,battery,1,True,0.06,storage
9818,battery,1,True,0.1,storage
9819,battery,2,True,0.25,storage
9827,battery,1,True,0.34400000000000003,storage
9828,battery,1,True,0.1,storage
9830,battery,1,True,0.2,storage
9843,battery,0,True,0.15,storage
9844,battery,0,True,0.15,storage
9848,battery,0,True,0.15,storage
9859,battery,1,True,2.7971428571428567,storage
9860,battery,1,True,2.7971428571428567,storage
9861,battery,0,True,2.7971428571428567,storage
9981,battery,0,True,0.186,storage
10031,battery,0,True,0.016666666666666666,storage
10038,battery,1,True,15.8,storage
10040,battery,1,True,0.9103333333333333,storage
10052,battery,1,True,0.26999999999999996,storage
10054,battery,0,True,0.26999999999999996,storage
10059,battery,1,True,0.446,storage
10062,battery,1,True,0.446,storage
10066,battery,1,True,1.472,storage
10112,battery,1,True,1.4,storage
10164,battery,1,True,0.1216,storage
10166,battery,0,True,0.016666666666666666,storage
10167,battery,1,True,0.46,storage
10224,battery,1,True,0.34400000000000003,storage
10225,battery,1,True,0.34400000000000003,storage
10307,battery,1,True,0.061,storage
10308,battery,0,True,0.061,storage
10309,battery,1,True,0.25,storage
10324,battery,0,True,2.7971428571428567,storage
10335,battery,1,True,16.0,storage
10337,battery,1,True,0.0568,storage
10347,battery,1,True,0.15833333333333333,storage
10348,battery,0,True,0.15833333333333333,storage
10351,battery,0,True,0.25,storage
10359,battery,0,True,0.15833333333333333,storage
10395,battery,1,True,0.03090277777777778,storage
10407,battery,1,True,0.1216,storage
10420,battery,1,True,0.03090277777777778,storage
10507,battery,1,True,0.03333333333333333,storage
10508,battery,0,True,0.03333333333333333,storage
10522,battery,0,True,0.15,storage
10573,battery,0,True,0.03090277777777778,storage
10575,battery,0,True,0.03090277777777778,storage
10577,battery,1,True,1.165,storage
10618,battery,0,True,0.446,storage
10619,battery,0,True,0.446,storage
10672,battery,0,True,0.26999999999999996,storage
10749,battery,1,True,0.16375,storage
10775,battery,0,True,0.1337142857142857,storage
10781,battery,0,True,0.1337142857142857,storage
10891,battery,0,True,4.6000000000000005,storage
10908,battery,0,True,0.025,storage
10949,battery,2,True,0.35,storage
10960,battery,1,True,0.1216,storage
10992,battery,1,True,0.7418,storage
10996,battery,0,True,0.7418,storage
11039,battery,0,True,0.176,storage
11323,battery,0,True,0.26999999999999996,storage
11327,battery,1,True,0.16375,storage
11328,battery,1,True,0.16375,storage
11330,battery,0,True,0.26999999999999996,storage
11389,battery,1,True,12.0,storage
11392,battery,1,True,6.096,storage
11500,battery,0,True,0.010714285714285714,storage
11504,battery,0,True,0.010714285714285714,storage
11507,battery,0,True,0.010714285714285714,storage
11603,battery,0,True,0.006666666666666667,storage
11775,battery,1,True,0.0642857142857143,storage
11777,battery,1,True,0.0642857142857143,storage
11778,battery,1,True,0.0642857142857143,storage
11811,battery,0,True,0.5815789473684211,storage
11857,battery,1,True,0.34400000000000003,storage
11921,battery,1,True,0.05,storage
11943,battery,0,True,0.5815789473684211,storage
11944,battery,0,True,0.5815789473684211,storage
11994,battery,0,True,0.010714285714285714,storage
12013,battery,1,True,0.08392857142857144,storage
12015,battery,0,True,0.08392857142857144,storage
12047,battery,1,False,20.295,storage
12138,battery,1,True,0.050333333333333334,storage
12140,battery,1,True,0.050333333333333334,storage
12142,battery,0,True,0.050333333333333334,storage
12153,battery,1,True,6.86,storage
12163,battery,1,True,0.27,storage
12164,battery,1,True,0.1,storage
12195,battery,1,True,0.03333333333333333,storage
12220,battery,0,True,0.08392857142857144,storage
12240,battery,0,True,0.03333333333333333,storage
12242,battery,0,True,0.03333333333333333,storage
12258,battery,1,True,2.294909090909091,storage
12293,battery,0,True,0.024,storage
12294,battery,0,True,0.024,storage
12344,battery,0,True,2.0,storage
12363,battery,1,True,2.294909090909091,storage
12405,battery,0,True,0.25,storage
12426,battery,0,True,0.34400000000000003,storage
12472,battery,0,True,0.06999999999999999,storage
12481,battery,0,True,0.5815789473684211,storage
12483,battery,0,True,0.5815789473684211,storage
12518,battery,1,True,0.0642857142857143,storage
12519,battery,0,True,0.0642857142857143,storage
12523,battery,0,True,0.0642857142857143,storage
12680,battery,0,True,0.34400000000000003,storage
12778,battery,0,True,0.76,storage
12782,battery,1,True,0.18295774647887325,storage
12783,battery,1,True,0.18295774647887325,storage
12788,battery,1,True,0.18295774647887325,storage
12933,pumped_hydro,8,False,317.6,storage
12943,pumped_hydro,6,False,1045.1999999999998,storage
13087,battery,0,True,0.03333333333333333,storage
13089,battery,0,True,0.03333333333333333,storage
13092,battery,0,True,0.03333333333333333,storage
13150,battery,0,True,2.294909090909091,storage
13207,battery,1,True,0.25,storage
13277,battery,0,True,0.03333333333333333,storage
13388,battery,2,True,6.25,storage
13389,battery,1,True,4.9,storage
13450,battery,0,True,0.06999999999999999,storage
13474,battery,2,False,101.0,storage
13503,battery,1,True,1.84,storage
13512,battery,0,True,1.84,storage
13711,battery,1,True,6.9,storage
13723,battery,0,True,2.294909090909091,storage
13724,battery,0,True,2.294909090909091,storage
13754,battery,1,False,25.0,storage
13757,battery,0,True,2.294909090909091,storage
13762,pumped_hydro,4,False,1052.0,storage
13777,battery,1,True,0.18295774647887325,storage
13835,battery,1,True,0.1,storage
