line_id,bus0,bus1,length,s_nom,v_nom,cables,bus0_x,bus0_y,bus1_x,bus1_y
29947,39739,6928,6.795524719172309,1560,220,9,8.097352478512319,50.8220282129881,8.100716700000001,50.8710091
30181,11806,39899,1.474090493454565,520,220,3,12.8651391,48.3295815,12.882876057852542,48.32293252030608
30182,39899,11804,9.160750383574474,520,220,3,12.882876057852542,48.32293252030608,12.9981969,48.295336000000006
30242,39942,3826,4.847435762060362,392.9,220,3,6.498829882852461,51.36433800274291,6.5227314000000005,51.3224881
30592,40204,34731,2.0387933361657202,550,220,3,8.742358763597862,50.14043765226426,8.73513582119104,50.15919158006063
30593,40205,40204,0.6441538369244534,550,220,3,8.739873519039376,50.13486795057904,8.742358763597862,50.14043765226426
30594,40206,40205,1.6332133327649285,550,220,3,8.740018697754811,50.12018042531084,8.739873519039376,50.13486795057904
32383,23260,39472,0.2311023896393786,520,220,3,8.050318,53.334097,8.052012197053083,53.33307136740971
32831,35807,35808,1.2049012772872252,1040,220,6,6.728239825154268,51.48788010684733,6.728861315489268,51.49601944667874
32953,35807,35806,0.9774221849014212,550,220,3,6.728239825154268,51.48788010684733,6.722615253862088,51.479809564218
33179,34917,36577,71.53118010604737,1040.0,220,3,11.293842893892116,48.05187203363804,11.277721046613763,47.4958729165224
33181,36577,342,30.673412762623542,1040.0,220,3,11.277721046613763,47.4958729165224,11.1027179,47.2939609
33524,10371,39967,33.64426128101512,520.0,220,3,6.759734300000001,49.366165200000005,6.537496399915105,49.59825038998047
33527,37638,39967,24.534885126897816,520.0,220,3,6.620535841524454,49.74893880790242,6.537496399915105,49.59825038998047
33835,39942,4217,11.399401128955905,392.9,220,3,6.498829882852461,51.36433800274291,6.5835533,51.4379647
696,36087,2106,0.2908638645079146,1790,380,3,7.992887306488767,51.683707712089074,7.990921200000001,51.6824839
2643,5283,38119,25.18146974368746,1790,380,3,14.4771413,53.1927955,14.268638974984714,53.09783446837545
2831,35187,35189,4.484224225810505,1790,380,3,6.457675308330967,50.8714464114063,6.488123286661568,50.88107033603762
2840,36087,2106,0.38988840994824436,1790,380,3,7.992887306488767,51.683707712089074,7.990921200000001,51.6824839
2928,5655,34800,4.070033711958378,1790,380,3,7.0021347,51.603206400000005,7.023219288437691,51.62567220148013
3535,37531,582,3.4972383069483586,1790,380,3,13.710001853833573,52.53916797794064,13.6959863,52.55912
3708,37519,1049,1.9254438549431585,1724.4,380,3,9.234917528799713,53.91684811437019,9.2474899,53.8981792
6464,2106,39040,1.7050940120908746,1790,380,3,7.990921200000001,51.6824839,7.968127044990727,51.67638743707052
6922,11869,11870,10.27100995564909,1263.7,380,3,7.7488041,47.6284232,7.7529392,47.540561
7023,36458,11831,2.2445534548091963,1790,380,3,14.946482010310024,51.06257706569988,14.965471,51.0529414
7077,11934,38007,3.4807081823333035,1790,380,3,14.567854,51.41061860000001,14.508109320589584,51.41370093650249
7366,39246,12666,51.8725939200082,1790,380,3,12.81442145413348,50.85678022161893,13.2101441,50.5289197
7375,12682,38686,22.40679006023743,1790,380,3,9.2693349,55.0354115,9.19743947101909,54.85118880925938
7475,12946,38081,17.186655204559187,1790,380,3,12.8259721,50.6568444,12.881244971616702,50.51864566298131
8164,35623,37291,0.3194648291564559,1790,380,3,8.474707083954415,53.42865120708045,8.477910650000002,53.42848550000001
8345,37291,35623,0.21430972108065077,1790,380,3,8.477910650000002,53.42848550000001,8.474707083954415,53.42865120708045
9081,39424,39006,0.4331083446608886,1790,380,3,10.413512624756384,53.41310762295647,10.40852671683493,53.41133024866237
9280,36016,36056,0.23680973577803227,1790,380,3,9.050634447769074,51.167527650147,9.047412739003356,51.16778725283144
9382,39424,39006,0.4612229695545084,1790,380,3,10.413512624756384,53.41310762295647,10.40852671683493,53.41133024866237
9423,1267,16916,1.2014715901475512,1263.7,380,3,8.0350968,47.560640500000005,8.0456828,47.552780600000006
9682,39126,17700,3.41845048796578,1790,380,3,7.164294638750513,52.782253860197386,7.1873021,52.752734200000006
11035,36056,36016,0.24719737149822793,1790,380,3,9.047412739003356,51.16778725283144,9.050634447769074,51.167527650147
11508,37531,582,3.4972383069483586,1790,380,3,13.710001853833573,52.53916797794064,13.6959863,52.55912
11814,37519,1049,1.9254438549431585,1724.4,380,3,9.234917528799713,53.91684811437019,9.2474899,53.8981792
14011,35187,35189,4.484224225810505,1790,380,3,6.457675308330967,50.8714464114063,6.488123286661568,50.88107033603762
14152,5283,38119,25.18146974368746,1790,380,3,14.4771413,53.1927955,14.268638974984714,53.09783446837545
16666,2106,39040,1.7050940120908746,1790,380,3,7.990921200000001,51.6824839,7.968127044990727,51.67638743707052
16840,36458,11831,2.2445534548091963,1790,380,3,14.946482010310024,51.06257706569988,14.965471,51.0529414
16876,11869,11870,10.27100995564909,1790,380,3,7.7488041,47.6284232,7.7529392,47.540561
16915,11934,38007,4.487480371743625,1790,380,3,14.567854,51.41061860000001,14.508109320589584,51.41370093650249
17274,39246,12666,51.8725939200082,1790,380,3,12.81442145413348,50.85678022161893,13.2101441,50.5289197
17282,12682,38686,22.40679006023743,1790,380,3,9.2693349,55.0354115,9.19743947101909,54.85118880925938
17385,12946,38081,17.186655204559187,1790,380,3,12.8259721,50.6568444,12.881244971616702,50.51864566298131
18927,39126,17700,3.41845048796578,1790,380,3,7.164294638750513,52.782253860197386,7.1873021,52.752734200000006
19243,18491,35564,1.3852824932102292,1790,380,3,7.448805800000001,51.4102272,7.461859863672664,51.40888845186956
20172,5655,34800,4.070033711958378,1790,380,3,7.0021347,51.603206400000005,7.023219288437691,51.62567220148013
22161,38703,39130,5.266400476765089,3580,380,6,6.836896910560902,51.78318822328868,6.872250382511324,51.82767550854628
22272,38704,38703,3.498116756511764,3700,380,12,6.803224039521027,51.76025564803369,6.836896910560902,51.78318822328868
22483,37868,37672,0.3083479430657362,1790,380,3,9.177311160410976,49.039378225932,9.177459855534646,49.037809845085725
23534,35620,39218,0.2944720184681535,1790,380,3,12.213671692980029,54.09974495119379,12.216090433950455,54.100890899527386
23861,38645,39148,0.13303559097614784,1790,380,3,7.338924011796778,51.63214368920184,7.33818190382724,51.63166062376026
23864,39164,39130,3.1961128428938763,925,380,3,6.888440434322166,51.850351555263146,6.872250382511324,51.82767550854628
23865,39164,39130,3.2556494096677926,925,380,3,6.888440434322166,51.850351555263146,6.872250382511324,51.82767550854628
24135,38645,39148,0.21349300759868095,1790,380,3,7.338924011796778,51.63214368920184,7.33818190382724,51.63166062376026
24189,1267,16916,1.2014715901475512,1790,380,3,8.0350968,47.560640500000005,8.0456828,47.552780600000006
24943,35620,39218,0.22492391724267502,1790,380,3,12.213671692980029,54.09974495119379,12.216090433950455,54.100890899527386
25385,39175,39298,1.4673362761815147,3580,380,6,8.552766564634009,53.003097275063695,8.546007722802605,52.991324807356655
