,mean_loading_pct,max_loading_pct,s_nom,v_nom
7086,1.916090232371795,2.6201680769230773,260.0,110.0
7091,3.9009016923076927,8.306529038461537,1040.0,220.0
7092,3.6181317202048415,6.32827374301676,1790.0,380.0
7108,1.258889952724359,1.5662705576923075,520.0,220.0
7109,9.53115561698718,14.289032692307693,520.0,220.0
7110,3.4683138621794867,31.55354038461538,520.0,220.0
7112,2.6815768701923077,4.568963846153846,260.0,110.0
7122,5.260227230654762,6.620842857142857,280.0,110.0
7126,4.297963669871795,6.406085,260.0,110.0
7127,6.632267932692308,9.531681153846154,260.0,110.0
7128,3.4604851249999995,5.7001803846153845,260.0,110.0
7129,3.2004707339743583,5.560927307692308,260.0,110.0
7131,7.137204278846153,10.142952692307691,260.0,110.0
7134,3.502769110576923,5.750460769230769,260.0,110.0
7135,10.535686217948717,20.97268538461538,260.0,110.0
7136,7.289838931089744,14.697263461538462,260.0,110.0
7140,1.035875359823718,5.924331538461539,260.0,110.0
7174,1.755229295352564,3.3006576538461534,260.0,110.0
7175,1.1648295397435897,2.0939155384615384,260.0,110.0
7176,8.711992964743589,12.070803076923076,260.0,110.0
7177,8.910116794871795,12.457048461538461,260.0,110.0
7178,0.051956279166666675,0.2696404576923077,260.0,110.0
7147,5.814619988361266,12.848064245810056,1790.0,380.0
7158,2.4171913556891025,6.992855192307693,520.0,220.0
7160,8.840757475961539,19.902982692307692,520.0,220.0
7163,15.033043317307692,22.44022692307692,260.0,110.0
7166,12.285527115384616,17.22472923076923,260.0,110.0
7167,0.27916829326923076,0.9790936538461539,260.0,110.0
7168,13.576655608974358,19.18446923076923,260.0,110.0
7171,10.978339139423078,25.75404,260.0,110.0
7172,8.305945673076923,22.271004230769233,260.0,110.0
7173,8.800033461538462,23.01461692307692,260.0,110.0
7183,1.2168935336538462,1.7733353846153845,260.0,110.0
7184,3.50997458525641,6.7834238461538465,260.0,110.0
7186,12.329858923076925,20.184102692307693,260.0,110.0
7187,2.236336836073718,6.590428846153845,260.0,110.0
7193,0.6898255448717948,1.3562784615384615,260.0,110.0
7199,0.9919461458333334,1.6711051923076925,260.0,110.0
7200,33.99860002327747,51.895678770949715,1790.0,380.0
7203,38.85370472532588,61.537966480446926,1790.0,380.0
7228,2.3815491826923076,3.2881353846153845,260.0,110.0
7233,1.275995209375,2.561576357142857,280.0,110.0
7256,0.545360592948718,1.0132236538461539,260.0,110.0
33136,8.304582023975792,13.632918016759776,7160.0,380.0
7205,22.550108519553074,35.84880223463687,1790.0,380.0
7210,7.199064633012821,12.139839615384616,260.0,110.0
7211,7.827156517628205,12.858692307692307,260.0,110.0
7213,0.7084997259615385,1.256612576923077,260.0,110.0
7215,8.964023189102564,12.716664230769231,260.0,110.0
7216,10.459557323717949,14.070760384615383,260.0,110.0
7219,2.2415401869711538,4.770668846153846,260.0,110.0
7220,1.1964790947115385,3.466603038461538,260.0,110.0
7225,14.258889198717947,27.603720384615382,260.0,110.0
7226,6.846749152884615,14.75099,260.0,110.0
7235,14.893593205128205,24.043428846153848,520.0,220.0
7238,3.6199426442307687,5.320616153846154,260.0,110.0
7240,14.519112826923077,45.19536057692308,1040.0,220.0
7245,5.428939025160257,12.060013461538462,260.0,110.0
7246,0.42995732371794876,0.6023267307692308,260.0,110.0
7247,1.0807622836538464,1.4460215384615385,260.0,110.0
7255,83.55844837057728,118.81891061452512,1790.0,380.0
7357,23.183749278398512,32.13396536312849,1790.0,380.0
7261,12.954684016139046,22.689919925512104,5370.0,380.0
7265,5.545573046474359,7.281009615384615,260.0,110.0
7266,9.712859102564103,13.133476923076923,260.0,110.0
7267,8.946707435897435,13.291998461538462,260.0,110.0
7281,24.914758310055863,31.374193296089388,1790.0,380.0
7282,1.7918109903846153,3.1046256153846152,260.0,110.0
7285,0.4008927884615385,0.7256825,260.0,110.0
7286,0.7539060817307693,1.6338249999999999,260.0,110.0
7292,1.5958323157051282,3.1428726923076926,260.0,110.0
7294,4.151065673076923,5.478266538461539,260.0,110.0
7273,8.14702000698324,18.68875474860335,1790.0,380.0
7275,5.815226434294871,10.360111538461538,520.0,220.0
7277,0.7506406009615385,2.113,260.0,110.0
7279,13.460411545623835,19.340720391061453,3580.0,380.0
7296,4.00402101923077,9.992321923076924,260.0,110.0
7297,2.772530436057693,6.58919923076923,260.0,110.0
7305,2.577620716346154,4.341256153846154,260.0,110.0
7307,2.928402971726191,4.948725714285715,280.0,110.0
7308,0.9811813862179486,2.9166892307692307,260.0,110.0
7309,2.0693306153846156,2.8924125,260.0,110.0
7310,0.12747838141025641,0.3280455769230769,260.0,110.0
7312,2.231961738782051,3.302589038461539,260.0,110.0
7313,2.578731121794872,4.7421376923076926,260.0,110.0
7318,4.367356298076923,5.7184138461538465,260.0,110.0
7320,17.967131442307693,29.072270384615383,260.0,110.0
7321,13.447694006410254,21.923293846153847,260.0,110.0
7324,9.473913365384616,15.439121538461539,260.0,110.0
7325,8.561792014423077,14.42950653846154,260.0,110.0
30371,3.9490604761904766,4.988960714285714,280.0,110.0
7331,8.545301503724394,13.059080446927373,1790.0,380.0
7335,17.526906610800747,23.997616201117317,1790.0,380.0
7338,0.0,0.0,260.0,110.0
7342,16.971918254189944,24.474536312849164,1790.0,380.0
7345,5.960843110119048,7.943914642857143,280.0,110.0
30399,1.6007285714285715,3.254318214285714,280.0,110.0
7366,0.0,0.0,1790.0,380.0
7367,16.5514155726257,22.112915083798885,1790.0,380.0
7368,18.157874919871794,29.399854615384612,260.0,110.0
7375,0.0,0.0,1790.0,380.0
7377,1.938227403846154,2.8658751923076924,260.0,110.0
7380,1.4118830028846154,3.2241701538461536,260.0,110.0
7382,16.729655897435897,36.72459846153846,260.0,110.0
7387,5.6747595592948725,10.098873653846153,520.0,110.0
7389,6.254550616987179,12.210366153846154,520.0,110.0
7390,1.8381474302884617,3.0907403846153847,520.0,110.0
7391,2.166793335737179,3.197657307692308,520.0,110.0
7393,4.022879102564103,4.933878461538462,520.0,110.0
7399,16.30086495111732,24.431299441340784,1790.0,380.0
7402,0.0752344391025641,0.23195384615384615,260.0,110.0
7410,1.6036323236964618,3.1694180446927374,1790.0,380.0
7412,8.604830533333333,22.75129217877095,1790.0,380.0
7413,0.3669554727564102,0.8027351923076922,260.0,110.0
7414,2.3510470715865384,5.752702692307692,260.0,110.0
7562,9.41361923076923,15.619355384615385,260.0,110.0
7416,29.280858990384615,36.18461461538462,260.0,110.0
7419,4.466621498397436,5.753053076923077,260.0,110.0
7433,4.794666103351955,6.48914189944134,1790.0,380.0
7434,0.8466756484404097,2.069936312849162,1790.0,380.0
7436,6.583469576923076,26.451303846153852,520.0,220.0
7445,3.1966822812849163,8.905687709497206,1790.0,380.0
7447,27.373456761261263,50.11761189189189,925.0,380.0
33137,1.4992135068108974,2.9057925,1040.0,110.0
7449,1.1986195488782052,1.7394262884615386,520.0,220.0
7453,19.432026024208568,34.03487988826816,3580.0,380.0
7455,12.067484807692308,26.672953846153845,260.0,110.0
7458,7.120493020352565,20.326083076923076,260.0,110.0
7475,0.0,0.0,1790.0,380.0
7477,6.231217367318436,8.324990502793296,1790.0,380.0
7483,12.955646362179488,16.184760384615384,260.0,110.0
7910,2.4016401875,2.9013498846153847,260.0,110.0
7488,4.442215626396648,11.414418994413406,1790.0,380.0
7489,0.12681098214285713,0.39096857142857144,280.0,110.0
7490,23.24356230679702,35.14030782122906,1790.0,380.0
7493,13.919424854515826,20.504414525139662,1790.0,380.0
7534,46.51724950320513,72.17840384615386,260.0,110.0
7535,26.08273989189189,48.17196864864865,925.0,380.0
7569,1.1348590876602564,2.5058981923076926,260.0,110.0
7572,12.85834078525641,20.653155384615385,260.0,110.0
7912,10.936422096153848,21.929173846153844,260.0,110.0
7505,18.139943133147113,28.702339106145253,1790.0,380.0
7509,1.9263626201923076,2.788140576923077,260.0,110.0
7510,0.9898951602564102,1.9626001923076921,260.0,110.0
7513,7.236913246794871,10.05973076923077,260.0,110.0
7516,2.4580367900641025,4.263516153846154,260.0,110.0
7519,22.292375680180182,40.827402162162166,925.0,380.0
7524,8.327389168154761,18.855190357142856,280.0,110.0
7525,5.922302083333332,7.763543928571429,280.0,110.0
7531,32.421160055865926,58.61219553072626,1790.0,380.0
30400,1.4015247321428574,3.0091596428571425,280.0,110.0
7536,17.24003708566108,27.18590782122905,1790.0,380.0
7549,3.180784152628205,9.223467692307691,260.0,110.0
7550,3.951014993589743,6.927954230769232,260.0,110.0
7554,2.9147718051282054,5.925272692307693,260.0,110.0
7555,0.06497483173076923,0.11977096153846153,260.0,110.0
7556,10.991141618589744,18.25951269230769,260.0,110.0
7557,7.595163669871795,13.367043846153848,260.0,110.0
7558,10.839308990384614,18.070021923076922,260.0,110.0
7561,0.6571467548076924,1.7485996153846155,260.0,110.0
7574,10.802371842948718,16.609661153846154,260.0,110.0
7575,10.530966818910256,22.226416153846156,260.0,110.0
7576,10.000422644230769,20.44755153846154,260.0,110.0
7578,8.104390354166668,11.258693461538462,260.0,110.0
7579,0.3705186483173077,0.7848143653846155,520.0,110.0
7580,9.50114794871795,12.628766923076922,260.0,110.0
7582,8.550745330128205,11.420484230769231,260.0,110.0
7583,16.95252956845238,29.777123214285716,280.0,110.0
7584,5.330020003205129,10.389378846153846,260.0,110.0
7586,4.907045888461539,11.572831153846154,260.0,110.0
7682,0.014785897435897435,0.045586153846153846,260.0,110.0
13640,0.0,0.0,260.0,110.0
7587,6.2202231525641025,11.079235,260.0,110.0
7588,3.928070860576922,10.186312692307691,260.0,110.0
7589,8.811613092948718,14.990239615384615,260.0,110.0
7597,65.11177990990991,83.98330162162162,925.0,380.0
7601,34.17609962756052,45.17035810055866,1790.0,380.0
7603,21.331385817307694,30.039575000000003,260.0,110.0
7606,30.950613020833334,44.852196428571425,280.0,110.0
7620,3.787235813301282,5.557749807692307,520.0,220.0
7629,29.49254280726257,41.02977653631285,1790.0,380.0
7634,0.5364933653846155,1.2295492307692308,260.0,110.0
7635,0.6317460817307692,0.8693826923076922,260.0,110.0
7637,9.987757275641025,16.405083846153847,260.0,110.0
7641,2.3379716690544874,6.452273076923076,260.0,110.0
7642,12.319418974358975,20.6891,260.0,110.0
7651,16.437979562383614,21.97977039106145,1790.0,380.0
7661,0.16766358173076923,0.30252788461538466,260.0,110.0
7675,9.299075258379888,19.314513407821227,1790.0,380.0
7678,0.023181089743589744,0.07146923076923078,260.0,110.0
7680,10.886103269230768,14.59360576923077,260.0,110.0
7681,10.909284375,14.59360576923077,260.0,110.0
7688,5.681886105288462,14.15758,260.0,110.0
7689,2.713163764214744,7.1230976923076925,260.0,110.0
7690,4.173189317211539,11.097718846153846,260.0,110.0
7691,2.2620576362179485,3.8654946153846153,260.0,110.0
7699,0.11451732057146181,0.30941632681564246,7160.0,380.0
7701,4.5756951932029795,10.211012290502792,1790.0,380.0
7702,2.4737334519230765,5.021020961538461,520.0,220.0
7727,0.0,0.0,1040.0,220.0
7776,2.473764864142628,5.982593173076923,1040.0,220.0
7787,4.888619594972067,16.136226256983242,1790.0,380.0
7839,14.210461426282052,24.956293076923078,260.0,110.0
7840,3.2740393749999996,4.194703076923077,260.0,110.0
7788,6.786612983974359,10.62369673076923,520.0,220.0
7789,14.191583669871795,20.668978846153845,520.0,220.0
7792,2.503911919070513,9.589268365384616,1040.0,220.0
7798,1.703633233472998,2.9270648603351956,1790.0,380.0
7799,10.241767114583332,19.686671153846152,520.0,220.0
7803,2.554271763461539,4.6939730769230765,520.0,220.0
7808,3.017984501201923,7.1417086538461545,1040.0,220.0
7827,18.710648913690477,21.24750142857143,280.0,110.0
7828,4.134755056089744,7.047144999999999,520.0,220.0
7830,0.0,0.0,1790.0,380.0
7831,0.3033635817307692,0.8849730769230769,260.0,110.0
7833,0.10420185893272811,0.28154480446927377,7160.0,380.0
30401,6.6909090909090905,6.6909090909090905,550.0,220.0
7843,2.053705424679487,3.926005,260.0,110.0
7844,9.547942991266025,20.588884615384618,520.0,220.0
7845,0.5122324118589744,1.0734232692307693,260.0,110.0
7846,10.662233589743591,12.162468076923076,260.0,110.0
7847,4.733780110576923,10.998116538461538,260.0,110.0
7879,13.217801741071428,23.212992500000002,280.0,110.0
7883,10.833624260256409,34.31628961538461,260.0,110.0
7884,7.4102714615384615,21.684192307692307,260.0,110.0
7886,0.26768958722756414,1.5616232692307692,260.0,110.0
7888,14.722359903846154,22.826395384615385,260.0,110.0
7890,13.007595977564103,25.329631923076924,260.0,110.0
7891,0.9556558333333335,1.8584173076923074,260.0,110.0
7893,1.816886907051282,4.339005769230769,260.0,110.0
7894,2.124697451923077,3.098850576923077,260.0,110.0
7895,4.704747459935898,8.149984230769231,260.0,110.0
7897,6.5606124278846165,11.897623846153845,260.0,110.0
7899,4.216836181939103,12.501993846153848,260.0,110.0
33138,12.742435578445063,25.336543016759776,3580.0,380.0
7914,0.879576298076923,2.061969423076923,260.0,110.0
7920,0.0,0.0,520.0,220.0
7922,9.124228549679488,14.49098826923077,520.0,110.0
7935,16.425696009615383,28.171278461538463,260.0,110.0
7938,14.004110437499998,32.26506576923077,260.0,110.0
7939,4.777192948717949,7.305673846153845,260.0,110.0
7941,1.4933379967948717,3.3855819230769226,260.0,110.0
7943,1.4528923878205129,3.2926130769230766,260.0,110.0
7945,2.3463288654647436,4.311837307692308,520.0,220.0
7947,32.56052141527002,88.8268156424581,1790.0,380.0
7948,0.0,0.0,1790.0,380.0
7950,7.649383373397437,15.35072403846154,520.0,220.0
7954,0.3548483012820513,0.5793876923076923,260.0,110.0
7959,0.6083576247596154,1.1078495769230767,520.0,110.0
7961,1.4238654695512818,2.2176390384615385,520.0,110.0
7977,7.404832408653846,15.967547884615385,520.0,220.0
8047,2.92849452724359,4.2924461538461545,260.0,110.0
33139,9.16265951923077,11.452916923076923,520.0,110.0
7980,1.0002000350961537,2.4791725000000002,520.0,110.0
7997,0.10694559303421787,0.27874803072625703,7160.0,380.0
8014,38.03477155493483,60.24090502793297,1790.0,380.0
8016,10.261188157051283,15.539556153846151,260.0,110.0
8017,34.41331724358974,51.30635,260.0,110.0
8020,2.226525814262821,5.750514230769231,520.0,220.0
8021,2.363666484775641,3.93920076923077,520.0,220.0
8034,6.455124092178771,16.296478212290502,1790.0,380.0
8039,1.5090922611731845,2.8497627374301677,1790.0,380.0
8043,1.028665392225326,1.7975881564245808,1790.0,380.0
8044,0.3512388255819367,0.716511843575419,1790.0,380.0
8046,3.796791934294872,4.897135769230769,260.0,110.0
9314,0.07164198342948717,0.22087800384615386,260.0,110.0
8050,2.04571231474359,3.5544661538461537,260.0,110.0
8051,2.0777291474358974,2.8002646923076924,260.0,110.0
8055,0.0,0.0,550.0,220.0
8058,4.203216398975791,7.249425139664805,1790.0,380.0
8064,1.7132271508379888,2.710363966480447,1790.0,380.0
8066,1.1379092858473,2.098216145251397,1790.0,380.0
8067,25.859410358473,33.87365363128492,1790.0,380.0
8079,4.418591228119181,11.123703351955308,1790.0,380.0
8494,3.9163071089743595,11.691939038461538,520.0,220.0
8081,0.0025714789642857145,0.007928091785714285,280.0,110.0
8084,1.2080850080128205,3.7246242307692308,520.0,220.0
8089,13.173055252976189,23.134409285714284,280.0,110.0
8092,6.976285987820513,11.977232692307691,260.0,110.0
8093,0.40868408653846156,0.9221207692307692,260.0,110.0
8112,8.559969054487178,14.120849230769231,520.0,110.0
8126,5.3076923076923075,5.3076923076923075,520.0,220.0
8130,5.754397257171475,13.151189423076923,1040.0,220.0
8131,1.004348510897436,1.8339775961538463,1040.0,220.0
8132,0.0025694734166666665,0.007921908214285713,280.0,110.0
8133,2.183497624553571,5.428755,280.0,110.0
8135,8.882051185897437,12.434883846153845,260.0,110.0
8140,6.125959548076923,11.996643846153846,260.0,110.0
8141,2.6896334748511905,6.687143214285715,280.0,110.0
8143,14.705994925512107,19.19413631284916,1790.0,380.0
8150,4.749681185897436,5.726130384615384,260.0,110.0
8151,5.816488669871795,8.262274230769231,260.0,110.0
8159,0.3239521690384615,1.0655823461538463,260.0,110.0
8164,0.0,0.0,1790.0,380.0
8175,5.716978681089743,9.426066923076924,260.0,110.0
8176,5.081428028846154,7.828160769230768,260.0,110.0
8180,4.468783423878205,8.501049615384614,520.0,220.0
33140,10.926807590224358,21.06041,260.0,110.0
8184,0.8407101905448718,2.3520575384615383,260.0,110.0
8186,8.224389951923078,11.82023,260.0,110.0
8190,8.876693541666667,12.326443846153847,260.0,110.0
8191,0.0,0.0,260.0,110.0
8194,0.7697692814102565,1.5167691153846152,260.0,110.0
8197,6.600896390064103,19.60657269230769,260.0,110.0
8204,1.2150720753205129,2.2618521153846154,260.0,110.0
8207,2.1226508974358973,2.7806136153846155,260.0,110.0
8209,2.847592564102564,3.838627538461538,260.0,110.0
8214,4.47836616025641,7.48332076923077,260.0,110.0
8220,5.682143134615385,11.58051923076923,260.0,110.0
8246,2.6959035881410256,5.089131153846154,260.0,110.0
33141,7.326517669925512,15.222704748603352,3580.0,380.0
8226,8.102891938301282,22.13000192307692,520.0,220.0
8228,1.9116742764423076,3.466325961538462,520.0,220.0
8229,0.0,0.0,520.0,220.0
8230,11.996222369646183,17.09572067039106,1790.0,380.0
8231,0.4119309615384615,0.7247742307692308,260.0,110.0
8232,2.492668046474359,3.1404577307692305,260.0,110.0
8233,0.00762275641025641,0.023501538461538463,260.0,110.0
8236,9.632978669871795,11.98306,260.0,110.0
8245,0.6081309455128204,1.1880948076923077,260.0,110.0
33142,6.451018846019553,15.208361731843576,7160.0,380.0
8252,8.205847800977653,18.72131508379888,1790.0,380.0
8255,5.467625670391062,10.963366480446927,1790.0,380.0
8260,27.05144901785714,33.40804071428571,280.0,110.0
8261,17.016733028846154,20.898476923076924,260.0,110.0
8262,9.359614205128205,14.233294615384615,260.0,110.0
8265,8.297820016025641,10.757414230769232,260.0,110.0
8266,0.2052044391025641,0.5783126923076923,260.0,110.0
8268,19.32794189102564,27.815453076923074,260.0,110.0
8275,0.9191785016025641,1.7842571153846152,260.0,110.0
8277,18.51680389423077,24.202987307692307,260.0,110.0
8283,0.34420983974358976,0.9861261538461539,260.0,110.0
8285,2.521089078525641,6.206810000000001,260.0,110.0
33143,1.063602100528846,2.267043769230769,260.0,110.0
8287,5.097248990384615,6.748692307692308,260.0,110.0
8303,2.1201708076923076,3.252100576923077,520.0,110.0
8304,4.240341650641025,6.504201153846154,520.0,110.0
8308,5.942618772435897,14.210214615384617,260.0,110.0
8310,4.461426458333333,8.399681923076923,260.0,110.0
8312,1.4547588958333335,3.08294,260.0,110.0
8313,1.5868352083333335,2.2267863461538457,260.0,110.0
8321,3.241449227403846,7.113905769230771,260.0,110.0
8324,5.077234043154761,6.452460714285714,280.0,110.0
8325,0.7161613301282053,2.2079834615384617,520.0,220.0
8341,0.0,0.0,1790.0,380.0
8342,29.98196439102564,42.397053846153845,260.0,110.0
8344,1.6503114192307693,7.162791346153846,520.0,220.0
8345,0.0,0.0,1790.0,380.0
8346,5.254973655448718,7.687871730769231,520.0,220.0
8353,5.4606698421474364,10.387933653846154,520.0,220.0
8357,2.3594492407852568,6.206574615384616,520.0,220.0
8359,10.527954455128205,16.27694923076923,260.0,110.0
8362,0.7447214823717948,0.9674588461538461,260.0,110.0
8363,13.880816153846155,19.589659615384615,260.0,110.0
8365,2.8178163495192305,6.771221153846153,260.0,110.0
8368,1.0878354166666668,2.044,260.0,110.0
8464,3.3001552862179486,8.146654615384614,260.0,110.0
8371,4.8225421666666675,7.989788846153846,260.0,110.0
8373,0.46860070512820523,1.2800078846153846,260.0,110.0
8375,0.9978415705128206,1.2681515384615385,260.0,110.0
8376,4.551055168154762,5.656188928571429,280.0,110.0
8378,4.859781985576923,7.348849615384616,260.0,110.0
8385,5.244422215316573,12.184432960893854,1790.0,380.0
8399,5.244422215316573,12.184432960893854,1790.0,380.0
8403,7.038141967948717,15.32605576923077,520.0,220.0
8406,1.4138206250000003,2.2123521153846153,260.0,110.0
8408,1.3534605416666665,2.117900423076923,260.0,110.0
8409,1.4741807083333331,2.3068038076923076,260.0,110.0
8410,0.40202525641025644,0.7199880769230769,260.0,110.0
8466,1.623836764423077,3.074288730769231,260.0,110.0
8495,15.154916709497208,33.93530502793296,1790.0,380.0
8411,2.5373528435897437,5.970013076923077,260.0,110.0
8414,0.6454254246794872,2.3269498076923076,260.0,110.0
8415,1.4957516987179484,2.9890817307692306,260.0,110.0
8417,5.976521995192307,14.57166576923077,520.0,220.0
8418,26.206211662011174,38.08434525139665,1790.0,380.0
8429,15.439099599358974,20.02915846153846,260.0,110.0
8493,2.400604054487179,3.8980349999999997,260.0,110.0
8503,10.414314915064102,14.788166538461539,260.0,110.0
8434,13.270952900641026,20.47105653846154,260.0,110.0
8435,0.9363958896153846,1.7356921153846152,260.0,110.0
8437,0.0036858974358974362,0.0038461538461538464,1040.0,220.0
8444,9.84967324255121,17.162248603351955,1790.0,380.0
8445,0.45216164986033514,0.9634137988826816,1790.0,380.0
8448,4.1939818653846155,6.2717357692307685,260.0,110.0
8449,16.075208397435897,20.836277692307693,260.0,110.0
8451,20.269190224358976,25.23228038461538,260.0,110.0
8453,15.57973732371795,20.25014576923077,260.0,110.0
8461,3.6221604086538464,4.716940769230769,260.0,110.0
8468,1.792780762820513,3.2106887307692302,260.0,110.0
8471,0.7479985977564102,1.7963078846153848,260.0,110.0
8472,11.674933653846155,16.380966923076922,260.0,110.0
8473,4.25676291025641,6.208029615384615,260.0,110.0
8474,11.21496375,15.029210769230769,260.0,110.0
8487,3.461755225961538,8.305112692307691,520.0,220.0
8488,2.7841573952724357,5.928966923076923,520.0,220.0
8491,2.400604054487179,3.8980349999999997,260.0,110.0
8492,2.7349673185897436,8.767006538461539,260.0,110.0
8504,9.604966024038461,15.428719999999998,260.0,110.0
8505,4.999118381410256,6.010840384615385,260.0,110.0
8506,5.748352836538461,9.063365384615384,260.0,110.0
8509,13.44999869551282,30.26345730769231,260.0,110.0
8510,10.98412375801282,26.719280769230767,260.0,110.0
8511,1.658833691025641,5.254475769230769,260.0,110.0
8512,5.100242287339744,14.219528461538461,260.0,110.0
8513,5.487635979326924,12.179363076923076,260.0,110.0
8514,6.66658641025641,9.725968846153846,260.0,110.0
8516,18.57908983653846,33.35367384615384,260.0,110.0
8520,5.5813570192307695,6.235530769230769,260.0,110.0
8521,11.182865737179489,13.86482923076923,260.0,110.0
8549,2.2391469983974357,4.933811923076923,260.0,110.0
8522,23.89663956730769,32.58563461538462,260.0,110.0
8527,2.7773059935897435,4.989800384615385,260.0,110.0
8530,1.1040777243589746,3.0531721153846156,260.0,110.0
8531,10.727498846153845,15.24907423076923,260.0,110.0
8538,1.170141746794872,2.049235769230769,260.0,110.0
8539,4.332337749679488,12.715468846153843,260.0,110.0
8540,4.248901979166667,7.2952246153846145,260.0,110.0
8542,16.34538450320513,26.11942346153846,260.0,110.0
8544,1.7752960393389197,3.7046802793296094,1790.0,380.0
8545,1.7752960393389197,3.7046802793296094,1790.0,380.0
8548,1.3149090825320513,2.3139940384615385,260.0,110.0
8550,1.333829248878205,3.4381034230769236,260.0,110.0
8551,3.3633958900641026,7.965858846153846,260.0,110.0
8553,2.7384615304487183,3.523158846153846,1040.0,220.0
8555,3.5994262119198717,8.91294423076923,260.0,110.0
8557,3.0003445422756414,9.991173846153846,260.0,110.0
8561,0.6355850480769231,1.3961278846153846,260.0,110.0
8562,2.5979329647435896,4.808117692307692,260.0,110.0
8564,6.988350105769231,17.818969999999997,260.0,110.0
8565,9.243047983974359,20.84705269230769,260.0,110.0
8578,6.860306354166667,10.924396923076921,260.0,110.0
8580,6.633033317307692,12.223906923076923,260.0,110.0
8582,1.320622467948718,2.771666923076923,260.0,110.0
33144,12.020538605679704,16.757212849162013,3580.0,380.0
8583,1.0841349038461539,2.1485840384615384,260.0,110.0
8591,15.147823814102566,25.354430769230767,260.0,110.0
8592,10.330008717948717,17.88581346153846,260.0,110.0
8600,8.866918926282052,12.213056538461538,260.0,110.0
8602,0.9449279887820512,1.7721821153846153,260.0,110.0
8604,0.6606301762820513,1.2639686538461539,260.0,110.0
8606,7.2977443830128195,8.655060192307692,520.0,220.0
8609,1.4335756625,3.8491911538461534,260.0,110.0
8611,14.988167868589743,20.32148653846154,260.0,110.0
9023,11.413575044642856,22.953150714285712,280.0,110.0
33145,9.719623477564102,12.822398461538462,260.0,110.0
8613,1.7257013301282054,2.6001457692307692,260.0,110.0
8622,11.558367070996274,35.04783128491621,1790.0,380.0
8643,1.0812220272435897,1.5223165384615382,260.0,110.0
8646,2.9180393269230773,4.245876923076923,260.0,110.0
8647,9.74945094551282,12.895000000000001,260.0,110.0
8649,0.16871821314102564,0.5153774999999999,260.0,110.0
8651,8.204160977564102,11.572116923076923,260.0,110.0
8653,4.502057740384616,5.994155576923077,520.0,220.0
8658,1.7444940903165733,3.2674996089385475,1790.0,380.0
8675,7.2100740782122905,11.860580446927376,1790.0,380.0
9044,0.9676152040064103,2.2779872307692304,260.0,110.0
8681,0.3599971245192308,0.8851418076923077,260.0,110.0
8686,12.069417427884616,14.892321153846154,1040.0,220.0
8687,5.684192915064102,9.600881923076923,260.0,110.0
8689,5.790679020833333,8.977855,260.0,110.0
8690,0.6627456730769231,1.5841332692307692,260.0,110.0
8695,12.846920080128205,19.62466346153846,260.0,110.0
8696,7.369399953525641,17.843116923076924,260.0,110.0
8697,3.4627045112179484,7.393389615384614,260.0,110.0
8698,3.042936450320513,4.053664230769231,260.0,110.0
8737,5.1423559615384615,6.404160384615384,260.0,110.0
14725,1.3598689887820512,2.8202178846153845,260.0,110.0
8702,3.6345564881410257,7.600505,260.0,110.0
8705,3.7824662724358973,8.144089615384615,260.0,110.0
8706,4.2007515272435905,8.453070384615383,260.0,110.0
8708,11.435749408589745,30.15245038461539,260.0,110.0
8713,0.0,0.0,520.0,220.0
8722,0.3936413301282051,1.2024115384615386,260.0,110.0
8724,0.5586142467948718,1.7495676923076922,260.0,110.0
8725,6.164994407051282,7.840047307692307,260.0,110.0
8735,4.668701681089743,7.22222576923077,260.0,110.0
8736,4.171213794871795,6.990559999999999,260.0,110.0
9012,9.052959969739293,12.942313966480445,1790.0,380.0
33146,5.755820120192308,9.79154596153846,520.0,110.0
8740,1.4396046983974358,4.3802780769230765,260.0,110.0
8743,0.0,0.0,260.0,110.0
8747,0.29081508080357144,0.47911867857142854,280.0,110.0
8750,0.13690076923076921,0.42207615384615393,260.0,110.0
8754,3.3613211190705132,8.583376538461538,260.0,110.0
8788,0.4158733630952381,0.7905924999999999,280.0,110.0
8789,0.09562511904761906,0.17014821428571428,280.0,110.0
8821,0.692910985576923,1.44475,260.0,110.0
8825,0.2288378605769231,0.5316198076923077,260.0,110.0
8833,0.8513093349358973,1.5275467307692308,260.0,110.0
8857,0.45510551547619044,0.6513091071428571,280.0,110.0
8871,6.034369759615385,6.4181065384615374,260.0,110.0
8930,38.10972346368715,56.16088268156425,1790.0,380.0
9002,1.5082695352564102,3.0937161538461537,260.0,110.0
9003,1.103185641025641,2.9862751923076924,260.0,110.0
9026,17.197012564102565,23.256069615384614,260.0,110.0
9027,37.70941478119181,55.5709625698324,1790.0,380.0
9028,0.0,0.0,280.0,110.0
9030,2.8589829967948717,3.915576538461538,260.0,110.0
9033,5.370842653846154,8.507858461538461,260.0,110.0
9035,7.271997413461539,17.66905576923077,260.0,110.0
9036,7.053529467948717,18.849810384615385,260.0,110.0
9039,29.12143450892857,58.04525,280.0,110.0
9040,0.028615624999999995,0.08822428571428571,280.0,110.0
9041,1.4065106410256412,2.6605446153846155,260.0,110.0
9226,0.4056993509615385,1.0267834615384615,260.0,110.0
9045,2.6809966858974357,6.021532307692308,260.0,110.0
9049,0.8661035737179489,1.3412834615384617,260.0,110.0
9050,0.616961498397436,1.267626153846154,260.0,110.0
9051,3.745603133173077,7.382076923076923,260.0,110.0
