carrier,bus,gen_id,annual_dp_up_MWh,annual_dp_dn_MWh
onwind,12405,4320,0.0,-0.0
onwind,12426,4324,0.0,-0.0
onwind,12472,4327,0.0,-0.0
onwind,12518,4341,0.0,-0.0
onwind,12535,4354,0.0,-0.0
onwind,12538,4357,0.0,-0.0
onwind,12540,4361,0.0,-0.0
onwind,12680,4374,0.0,-0.0
onwind,12696,4379,0.0,-0.0
onwind,12725,4384,0.0,-0.0
onwind,12726,4387,0.0,-0.0
onwind,12734,4394,0.0,-0.0
onwind,12739,4397,0.0,-0.0
onwind,12741,4400,0.0,-0.0
onwind,12887,4425,0.0,-0.0
onwind,12892,4428,0.0,-0.0
onwind,13089,4439,0.0,-0.0
onwind,13092,4442,0.0,-0.0
onwind,13205,4448,0.0,-0.0
onwind,13212,4461,0.0,-0.0
onwind,13213,4464,0.0,-0.0
onwind,13225,4470,0.0,-0.0
onwind,13229,4474,0.0,-0.0
onwind,13231,4477,0.0,-0.0
onwind,13277,4480,0.0,-0.0
onwind,13282,4483,0.0,-0.0
onwind,13296,4486,0.0,-0.0
onwind,13366,4491,0.0,-0.0
onwind,13368,4494,0.0,-0.0
onwind,13503,4511,0.0,-0.0
onwind,13508,4514,0.0,-0.0
onwind,13511,4519,0.0,-0.0
onwind,13512,4522,0.0,-0.0
onwind,13513,4525,0.0,-0.0
onwind,13514,4527,0.0,-0.0
onwind,13515,4530,0.0,-0.0
onwind,13621,4534,0.0,-0.0
onwind,13710,4553,0.0,-0.0
onwind,13711,4556,0.0,-0.0
onwind,13780,4571,0.0,-0.0
onwind,13798,4578,0.0,-0.0
onwind,13812,4597,0.0,-0.0
onwind,13850,4609,0.0,-0.0
onwind,13851,4614,0.0,-0.0
onwind,13855,4616,0.0,-0.0
onwind,13909,4621,0.0,-0.0
onwind,13912,4624,0.0,-0.0
onwind,13914,4632,0.0,-0.0
onwind,13993,4656,0.0,-0.0
onwind,14003,4663,0.0,-0.0
onwind,14007,4668,0.0,-0.0
onwind,14011,4674,0.0,-0.0
onwind,14013,4677,0.0,-0.0
onwind,14028,4682,0.0,-0.0
onwind,14120,4694,0.0,-0.0
onwind,14122,4698,0.0,-0.0
onwind,14133,4707,0.0,-0.0
onwind,14135,4710,0.0,-0.0
onwind,14136,4714,0.0,-0.0
onwind,14169,4727,0.0,-0.0
onwind,14231,4739,0.0,-0.0
onwind,14234,4743,0.0,-0.0
onwind,14274,4754,0.0,-0.0
onwind,14282,4759,0.0,-0.0
onwind,14321,4773,0.0,-0.0
onwind,14328,4777,0.0,-0.0
onwind,14339,4784,0.0,-0.0
onwind,14392,4791,0.0,-0.0
onwind,14393,4796,0.0,-0.0
onwind,14394,4801,0.0,-0.0
onwind,14396,4804,0.0,-0.0
onwind,14397,4807,0.0,-0.0
onwind,14399,4812,0.0,-0.0
onwind,14406,4815,0.0,-0.0
onwind,14413,4820,0.0,-0.0
onwind,14415,4823,0.0,-0.0
onwind,14433,4828,0.0,-0.0
onwind,14452,4834,0.0,-0.0
onwind,14470,4843,0.0,-0.0
onwind,14475,4848,0.0,-0.0
onwind,14498,4852,0.0,-0.0
onwind,14502,4855,0.0,-0.0
onwind,14523,4859,0.0,-0.0
onwind,14540,4870,0.0,-0.0
onwind,14546,4878,0.0,-0.0
onwind,14551,4881,0.0,-0.0
onwind,14557,4886,0.0,-0.0
onwind,14578,4892,0.0,-0.0
onwind,14583,4895,0.0,-0.0
onwind,14584,4898,0.0,-0.0
onwind,14595,4906,0.0,-0.0
onwind,14596,4909,0.0,-0.0
onwind,14625,4912,0.0,-0.0
onwind,14626,4915,0.0,-0.0
onwind,14639,4920,0.0,-0.0
onwind,14682,4929,0.0,-0.0
onwind,14702,4932,0.0,-0.0
onwind,14703,4935,0.0,-0.0
onwind,14705,4939,0.0,-0.0
onwind,14750,4949,0.0,-0.0
onwind,14902,4963,0.0,-0.0
onwind,14904,4967,0.0,-0.0
onwind,14909,4971,0.0,-0.0
onwind,14955,4976,0.0,-0.0
onwind,15002,4985,0.0,-0.0
onwind,15017,4988,0.0,-0.0
onwind,15019,4991,0.0,-0.0
onwind,15046,5002,0.0,-0.0
onwind,15088,5011,0.0,-0.0
onwind,15089,5014,0.0,-0.0
onwind,15187,5024,0.0,-0.0
onwind,15190,5027,0.0,-0.0
onwind,15330,5030,0.0,-0.0
onwind,15332,5033,0.0,-0.0
onwind,15333,5036,0.0,-0.0
onwind,15642,5054,0.0,-0.0
onwind,15646,5059,0.0,-0.0
onwind,15749,5072,0.0,-0.0
onwind,15822,5075,0.0,-0.0
onwind,15870,5079,0.0,-0.0
onwind,15871,5083,0.0,-0.0
onwind,15882,5090,0.0,-0.0
onwind,15902,5094,0.0,-0.0
onwind,15920,5096,0.0,-0.0
onwind,15921,5098,0.0,-0.0
onwind,15922,5102,0.0,-0.0
onwind,15939,5110,0.0,-0.0
onwind,15949,5113,0.0,-0.0
onwind,15953,5117,0.0,-0.0
onwind,15962,5122,0.0,-0.0
onwind,15963,5125,0.0,-0.0
onwind,15977,5131,0.0,-0.0
onwind,16035,5146,0.0,-0.0
onwind,16054,5154,0.0,-0.0
onwind,16055,5157,0.0,-0.0
onwind,16068,5162,0.0,-0.0
onwind,16070,5165,0.0,-0.0
onwind,16074,5168,0.0,-0.0
onwind,16076,5171,0.0,-0.0
onwind,16080,5174,0.0,-0.0
onwind,16110,5194,0.0,-0.0
onwind,16113,5198,0.0,-0.0
onwind,16123,5204,0.0,-0.0
onwind,16126,5211,0.0,-0.0
onwind,16133,5216,0.0,-0.0
onwind,16147,5221,0.0,-0.0
onwind,16158,5226,0.0,-0.0
onwind,16163,5229,0.0,-0.0
onwind,16193,5247,0.0,-0.0
onwind,16206,5256,0.0,-0.0
onwind,16208,5261,0.0,-0.0
onwind,16240,5264,0.0,-0.0
onwind,16246,5268,0.0,-0.0
onwind,16249,5275,0.0,-0.0
onwind,16267,5284,0.0,-0.0
onwind,16268,5288,0.0,-0.0
onwind,16299,5299,0.0,-0.0
onwind,16303,5303,0.0,-0.0
onwind,16330,5310,0.0,-0.0
onwind,16348,5316,0.0,-0.0
onwind,16350,5319,0.0,-0.0
onwind,16365,5328,0.0,-0.0
onwind,16376,5332,0.0,-0.0
onwind,16381,5335,0.0,-0.0
onwind,16385,5338,0.0,-0.0
onwind,16386,5341,0.0,-0.0
onwind,16391,5346,0.0,-0.0
onwind,16403,5353,0.0,-0.0
onwind,16408,5357,0.0,-0.0
onwind,16409,5360,0.0,-0.0
onwind,16441,5376,0.0,-0.0
onwind,16444,5379,0.0,-0.0
onwind,16448,5382,0.0,-0.0
onwind,16449,5385,0.0,-0.0
onwind,16599,5404,0.0,-0.0
onwind,16608,5408,0.0,-0.0
onwind,16611,5412,0.0,-0.0
onwind,16640,5431,0.0,-0.0
onwind,16657,5435,0.0,-0.0
onwind,16664,5440,0.0,-0.0
onwind,16665,5443,0.0,-0.0
onwind,16666,5446,0.0,-0.0
onwind,16668,5451,0.0,-0.0
onwind,16669,5454,0.0,-0.0
onwind,16674,5460,0.0,-0.0
onwind,16682,5464,0.0,-0.0
onwind,16686,5469,0.0,-0.0
onwind,16707,5472,0.0,-0.0
onwind,16709,5476,0.0,-0.0
onwind,16710,5479,0.0,-0.0
onwind,16765,5482,0.0,-0.0
onwind,16875,5487,0.0,-0.0
onwind,16876,5491,0.0,-0.0
onwind,16879,5499,0.0,-0.0
onwind,17069,5511,0.0,-0.0
onwind,17091,5519,0.0,-0.0
onwind,17094,5522,0.0,-0.0
onwind,17099,5528,0.0,-0.0
onwind,17136,5551,0.0,-0.0
onwind,17138,5555,0.0,-0.0
onwind,17140,5559,0.0,-0.0
onwind,17141,5561,0.0,-0.0
onwind,17206,5568,0.0,-0.0
onwind,17213,5571,0.0,-0.0
onwind,17215,5574,0.0,-0.0
onwind,17304,5579,0.0,-0.0
onwind,17306,5582,0.0,-0.0
onwind,17482,5591,0.0,-0.0
onwind,17483,5594,0.0,-0.0
onwind,17489,5597,0.0,-0.0
onwind,17633,5605,0.0,-0.0
onwind,17668,5617,0.0,-0.0
onwind,17670,5620,0.0,-0.0
onwind,17675,5623,0.0,-0.0
onwind,17678,5629,0.0,-0.0
onwind,17708,5636,0.0,-0.0
onwind,17711,5639,0.0,-0.0
onwind,17723,5644,0.0,-0.0
onwind,17724,5646,0.0,-0.0
onwind,17790,5676,0.0,-0.0
onwind,17808,5680,0.0,-0.0
onwind,17821,5690,0.0,-0.0
onwind,17825,5694,0.0,-0.0
onwind,17836,5700,0.0,-0.0
onwind,17837,5703,0.0,-0.0
onwind,17839,5709,0.0,-0.0
onwind,17859,5717,0.0,-0.0
onwind,17862,5721,0.0,-0.0
onwind,17871,5725,0.0,-0.0
onwind,17878,5733,0.0,-0.0
onwind,17924,5746,0.0,-0.0
onwind,17942,5751,0.0,-0.0
onwind,17944,5754,0.0,-0.0
onwind,17973,5757,0.0,-0.0
onwind,18017,5773,0.0,-0.0
onwind,18061,5777,0.0,-0.0
onwind,18077,5793,0.0,-0.0
onwind,18105,5796,0.0,-0.0
onwind,18106,5799,0.0,-0.0
onwind,18109,5803,0.0,-0.0
onwind,18133,5807,0.0,-0.0
onwind,18142,5814,0.0,-0.0
onwind,18155,5817,0.0,-0.0
onwind,18168,5819,0.0,-0.0
onwind,18238,5825,0.0,-0.0
onwind,18239,5828,0.0,-0.0
onwind,18240,5831,0.0,-0.0
onwind,18280,5837,0.0,-0.0
onwind,18294,5855,0.0,-0.0
onwind,18308,5859,0.0,-0.0
onwind,18456,5894,0.0,-0.0
onwind,18464,5898,0.0,-0.0
onwind,18499,5901,0.0,-0.0
onwind,18514,5906,0.0,-0.0
onwind,18522,5911,0.0,-0.0
onwind,18544,5916,0.0,-0.0
onwind,18558,5919,0.0,-0.0
onwind,18565,5927,0.0,-0.0
onwind,18622,5942,0.0,-0.0
onwind,18641,5946,0.0,-0.0
onwind,18686,5964,0.0,-0.0
onwind,18687,5967,0.0,-0.0
onwind,18692,5970,0.0,-0.0
onwind,18694,5973,0.0,-0.0
onwind,18708,5976,0.0,-0.0
onwind,18728,5979,0.0,-0.0
onwind,18753,5987,0.0,-0.0
onwind,18755,5990,0.0,-0.0
onwind,18815,5994,0.0,-0.0
onwind,18818,6000,0.0,-0.0
onwind,18848,6011,0.0,-0.0
onwind,18863,6016,0.0,-0.0
onwind,18870,6021,0.0,-0.0
onwind,18874,6023,0.0,-0.0
onwind,18876,6026,0.0,-0.0
onwind,18885,6034,0.0,-0.0
onwind,18888,6036,0.0,-0.0
onwind,18957,6046,0.0,-0.0
onwind,19075,6061,0.0,-0.0
onwind,19118,6066,0.0,-0.0
onwind,19139,6074,0.0,-0.0
onwind,19164,6077,0.0,-0.0
onwind,19238,6092,0.0,-0.0
onwind,19299,6102,0.0,-0.0
onwind,19534,6135,0.0,-0.0
onwind,19558,6152,0.0,-0.0
onwind,19559,6156,0.0,-0.0
onwind,19578,6173,0.0,-0.0
onwind,19582,6180,0.0,-0.0
onwind,19584,6183,0.0,-0.0
onwind,19608,6186,0.0,-0.0
onwind,19612,6191,0.0,-0.0
onwind,19613,6194,0.0,-0.0
onwind,19631,6207,0.0,-0.0
onwind,19636,6214,0.0,-0.0
onwind,19639,6220,0.0,-0.0
onwind,19640,6225,0.0,-0.0
onwind,19669,6230,0.0,-0.0
onwind,19717,6237,0.0,-0.0
onwind,19725,6244,0.0,-0.0
onwind,19740,6248,0.0,-0.0
onwind,19741,6252,0.0,-0.0
onwind,19745,6258,0.0,-0.0
onwind,19747,6261,0.0,-0.0
onwind,19748,6263,0.0,-0.0
onwind,19751,6265,0.0,-0.0
onwind,19754,6267,0.0,-0.0
onwind,19773,6272,0.0,-0.0
onwind,19774,6276,0.0,-0.0
onwind,19779,6283,0.0,-0.0
onwind,19780,6287,0.0,-0.0
onwind,19813,6299,0.0,-0.0
onwind,19817,6305,0.0,-0.0
onwind,19825,6312,0.0,-0.0
onwind,19828,6320,0.0,-0.0
onwind,19831,6323,0.0,-0.0
onwind,19886,6337,0.0,-0.0
onwind,19888,6340,0.0,-0.0
onwind,19932,6350,0.0,-0.0
onwind,19938,6357,0.0,-0.0
onwind,19940,6360,0.0,-0.0
onwind,19993,6383,0.0,-0.0
onwind,19994,6388,0.0,-0.0
onwind,19995,6391,0.0,-0.0
onwind,20000,6395,0.0,-0.0
onwind,20002,6398,0.0,-0.0
onwind,20005,6401,0.0,-0.0
onwind,20010,6404,0.0,-0.0
onwind,20066,6419,0.0,-0.0
onwind,20107,6424,0.0,-0.0
onwind,20112,6431,0.0,-0.0
onwind,20140,6459,0.0,-0.0
onwind,20225,6475,0.0,-0.0
onwind,20266,6479,0.0,-0.0
onwind,20311,6491,0.0,-0.0
onwind,20315,6496,0.0,-0.0
onwind,20320,6501,0.0,-0.0
onwind,20322,6506,0.0,-0.0
onwind,20324,6508,0.0,-0.0
onwind,20358,6516,0.0,-0.0
onwind,20388,6526,0.0,-0.0
onwind,20425,6534,0.0,-0.0
onwind,20469,6547,0.0,-0.0
onwind,20528,6560,0.0,-0.0
onwind,20588,6569,0.0,-0.0
onwind,20591,6574,0.0,-0.0
onwind,20597,6579,0.0,-0.0
onwind,20602,6583,0.0,-0.0
onwind,20616,6586,0.0,-0.0
onwind,20617,6589,0.0,-0.0
onwind,20745,6615,0.0,-0.0
onwind,20746,6620,0.0,-0.0
onwind,20780,6627,0.0,-0.0
onwind,20797,6636,0.0,-0.0
onwind,20798,6640,0.0,-0.0
onwind,20799,6644,0.0,-0.0
onwind,20872,6651,0.0,-0.0
onwind,20875,6654,0.0,-0.0
onwind,20876,6657,0.0,-0.0
onwind,20877,6660,0.0,-0.0
onwind,20880,6662,0.0,-0.0
onwind,20881,6667,0.0,-0.0
onwind,20923,6670,0.0,-0.0
onwind,20927,6673,0.0,-0.0
onwind,20930,6677,0.0,-0.0
onwind,21010,6680,0.0,-0.0
onwind,21013,6683,0.0,-0.0
onwind,21053,6694,0.0,-0.0
onwind,21139,6701,0.0,-0.0
onwind,21210,6707,0.0,-0.0
onwind,21213,6711,0.0,-0.0
onwind,21269,6714,0.0,-0.0
onwind,21415,6723,0.0,-0.0
onwind,21467,6740,0.0,-0.0
onwind,21597,6748,0.0,-0.0
onwind,23475,6756,0.0,-0.0
onwind,23490,6762,0.0,-0.0
onwind,23499,6772,0.0,-0.0
onwind,23510,6776,0.0,-0.0
onwind,23546,6787,0.0,-0.0
onwind,23578,6797,0.0,-0.0
onwind,23648,6821,0.0,-0.0
onwind,23686,6829,0.0,-0.0
onwind,23711,6839,0.0,-0.0
onwind,23731,6847,0.0,-0.0
onwind,23807,6866,0.0,-0.0
onwind,23808,6869,0.0,-0.0
onwind,23815,6876,0.0,-0.0
onwind,23834,6886,0.0,-0.0
onwind,23835,6888,0.0,-0.0
onwind,23843,6895,0.0,-0.0
onwind,23845,6898,0.0,-0.0
onwind,23846,6902,0.0,-0.0
onwind,23883,6917,0.0,-0.0
onwind,23896,6921,0.0,-0.0
onwind,23897,6924,0.0,-0.0
onwind,23932,6936,0.0,-0.0
onwind,23966,6959,0.0,-0.0
onwind,23968,6962,0.0,-0.0
onwind,23971,6965,0.0,-0.0
onwind,23972,6967,0.0,-0.0
onwind,23991,6974,0.0,-0.0
onwind,24061,6993,0.0,-0.0
onwind,24104,7018,0.0,-0.0
onwind,24118,7026,0.0,-0.0
onwind,24148,7036,0.0,-0.0
onwind,24176,7063,0.0,-0.0
onwind,24194,7069,0.0,-0.0
onwind,24228,7089,0.0,-0.0
onwind,24237,7093,0.0,-0.0
onwind,24252,7101,0.0,-0.0
onwind,24259,7109,0.0,-0.0
onwind,24282,7119,0.0,-0.0
onwind,24332,7126,0.0,-0.0
onwind,24356,7143,0.0,-0.0
onwind,24393,7167,0.0,-0.0
onwind,24411,7174,0.0,-0.0
onwind,24414,7178,0.0,-0.0
onwind,24417,7181,0.0,-0.0
onwind,24434,7198,0.0,-0.0
onwind,24446,7202,0.0,-0.0
onwind,24458,7211,0.0,-0.0
onwind,24471,7233,0.0,-0.0
onwind,24486,7253,0.0,-0.0
onwind,24489,7257,0.0,-0.0
onwind,24495,7266,0.0,-0.0
onwind,24511,7281,0.0,-0.0
onwind,24544,7299,0.0,-0.0
onwind,24638,7351,0.0,-0.0
onwind,24648,7356,0.0,-0.0
onwind,24649,7360,0.0,-0.0
onwind,24683,7392,0.0,-0.0
onwind,24693,7405,0.0,-0.0
onwind,24735,7446,0.0,-0.0
onwind,24750,7454,0.0,-0.0
onwind,24780,7461,0.0,-0.0
onwind,24784,7466,0.0,-0.0
onwind,24794,7471,0.0,-0.0
onwind,24805,7483,0.0,-0.0
onwind,24841,7504,0.0,-0.0
onwind,24856,7508,0.0,-0.0
onwind,24906,7537,0.0,-0.0
onwind,24928,7545,0.0,-0.0
onwind,24930,7548,0.0,-0.0
onwind,24944,7557,0.0,-0.0
onwind,24947,7561,0.0,-0.0
onwind,24948,7565,0.0,-0.0
onwind,24979,7584,0.0,-0.0
onwind,24980,7587,0.0,-0.0
onwind,24981,7590,0.0,-0.0
onwind,25016,7601,0.0,-0.0
onwind,25034,7618,0.0,-0.0
onwind,25049,7640,0.0,-0.0
onwind,25058,7650,0.0,-0.0
onwind,25065,7661,0.0,-0.0
onwind,25070,7666,0.0,-0.0
onwind,25081,7683,0.0,-0.0
onwind,25085,7689,0.0,-0.0
onwind,25102,7698,0.0,-0.0
onwind,25172,7738,0.0,-0.0
onwind,25218,7768,0.0,-0.0
onwind,25219,7772,0.0,-0.0
onwind,25225,7778,0.0,-0.0
onwind,25226,7783,0.0,-0.0
onwind,25233,7787,0.0,-0.0
onwind,25238,7794,0.0,-0.0
onwind,25250,7796,0.0,-0.0
onwind,25260,7801,0.0,-0.0
onwind,25264,7803,0.0,-0.0
onwind,25267,7806,0.0,-0.0
onwind,25268,7811,0.0,-0.0
onwind,25282,7818,0.0,-0.0
onwind,25291,7827,0.0,-0.0
onwind,25318,7849,0.0,-0.0
onwind,25372,7862,0.0,-0.0
onwind,25431,7893,0.0,-0.0
onwind,25446,7902,0.0,-0.0
onwind,25459,7913,0.0,-0.0
onwind,25519,7964,0.0,-0.0
onwind,25524,7968,0.0,-0.0
onwind,25529,7973,0.0,-0.0
onwind,25535,7976,0.0,-0.0
onwind,25560,7994,0.0,-0.0
onwind,25574,8013,0.0,-0.0
onwind,25577,8016,0.0,-0.0
onwind,25578,8019,0.0,-0.0
onwind,25600,8037,0.0,-0.0
onwind,25627,8054,0.0,-0.0
onwind,25636,8062,0.0,-0.0
onwind,25650,8078,0.0,-0.0
onwind,25673,8091,0.0,-0.0
onwind,25675,8093,0.0,-0.0
onwind,25676,8096,0.0,-0.0
onwind,25677,8101,0.0,-0.0
onwind,25683,8105,0.0,-0.0
onwind,25694,8109,0.0,-0.0
onwind,25695,8112,0.0,-0.0
onwind,25697,8117,0.0,-0.0
onwind,25698,8120,0.0,-0.0
onwind,25699,8123,0.0,-0.0
onwind,25718,8144,0.0,-0.0
onwind,25719,8148,0.0,-0.0
onwind,25723,8151,0.0,-0.0
onwind,25730,8157,0.0,-0.0
onwind,25743,8167,0.0,-0.0
onwind,25748,8172,0.0,-0.0
onwind,25749,8174,0.0,-0.0
onwind,25777,8188,0.0,-0.0
onwind,25783,8194,0.0,-0.0
onwind,25792,8201,0.0,-0.0
onwind,25797,8212,0.0,-0.0
onwind,25806,8218,0.0,-0.0
onwind,25824,8229,0.0,-0.0
onwind,25826,8231,0.0,-0.0
onwind,25836,8240,0.0,-0.0
onwind,25837,8244,0.0,-0.0
onwind,25870,8261,0.0,-0.0
onwind,25881,8269,0.0,-0.0
onwind,25898,8281,0.0,-0.0
onwind,25912,8292,0.0,-0.0
onwind,25916,8295,0.0,-0.0
onwind,25932,8304,0.0,-0.0
onwind,25933,8307,0.0,-0.0
onwind,25936,8310,0.0,-0.0
onwind,25955,8324,0.0,-0.0
onwind,25967,8334,0.0,-0.0
onwind,25977,8342,0.0,-0.0
onwind,25990,8353,0.0,-0.0
onwind,26034,8381,0.0,-0.0
onwind,26044,8383,0.0,-0.0
onwind,26055,8388,0.0,-0.0
onwind,26058,8392,0.0,-0.0
onwind,26059,8395,0.0,-0.0
onwind,26093,8417,0.0,-0.0
onwind,26095,8420,0.0,-0.0
onwind,26138,8452,0.0,-0.0
onwind,26140,8455,0.0,-0.0
onwind,26169,8478,0.0,-0.0
onwind,26184,8493,0.0,-0.0
onwind,26200,8501,0.0,-0.0
onwind,26265,8515,0.0,-0.0
onwind,26281,8519,0.0,-0.0
onwind,26296,8523,0.0,-0.0
onwind,26305,8526,0.0,-0.0
onwind,26315,8529,0.0,-0.0
onwind,26323,8547,0.0,-0.0
onwind,26375,8558,0.0,-0.0
onwind,26415,8569,0.0,-0.0
onwind,26417,8573,0.0,-0.0
onwind,26431,8580,0.0,-0.0
onwind,26478,8594,0.0,-0.0
onwind,26483,8598,0.0,-0.0
onwind,26489,8606,0.0,-0.0
onwind,26493,8609,0.0,-0.0
onwind,26505,8615,0.0,-0.0
onwind,26518,8627,0.0,-0.0
onwind,26533,8630,0.0,-0.0
onwind,26582,8650,0.0,-0.0
onwind,26585,8653,0.0,-0.0
onwind,26586,8657,0.0,-0.0
onwind,26594,8660,0.0,-0.0
onwind,26611,8664,0.0,-0.0
onwind,26648,8675,0.0,-0.0
onwind,26672,8678,0.0,-0.0
onwind,26678,8681,0.0,-0.0
onwind,26680,8683,0.0,-0.0
onwind,26707,8687,0.0,-0.0
onwind,26711,8691,0.0,-0.0
onwind,26736,8695,0.0,-0.0
onwind,26747,8708,0.0,-0.0
onwind,26752,8712,0.0,-0.0
onwind,26768,8724,0.0,-0.0
onwind,26770,8727,0.0,-0.0
onwind,26771,8730,0.0,-0.0
onwind,26795,8734,0.0,-0.0
onwind,26800,8739,0.0,-0.0
onwind,26803,8743,0.0,-0.0
onwind,26821,8751,0.0,-0.0
onwind,26860,8759,0.0,-0.0
onwind,26872,8763,0.0,-0.0
onwind,26987,8787,0.0,-0.0
onwind,26988,8790,0.0,-0.0
onwind,27114,8810,0.0,-0.0
onwind,27118,8816,0.0,-0.0
onwind,27123,8821,0.0,-0.0
onwind,27131,8829,0.0,-0.0
onwind,27143,8831,0.0,-0.0
onwind,27255,8861,0.0,-0.0
onwind,27263,8865,0.0,-0.0
onwind,27265,8871,0.0,-0.0
onwind,27288,8887,0.0,-0.0
onwind,27290,8891,0.0,-0.0
onwind,27293,8896,0.0,-0.0
onwind,27303,8902,0.0,-0.0
onwind,27343,8910,0.0,-0.0
onwind,27406,8919,0.0,-0.0
onwind,27407,8922,0.0,-0.0
onwind,27413,8928,0.0,-0.0
onwind,27433,8931,0.0,-0.0
onwind,27457,8941,0.0,-0.0
onwind,27485,8948,0.0,-0.0
onwind,27522,8951,0.0,-0.0
onwind,27546,8956,0.0,-0.0
onwind,27549,8959,0.0,-0.0
onwind,27602,8963,0.0,-0.0
onwind,27621,8967,0.0,-0.0
onwind,27664,8970,0.0,-0.0
onwind,27667,8974,0.0,-0.0
onwind,27791,9008,0.0,-0.0
onwind,27880,9033,0.0,-0.0
onwind,27883,9036,0.0,-0.0
onwind,27927,9051,0.0,-0.0
onwind,27955,9060,0.0,-0.0
onwind,28034,9072,0.0,-0.0
onwind,28054,9082,0.0,-0.0
onwind,28064,9096,0.0,-0.0
onwind,28083,9109,0.0,-0.0
onwind,28086,9112,0.0,-0.0
onwind,28105,9117,0.0,-0.0
onwind,28120,9126,0.0,-0.0
onwind,28126,9130,0.0,-0.0
onwind,28127,9133,0.0,-0.0
onwind,28136,9136,0.0,-0.0
onwind,28139,9139,0.0,-0.0
onwind,28156,9148,0.0,-0.0
onwind,28159,9153,0.0,-0.0
onwind,28177,9157,0.0,-0.0
onwind,28178,9161,0.0,-0.0
onwind,28226,9172,0.0,-0.0
onwind,28233,9179,0.0,-0.0
onwind,28271,9207,0.0,-0.0
onwind,28275,9212,0.0,-0.0
onwind,28286,9221,0.0,-0.0
onwind,28304,9228,0.0,-0.0
onwind,28358,9258,0.0,-0.0
onwind,28404,9281,0.0,-0.0
onwind,28428,9287,0.0,-0.0
onwind,28434,9292,0.0,-0.0
onwind,28454,9304,0.0,-0.0
onwind,28461,9310,0.0,-0.0
onwind,28493,9322,0.0,-0.0
onwind,28499,9327,0.0,-0.0
onwind,28508,9330,0.0,-0.0
onwind,28527,9344,0.0,-0.0
onwind,28571,9361,0.0,-0.0
onwind,28580,9367,0.0,-0.0
onwind,28584,9373,0.0,-0.0
onwind,28589,9376,0.0,-0.0
onwind,28604,9381,0.0,-0.0
onwind,28645,9393,0.0,-0.0
onwind,28654,9397,0.0,-0.0
onwind,28660,9404,0.0,-0.0
onwind,28670,9407,0.0,-0.0
onwind,28685,9416,0.0,-0.0
onwind,28714,9429,0.0,-0.0
onwind,28721,9432,0.0,-0.0
onwind,28773,9441,0.0,-0.0
onwind,28776,9444,0.0,-0.0
onwind,28884,9476,0.0,-0.0
onwind,29067,9534,0.0,-0.0
onwind,29092,9539,0.0,-0.0
onwind,29107,9546,0.0,-0.0
onwind,29145,9560,0.0,-0.0
onwind,29152,9566,0.0,-0.0
onwind,29153,9572,0.0,-0.0
onwind,29155,9577,0.0,-0.0
onwind,29168,9584,0.0,-0.0
onwind,29179,9588,0.0,-0.0
onwind,29194,9593,0.0,-0.0
onwind,29240,9602,0.0,-0.0
onwind,29245,9607,0.0,-0.0
onwind,29249,9610,0.0,-0.0
onwind,29291,9617,0.0,-0.0
onwind,29295,9627,0.0,-0.0
onwind,29302,9639,0.0,-0.0
onwind,29339,9647,0.0,-0.0
onwind,29350,9651,0.0,-0.0
onwind,29356,9657,0.0,-0.0
onwind,29357,9660,0.0,-0.0
onwind,29379,9675,0.0,-0.0
onwind,29386,9680,0.0,-0.0
onwind,29411,9685,0.0,-0.0
onwind,29427,9694,0.0,-0.0
onwind,29488,9699,0.0,-0.0
onwind,29489,9703,0.0,-0.0
onwind,29522,9709,0.0,-0.0
onwind,29523,9712,0.0,-0.0
onwind,29582,9725,0.0,-0.0
onwind,29590,9728,0.0,-0.0
onwind,29625,9741,0.0,-0.0
onwind,29646,9751,0.0,-0.0
onwind,29668,9760,0.0,-0.0
onwind,29688,9768,0.0,-0.0
onwind,29693,9773,0.0,-0.0
onwind,29698,9781,0.0,-0.0
onwind,29736,9791,0.0,-0.0
onwind,29752,9794,0.0,-0.0
onwind,29791,9807,0.0,-0.0
onwind,29813,9821,0.0,-0.0
onwind,29881,9857,0.0,-0.0
onwind,29884,9860,0.0,-0.0
onwind,29893,9866,0.0,-0.0
onwind,29910,9883,0.0,-0.0
onwind,29923,9893,0.0,-0.0
onwind,29928,9898,0.0,-0.0
onwind,29970,9930,0.0,-0.0
onwind,29979,9936,0.0,-0.0
onwind,30026,9954,0.0,-0.0
onwind,30040,9958,0.0,-0.0
onwind,30042,9963,0.0,-0.0
onwind,30051,9968,0.0,-0.0
onwind,30065,9977,0.0,-0.0
onwind,30112,9989,0.0,-0.0
onwind,30130,9999,0.0,-0.0
onwind,30150,10005,0.0,-0.0
onwind,30176,10022,0.0,-0.0
onwind,30208,10034,0.0,-0.0
onwind,30231,10045,0.0,-0.0
onwind,30250,10051,0.0,-0.0
onwind,30252,10055,0.0,-0.0
onwind,30262,10069,0.0,-0.0
onwind,30291,10083,0.0,-0.0
onwind,30294,10087,0.0,-0.0
onwind,30307,10094,0.0,-0.0
onwind,30313,10099,0.0,-0.0
onwind,30348,10114,0.0,-0.0
onwind,30352,10117,0.0,-0.0
onwind,30422,10127,0.0,-0.0
onwind,30424,10131,0.0,-0.0
onwind,30433,10138,0.0,-0.0
onwind,30436,10142,0.0,-0.0
onwind,30481,10150,0.0,-0.0
onwind,30492,10154,0.0,-0.0
onwind,30497,10157,0.0,-0.0
