bid1,v1,bid2,v2,x1,y1,x2,y2,approx_dist_km,trafo_status
3574,110,36083,220,7.017781800000001,50.6189243,7.012850436235672,50.61770844908924,0.564,MISSING
36077,110,36081,220,8.958708591309906,50.08260779176915,8.954644163142357,50.08601575066757,0.589,MISSING
29498,110,34836,220,8.776548100000001,49.9712241,8.77224242774012,49.97455267991119,0.604,MISSING
2058,110,37841,220,7.858929700000001,50.7712313,7.863784835138322,50.76810526070061,0.641,MISSING
41,110,34743,220,11.3654168,48.288584500000006,11.37041362990128,48.29149077431964,0.642,MISSING
38029,110,38682,220,8.566855442106691,49.52382573348911,8.563087100000002,49.52853630000001,0.670,MISSING
34879,110,39101,220,9.890854237792569,52.36548284830103,9.895526646779569,52.36066824289711,0.745,MISSING
36296,110,36298,380,6.801901926183781,51.12493154312898,6.801901926183781,51.12493154312898,0.000,MISSING
34768,110,34770,380,6.972686737706853,50.79566543063813,6.972686737706853,50.79566543063813,0.000,MISSING
37862,110,37864,380,8.547358593021409,49.44021694142026,8.547358593021409,49.44021694142026,0.000,MISSING
35017,110,35019,380,10.843105595807904,49.37870895490451,10.843105595807904,49.37870895490451,0.000,MISSING
34835,110,34837,380,8.77224242774012,49.97455267991119,8.77224242774012,49.97455267991119,0.000,MISSING
35368,110,35370,380,12.082217467816522,49.2974951646606,12.082217467816522,49.2974951646606,0.000,MISSING
34771,110,34773,380,7.192410168463042,50.79890016560991,7.192410168463042,50.79890016560991,0.000,MISSING
36530,110,36532,380,7.308241793856218,52.47679095339883,7.308241793856218,52.47679095339883,0.000,MISSING
