trafo_id,bus0,bus1,s_nom,t_x,t_r,v0,v1,bus0_x,bus0_y,bus1_x,bus1_y
30844,36334,36335,2340,0.12,0.003,110,380,8.065794350111554,50.40646889792416,8.065794350111554,50.40646889792416
30851,35666,35667,2600,0.12,0.003,110,380,6.53169664529986,50.39004697263438,6.53169664529986,50.39004697263438
30854,35031,35032,1300,0.12,0.003,110,380,11.106891298750485,49.97885035026762,11.106891298750485,49.97885035026762
30863,34893,34894,2080,0.12,0.003,110,380,9.917180765726243,52.27818419861028,9.917180765726243,52.27818419861028
30867,36474,36475,1040,0.12,0.003,110,380,11.852430967430411,53.08686087506882,11.852430967430411,53.08686087506882
30870,35114,35115,1560,0.12,0.003,110,380,7.545853774547605,51.97033431573372,7.545853774547605,51.97033431573372
30872,34941,34942,1820,0.12,0.003,110,380,6.906604094757407,51.56523580430411,6.906604094757407,51.56523580430411
30877,36374,36375,1040,0.12,0.003,110,380,10.936704050591372,48.40129106082084,10.936704050591372,48.40129106082084
30883,35160,35161,1560,0.12,0.003,110,380,9.56282350639599,48.70148986120847,9.56282350639599,48.70148986120847
30887,39412,39413,1820,0.12,0.003,110,380,11.647680674314016,50.53502412215024,11.647680674314016,50.53502412215024
30892,35404,35405,560,0.12,0.003,110,380,9.745926133855464,50.91762571665761,9.745926133855464,50.91762571665761
30893,38432,38433,2080,0.12,0.003,110,380,8.656661696724552,50.60573631256948,8.656661696724552,50.60573631256948
30903,34920,34921,1300,0.12,0.003,110,380,10.761248371477684,52.36745365155272,10.761248371477684,52.36745365155272
30904,36738,36739,1840,0.12,0.003,110,380,6.997243905489623,51.250068215567445,6.997243905489623,51.250068215567445
30909,39242,39243,840,0.12,0.003,110,380,13.842318804824457,50.98949485048541,13.842318804824457,50.98949485048541
30910,39222,39223,780,0.12,0.003,110,380,13.90131317295639,51.87594786466801,13.90131317295639,51.87594786466801
30913,35460,35461,1100,0.12,0.003,110,380,11.894609645338452,51.40652781664028,11.894609645338452,51.40652781664028
30914,34789,34790,800,0.12,0.003,110,380,6.95746462908852,51.02003685496052,6.95746462908852,51.02003685496052
30917,35619,35620,520,0.12,0.003,110,380,12.213671692980029,54.09974495119379,12.213671692980029,54.09974495119379
30918,35033,35034,260,0.12,0.003,110,380,10.836015793654536,49.92806742632903,10.836015793654536,49.92806742632903
30837,36083,36084,520,0.04,0.0005,220,380,7.012850436235672,50.61770844908924,7.012850436235672,50.61770844908924
30846,35047,35048,2080,0.04,0.0005,220,380,11.50775232725622,48.761130610523466,11.50775232725622,48.761130610523466
30848,35101,35102,1560,0.04,0.0005,220,380,9.425344076806477,48.06443972511009,9.425344076806477,48.06443972511009
30858,39301,39302,4160,0.04,0.0005,220,380,9.852928400878314,51.64927355446412,9.852928400878314,51.64927355446412
30882,38972,38973,2080,0.04,0.0005,220,380,10.213738841470423,47.93872175518876,10.213738841470423,47.93872175518876
30886,36037,36038,1040,0.04,0.0005,220,380,9.885508871535515,48.30406967249351,9.885508871535515,48.30406967249351
30890,35401,35402,520,0.04,0.0005,220,380,7.179765081080847,51.5477933774321,7.179765081080847,51.5477933774321
30896,36064,36065,520,0.04,0.0005,220,380,10.11739845870108,48.89713778809889,10.11739845870108,48.89713778809889
30912,38045,38046,1040,0.04,0.0005,220,380,7.593298308071136,50.3859466537668,7.593298308071136,50.3859466537668
30920,35022,35023,1040,0.04,0.0005,220,380,10.160303312667772,49.9891567500025,10.160303312667772,49.9891567500025
30940,37603,37604,1040,0.04,0.0005,220,380,9.694754670345748,49.232812253259965,9.694754670345748,49.232812253259965
30970,36300,36301,5200,0.04,0.0005,220,380,6.800926567669436,51.122741406475456,6.800926567669436,51.122741406475456
30996,35559,35560,1040,0.04,0.0005,220,380,9.64534106910629,47.74459749311034,9.64534106910629,47.74459749311034
30999,37826,37827,1040,0.04,0.0005,220,380,7.729027530463336,49.48275269326087,7.729027530463336,49.48275269326087
31008,35541,35542,1560,0.04,0.0005,220,380,10.083751340058903,48.26886749670415,10.083751340058903,48.26886749670415
31010,36809,36810,520,0.04,0.0005,220,380,7.843441408811978,47.585814095335095,7.843441408811978,47.585814095335095
